date,county,county_iso,city,place_type,cases,deaths,estimated_population_2019,area_km2,confirmed_per_100k_inhabitants,critical
2020-05-04,Sörmland,SE-D,,county,1285,176,294695,6102.3,431.874694824219,100
2020-05-05,Sörmland,SE-D,,county,1314,177,294695,6102.3,441.621307373047,103
2020-05-06,Sörmland,SE-D,,county,1347,179,294695,6102.3,452.712249755859,104
2020-05-07,Sörmland,SE-D,,county,1372,181,294695,6102.3,461.114471435547,105
2020-05-08,Sörmland,SE-D,,county,1381,184,294695,6102.3,464.139282226563,106
2020-05-09,Sörmland,SE-D,,county,1403,188,294695,6102.3,471.533233642578,108
2020-05-10,Sörmland,SE-D,,county,1409,188,294695,6102.3,473.549774169922,108
2020-05-11,Sörmland,SE-D,,county,1412,188,294695,6102.3,474.558044433594,108
2020-05-12,Sörmland,SE-D,,county,1425,194,294695,6102.3,478.927215576172,94
2020-05-13,Sörmland,SE-D,,county,1462,194,294695,6102.3,491.362518310547,89
2020-05-14,Sörmland,SE-D,,county,1474,194,294695,6102.3,495.395568847656,89
2020-05-15,Sörmland,SE-D,,county,1479,200,294695,6102.3,497.076019287109,88
2020-05-16,Sörmland,SE-D,,county,1494,200,294695,6102.3,502.117370605469,94
2020-05-17,Sörmland,SE-D,,county,1501,200,294695,6102.3,504.470001220703,94
2020-05-18,Sörmland,SE-D,,county,1501,200,294695,6102.3,504.470001220703,88
2020-05-19,Sörmland,SE-D,,county,1507,204,294695,6102.3,506.486511230469,118
2020-05-20,Sörmland,SE-D,,county,1544,207,294695,6102.3,518.921813964844,118
2020-05-21,Sörmland,SE-D,,county,1547,210,294695,6102.3,519.930114746094,118
2020-05-22,Sörmland,SE-D,,county,1563,210,294695,6102.3,525.307495117188,118
2020-05-23,Sörmland,SE-D,,county,1563,210,294695,6102.3,525.307495117188,118
2020-05-24,Sörmland,SE-D,,county,1563,210,294695,6102.3,525.307495117188,118
2020-05-25,Sörmland,SE-D,,county,1565,212,294695,6102.3,525.979675292969,118
2020-05-26,Sörmland,SE-D,,county,1591,220,294695,6102.3,534.718017578125,118
2020-05-27,Sörmland,SE-D,,county,1592,220,294695,6102.3,535.054138183594,118
2020-05-28,Sörmland,SE-D,,county,1612,221,294695,6102.3,541.77587890625,121
2020-05-29,Sörmland,SE-D,,county,1620,223,294695,6102.3,544.464599609375,121
2020-05-30,Sörmland,SE-D,,county,1623,224,294695,6102.3,545.472900390625,121
2020-05-31,Sörmland,SE-D,,county,1625,224,294695,6102.3,546.145080566406,122
2020-06-01,Sörmland,SE-D,,county,1634,224,294695,6102.3,549.169860839844,123
2020-06-02,Sörmland,SE-D,,county,1639,224,294695,6102.3,550.850280761719,124
2020-06-03,Sörmland,SE-D,,county,1641,225,294695,6102.3,551.5224609375,125
2020-06-04,Sörmland,SE-D,,county,1643,225,294695,6102.3,552.194641113281,125
2020-06-05,Sörmland,SE-D,,county,1655,228,294695,6102.3,556.227722167969,125
2020-06-06,Sörmland,SE-D,,county,1657,228,294695,6102.3,556.89990234375,125
2020-06-07,Sörmland,SE-D,,county,1658,228,294695,6102.3,557.236022949219,125
2020-06-08,Sörmland,SE-D,,county,1669,230,294695,6102.3,560.932983398438,127
2020-06-09,Sörmland,SE-D,,county,1673,230,294695,6102.3,562.27734375,128
2020-06-10,Sörmland,SE-D,,county,1675,233,294695,6102.3,562.949523925781,128
2020-06-11,Sörmland,SE-D,,county,1682,233,294695,6102.3,565.302124023438,128
2020-06-12,Sörmland,SE-D,,county,1688,233,294695,6102.3,567.318664550781,128
2020-06-13,Sörmland,SE-D,,county,1710,233,294695,6102.3,574.712646484375,128
2020-06-14,Sörmland,SE-D,,county,1715,233,294695,6102.3,576.39306640625,128
2020-06-15,Sörmland,SE-D,,county,1780,233,294695,6102.3,598.238891601563,128
2020-06-16,Sörmland,SE-D,,county,1789,236,294695,6102.3,601.263671875,128
2020-06-17,Sörmland,SE-D,,county,1792,236,294695,6102.3,602.27197265625,128
2020-06-18,Sörmland,SE-D,,county,1815,236,294695,6102.3,610.002014160156,129
2020-06-19,Sörmland,SE-D,,county,1815,236,294695,6102.3,610.002014160156,129
2020-06-20,Sörmland,SE-D,,county,1815,236,294695,6102.3,610.002014160156,129
2020-06-21,Sörmland,SE-D,,county,1815,236,294695,6102.3,610.002014160156,129
2020-06-22,Sörmland,SE-D,,county,1884,237,294695,6102.3,633.192199707031,129
2020-06-23,Sörmland,SE-D,,county,1952,238,294695,6102.3,656.046264648438,128
2020-06-24,Sörmland,SE-D,,county,1968,238,294695,6102.3,661.423645019531,130
2020-06-25,Sörmland,SE-D,,county,2008,238,294695,6102.3,674.867248535156,130
2020-06-26,Sörmland,SE-D,,county,2016,238,294695,6102.3,677.555969238281,130
2020-06-27,Sörmland,SE-D,,county,2016,238,294695,6102.3,677.555969238281,130
2020-06-28,Sörmland,SE-D,,county,2016,238,294695,6102.3,677.555969238281,130
2020-06-29,Sörmland,SE-D,,county,2074,242,294695,6102.3,697.049133300781,130
2020-06-30,Sörmland,SE-D,,county,2080,243,294695,6102.3,699.065673828125,130
2020-07-01,Sörmland,SE-D,,county,2123,244,294695,6102.3,713.517517089844,130
2020-07-02,Sörmland,SE-D,,county,2214,244,294695,6102.3,744.101623535156,130
2020-07-03,Sörmland,SE-D,,county,2235,244,294695,6102.3,751.159484863281,130
2020-07-04,Sörmland,SE-D,,county,2235,244,294695,6102.3,751.159484863281,130
2020-07-05,Sörmland,SE-D,,county,2235,244,294695,6102.3,751.159484863281,130
2020-07-06,Sörmland,SE-D,,county,2243,244,294695,6102.3,753.848205566406,132
2020-07-07,Sörmland,SE-D,,county,2264,244,294695,6102.3,760.906066894531,132
2020-07-08,Sörmland,SE-D,,county,2266,246,294695,6102.3,761.578247070313,132
2020-07-09,Sörmland,SE-D,,county,2282,246,294695,6102.3,766.955688476563,132
2020-07-10,Sörmland,SE-D,,county,2294,247,294695,6102.3,770.98876953125,132
2020-07-11,Sörmland,SE-D,,county,2294,247,294695,6102.3,770.98876953125,132
2020-07-12,Sörmland,SE-D,,county,2294,247,294695,6102.3,770.98876953125,132
2020-07-13,Sörmland,SE-D,,county,2312,247,294695,6102.3,777.038391113281,132
2020-07-14,Sörmland,SE-D,,county,2316,247,294695,6102.3,778.382751464844,132
2020-07-15,Sörmland,SE-D,,county,2336,248,294695,6102.3,785.104553222656,132
2020-07-16,Sörmland,SE-D,,county,2340,248,294695,6102.3,786.448852539063,132
2020-07-17,Sörmland,SE-D,,county,2341,248,294695,6102.3,786.784973144531,132
2020-07-18,Sörmland,SE-D,,county,2341,248,294695,6102.3,786.784973144531,132
2020-07-19,Sörmland,SE-D,,county,2341,248,294695,6102.3,786.784973144531,132
2020-07-20,Sörmland,SE-D,,county,2361,248,294695,6102.3,793.506774902344,132
2020-07-21,Sörmland,SE-D,,county,2363,253,294695,6102.3,794.178955078125,132
2020-07-22,Sörmland,SE-D,,county,2379,253,294695,6102.3,799.556335449219,132
2020-07-23,Sörmland,SE-D,,county,2379,253,294695,6102.3,799.556335449219,132
2020-07-24,Sörmland,SE-D,,county,2379,254,294695,6102.3,799.556335449219,133
2020-07-25,Sörmland,SE-D,,county,2379,254,294695,6102.3,799.556335449219,133
2020-07-26,Sörmland,SE-D,,county,2379,254,294695,6102.3,799.556335449219,133
2020-07-27,Sörmland,SE-D,,county,2381,254,294695,6102.3,800.228515625,133
2020-07-28,Sörmland,SE-D,,county,2387,254,294695,6102.3,802.245056152344,133
2020-07-29,Sörmland,SE-D,,county,2389,253,294695,6102.3,802.917236328125,133
2020-07-30,Sörmland,SE-D,,county,2393,253,294695,6102.3,804.261596679688,133
2020-07-31,Sörmland,SE-D,,county,2394,253,294695,6102.3,804.597717285156,133
2020-08-01,Sörmland,SE-D,,county,2394,253,294695,6102.3,804.597717285156,133
2020-08-02,Sörmland,SE-D,,county,2394,253,294695,6102.3,804.597717285156,133
2020-08-03,Sörmland,SE-D,,county,2393,253,294695,6102.3,804.261596679688,133
2020-08-04,Sörmland,SE-D,,county,2392,253,294695,6102.3,803.925537109375,133
2020-08-05,Sörmland,SE-D,,county,2394,253,294695,6102.3,804.597717285156,133
2020-08-06,Sörmland,SE-D,,county,2397,253,294695,6102.3,805.60595703125,133
2020-08-07,Sörmland,SE-D,,county,2399,253,294695,6102.3,806.278137207031,133
2020-08-08,Sörmland,SE-D,,county,2399,253,294695,6102.3,806.278137207031,133
2020-08-09,Sörmland,SE-D,,county,2399,253,294695,6102.3,806.278137207031,133
2020-08-10,Sörmland,SE-D,,county,2404,253,294695,6102.3,807.958618164063,133
2020-08-11,Sörmland,SE-D,,county,2404,253,294695,6102.3,807.958618164063,133
2020-08-12,Sörmland,SE-D,,county,2411,253,294695,6102.3,810.311218261719,133
2020-08-13,Sörmland,SE-D,,county,2415,253,294695,6102.3,811.655578613281,133
2020-08-14,Sörmland,SE-D,,county,2415,253,294695,6102.3,811.655578613281,133
2020-08-15,Sörmland,SE-D,,county,2415,253,294695,6102.3,811.655578613281,133
2020-08-16,Sörmland,SE-D,,county,2415,253,294695,6102.3,811.655578613281,133
2020-08-17,Sörmland,SE-D,,county,2422,253,294695,6102.3,814.008178710938,133
2020-08-18,Sörmland,SE-D,,county,2423,253,294695,6102.3,814.344299316406,133
2020-08-19,Sörmland,SE-D,,county,2424,253,294695,6102.3,814.680358886719,133
2020-08-20,Sörmland,SE-D,,county,2427,253,294695,6102.3,815.688659667969,133
2020-08-21,Sörmland,SE-D,,county,2429,253,294695,6102.3,816.36083984375,133
2020-08-22,Sörmland,SE-D,,county,2429,253,294695,6102.3,816.36083984375,133
2020-08-23,Sörmland,SE-D,,county,2429,253,294695,6102.3,816.36083984375,133
2020-08-24,Sörmland,SE-D,,county,2430,254,294695,6102.3,816.696899414063,133
2020-08-25,Sörmland,SE-D,,county,2430,253,294695,6102.3,816.696899414063,133
2020-08-26,Sörmland,SE-D,,county,2430,253,294695,6102.3,816.696899414063,133
2020-08-27,Sörmland,SE-D,,county,2420,253,294695,6102.3,813.335998535156,133
2020-08-28,Sörmland,SE-D,,county,2422,253,294695,6102.3,814.008178710938,133
2020-08-29,Sörmland,SE-D,,county,2422,253,294695,6102.3,814.008178710938,133
2020-08-30,Sörmland,SE-D,,county,2422,253,294695,6102.3,814.008178710938,133
2020-08-31,Sörmland,SE-D,,county,2429,253,294695,6102.3,816.36083984375,133
2020-09-01,Sörmland,SE-D,,county,2429,253,294695,6102.3,816.36083984375,133
2020-09-02,Sörmland,SE-D,,county,2429,253,294695,6102.3,816.36083984375,133
2020-09-03,Sörmland,SE-D,,county,2429,253,294695,6102.3,816.36083984375,133
2020-09-04,Sörmland,SE-D,,county,2430,253,294695,6102.3,816.696899414063,133
2020-09-05,Sörmland,SE-D,,county,2430,253,294695,6102.3,816.696899414063,133
2020-09-06,Sörmland,SE-D,,county,2430,253,294695,6102.3,816.696899414063,133
2020-09-07,Sörmland,SE-D,,county,2431,253,294695,6102.3,817.033020019531,133
2020-09-08,Sörmland,SE-D,,county,2431,253,294695,6102.3,817.033020019531,133
2020-09-09,Sörmland,SE-D,,county,2434,253,294695,6102.3,818.041259765625,133
2020-09-10,Sörmland,SE-D,,county,2439,254,294695,6102.3,819.721740722656,133
2020-09-11,Sörmland,SE-D,,county,2441,254,294695,6102.3,820.393920898438,133
2020-09-12,Sörmland,SE-D,,county,2441,254,294695,6102.3,820.393920898438,133
2020-09-16,Sörmland,SE-D,,county,2452,254,294695,6102.3,824.090881347656,133
2020-09-17,Sörmland,SE-D,,county,2454,254,294695,6102.3,824.763061523438,133
2020-09-18,Sörmland,SE-D,,county,2460,254,294695,6102.3,826.779602050781,133
2020-09-19,Sörmland,SE-D,,county,2460,254,294695,6102.3,826.779602050781,133
2020-09-20,Sörmland,SE-D,,county,2460,254,294695,6102.3,826.779602050781,133
2020-09-21,Sörmland,SE-D,,county,2460,254,294695,6102.3,826.779602050781,133
2020-09-22,Sörmland,SE-D,,county,2477,254,294695,6102.3,832.493103027344,133
2020-09-23,Sörmland,SE-D,,county,2491,254,294695,6102.3,837.198364257813,133
2020-09-24,Sörmland,SE-D,,county,2499,254,294695,6102.3,839.887084960938,133
2020-09-25,Sörmland,SE-D,,county,2501,254,294695,6102.3,840.559265136719,133
2020-09-26,Sörmland,SE-D,,county,2501,254,294695,6102.3,840.559265136719,133
2020-09-27,Sörmland,SE-D,,county,2501,254,294695,6102.3,840.559265136719,133
2020-09-28,Sörmland,SE-D,,county,2501,254,294695,6102.3,840.559265136719,133
2020-09-29,Sörmland,SE-D,,county,2511,254,294695,6102.3,843.920166015625,133
2020-09-30,Sörmland,SE-D,,county,2521,254,294695,6102.3,847.281066894531,133
2020-10-01,Sörmland,SE-D,,county,2527,254,294695,6102.3,849.297546386719,133
2020-10-02,Sörmland,SE-D,,county,2533,254,294695,6102.3,851.314086914063,133
2020-10-03,Sörmland,SE-D,,county,2533,254,294695,6102.3,851.314086914063,133
2020-10-04,Sörmland,SE-D,,county,2533,254,294695,6102.3,851.314086914063,133
2020-10-05,Sörmland,SE-D,,county,2533,254,294695,6102.3,851.314086914063,133
2020-10-06,Sörmland,SE-D,,county,2548,254,294695,6102.3,856.35546875,133
2020-10-07,Sörmland,SE-D,,county,2558,254,294695,6102.3,859.716369628906,133
2020-10-08,Sörmland,SE-D,,county,2562,254,294695,6102.3,861.060668945313,133
2020-10-09,Sörmland,SE-D,,county,2579,254,294695,6102.3,866.774230957031,133
2020-10-10,Sörmland,SE-D,,county,2579,254,294695,6102.3,866.774230957031,133
2020-10-11,Sörmland,SE-D,,county,2579,254,294695,6102.3,866.774230957031,133
2020-10-12,Sörmland,SE-D,,county,2579,254,294695,6102.3,866.774230957031,133
2020-10-13,Sörmland,SE-D,,county,2602,255,294695,6102.3,874.504272460938,133
2020-10-14,Sörmland,SE-D,,county,2623,255,294695,6102.3,881.562133789063,133
2020-10-15,Sörmland,SE-D,,county,2635,255,294695,6102.3,885.59521484375,133
2020-10-16,Sörmland,SE-D,,county,2664,255,294695,6102.3,895.341796875,133
2020-10-17,Sörmland,SE-D,,county,2664,255,294695,6102.3,895.341796875,133
2020-10-18,Sörmland,SE-D,,county,2664,255,294695,6102.3,895.341796875,133
2020-10-19,Sörmland,SE-D,,county,2664,255,294695,6102.3,895.341796875,133
2020-10-20,Sörmland,SE-D,,county,2700,255,294695,6102.3,907.441040039063,133
2020-10-21,Sörmland,SE-D,,county,2734,255,294695,6102.3,918.868041992188,133
2020-10-22,Sörmland,SE-D,,county,2755,255,294695,6102.3,925.925903320313,133
2020-10-23,Sörmland,SE-D,,county,2766,255,294695,6102.3,929.622924804688,133
2020-10-24,Sörmland,SE-D,,county,2766,255,294695,6102.3,929.622924804688,133
2020-10-25,Sörmland,SE-D,,county,2766,255,294695,6102.3,929.622924804688,133
2020-10-26,Sörmland,SE-D,,county,2766,255,294695,6102.3,929.622924804688,133
2020-10-27,Sörmland,SE-D,,county,2867,256,294695,6102.3,963.567932128906,133
2020-10-28,Sörmland,SE-D,,county,2936,255,294695,6102.3,986.758056640625,133
2020-10-29,Sörmland,SE-D,,county,3011,255,294695,6102.3,1011.96478271484,133
2020-10-30,Sörmland,SE-D,,county,3071,255,294695,6102.3,1032.13012695313,133
2020-10-31,Sörmland,SE-D,,county,3071,255,294695,6102.3,1032.13012695313,133
2020-11-01,Sörmland,SE-D,,county,3071,255,294695,6102.3,1032.13012695313,133
2020-11-02,Sörmland,SE-D,,county,3071,255,294695,6102.3,1032.13012695313,133
2020-11-03,Sörmland,SE-D,,county,3230,256,294695,6102.3,1085.568359375,135
2020-11-04,Sörmland,SE-D,,county,3369,256,294695,6102.3,1132.28479003906,137
2020-11-05,Sörmland,SE-D,,county,3488,256,294695,6102.3,1172.279296875,138
2020-11-06,Sörmland,SE-D,,county,3587,257,294695,6102.3,1205.55224609375,139
2020-11-07,Sörmland,SE-D,,county,3587,257,294695,6102.3,1205.55224609375,139
2020-11-08,Sörmland,SE-D,,county,3587,257,294695,6102.3,1205.55224609375,139
2020-11-09,Sörmland,SE-D,,county,3587,257,294695,6102.3,1205.55224609375,139
2020-11-10,Sörmland,SE-D,,county,3877,257,294695,6102.3,1303.01806640625,140
2020-11-11,Sörmland,SE-D,,county,3991,259,294695,6102.3,1341.33227539063,144
2020-11-12,Sörmland,SE-D,,county,4107,259,294695,6102.3,1380.31860351563,145
2020-11-13,Sörmland,SE-D,,county,4282,259,294695,6102.3,1439.13427734375,145
2020-11-14,Sörmland,SE-D,,county,4282,259,294695,6102.3,1439.13427734375,145
2020-11-15,Sörmland,SE-D,,county,4282,259,294695,6102.3,1439.13427734375,145
2020-11-16,Sörmland,SE-D,,county,4282,259,294695,6102.3,1439.13427734375,145
2020-11-17,Sörmland,SE-D,,county,4638,259,294695,6102.3,1558.78198242188,148
2020-11-18,Sörmland,SE-D,,county,4781,261,294695,6102.3,1606.8427734375,149
2020-11-19,Sörmland,SE-D,,county,4969,262,294695,6102.3,1670.02758789063,150
2020-11-20,Sörmland,SE-D,,county,5121,266,294695,6102.3,1721.11315917969,152
2020-11-21,Sörmland,SE-D,,county,5121,266,294695,6102.3,1721.11315917969,152
2020-11-22,Sörmland,SE-D,,county,5121,266,294695,6102.3,1721.11315917969,152
2020-11-23,Sörmland,SE-D,,county,5121,266,294695,6102.3,1721.11315917969,152
2020-11-24,Sörmland,SE-D,,county,5410,269,294695,6102.3,1818.24291992188,157
2020-11-25,Sörmland,SE-D,,county,5542,270,294695,6102.3,1862.60668945313,157
2020-11-26,Sörmland,SE-D,,county,5691,270,294695,6102.3,1912.68395996094,157
2020-11-27,Sörmland,SE-D,,county,5795,270,294695,6102.3,1947.63732910156,158
2020-11-28,Sörmland,SE-D,,county,5795,270,294695,6102.3,1947.63732910156,158
2020-11-29,Sörmland,SE-D,,county,5795,270,294695,6102.3,1947.63732910156,158
2020-11-30,Sörmland,SE-D,,county,5795,270,294695,6102.3,1947.63732910156,158
2020-12-01,Sörmland,SE-D,,county,5980,277,294695,6102.3,2009.81384277344,164
2020-12-02,Sörmland,SE-D,,county,6159,278,294695,6102.3,2069.97387695313,165
2020-12-03,Sörmland,SE-D,,county,6247,281,294695,6102.3,2099.54956054688,167
2020-12-04,Sörmland,SE-D,,county,6347,281,294695,6102.3,2133.15844726563,167
2020-12-05,Sörmland,SE-D,,county,6347,281,294695,6102.3,2133.15844726563,167
2020-12-06,Sörmland,SE-D,,county,6347,281,294695,6102.3,2133.15844726563,167
2020-12-07,Sörmland,SE-D,,county,6347,281,294695,6102.3,2133.15844726563,167
2020-12-08,Sörmland,SE-D,,county,6559,284,294695,6102.3,2204.40942382813,170
2020-12-09,Sörmland,SE-D,,county,6755,285,294695,6102.3,2270.28295898438,170
2020-12-10,Sörmland,SE-D,,county,6912,286,294695,6102.3,2323.04907226563,170
2020-12-11,Sörmland,SE-D,,county,7030,286,294695,6102.3,2362.70751953125,170
2020-12-12,Sörmland,SE-D,,county,7030,286,294695,6102.3,2362.70751953125,170
2020-12-13,Sörmland,SE-D,,county,7030,286,294695,6102.3,2362.70751953125,170
2020-12-14,Sörmland,SE-D,,county,7030,286,294695,6102.3,2362.70751953125,170
2020-12-15,Sörmland,SE-D,,county,7271,292,294695,6102.3,2443.705078125,174
2020-12-16,Sörmland,SE-D,,county,7449,292,294695,6102.3,2503.52905273438,175
2020-12-17,Sörmland,SE-D,,county,7583,297,294695,6102.3,2548.56494140625,176
2020-12-18,Sörmland,SE-D,,county,7741,298,294695,6102.3,2601.6669921875,177
2020-12-19,Sörmland,SE-D,,county,7741,298,294695,6102.3,2601.6669921875,177
2020-12-20,Sörmland,SE-D,,county,7741,298,294695,6102.3,2601.6669921875,177
2020-12-21,Sörmland,SE-D,,county,7741,298,294695,6102.3,2601.6669921875,177
2020-12-22,Sörmland,SE-D,,county,8084,304,294695,6102.3,2716.94555664063,179
2020-12-23,Sörmland,SE-D,,county,8227,304,294695,6102.3,2765.00634765625,180
2020-12-24,Sörmland,SE-D,,county,8227,304,294695,6102.3,2765.00634765625,180
2020-12-25,Sörmland,SE-D,,county,8227,304,294695,6102.3,2765.00634765625,180
2020-12-26,Sörmland,SE-D,,county,8227,304,294695,6102.3,2765.00634765625,180
2020-12-27,Sörmland,SE-D,,county,8227,304,294695,6102.3,2765.00634765625,180
2020-12-28,Sörmland,SE-D,,county,8227,304,294695,6102.3,2765.00634765625,180
2020-12-29,Sörmland,SE-D,,county,8822,308,294695,6102.3,2964.9794921875,188
2020-12-30,Sörmland,SE-D,,county,9036,308,294695,6102.3,3036.90258789063,189
2020-12-31,Sörmland,SE-D,,county,9036,308,294695,6102.3,3036.90258789063,189
2021-01-01,Sörmland,SE-D,,county,9036,308,294695,6102.3,3036.90258789063,189
2021-01-02,Sörmland,SE-D,,county,9036,308,294695,6102.3,3036.90258789063,189
2021-01-04,Sörmland,SE-D,,county,9036,308,294695,6102.3,3036.90258789063,189
2021-01-05,Sörmland,SE-D,,county,9615,318,294695,6102.3,3231.49829101563,195
2021-01-06,Sörmland,SE-D,,county,9615,318,294695,6102.3,3231.49829101563,195
2021-01-07,Sörmland,SE-D,,county,10024,322,294695,6102.3,3368.95874023438,196
2021-01-08,Sörmland,SE-D,,county,10084,328,294695,6102.3,3389.12426757813,196
2021-01-09,Sörmland,SE-D,,county,10084,328,294695,6102.3,3389.12426757813,196
2021-01-10,Sörmland,SE-D,,county,10084,328,294695,6102.3,3389.12426757813,196
2021-01-11,Sörmland,SE-D,,county,10084,328,294695,6102.3,3389.12426757813,196
2021-01-12,Sörmland,SE-D,,county,10424,340,294695,6102.3,3503.39453125,205
2021-01-13,Sörmland,SE-D,,county,10563,344,294695,6102.3,3550.11083984375,205
2021-01-14,Sörmland,SE-D,,county,10651,344,294695,6102.3,3579.68676757813,208
2021-01-15,Sörmland,SE-D,,county,10771,353,294695,6102.3,3620.017578125,210
2021-01-16,Sörmland,SE-D,,county,10771,353,294695,6102.3,3620.017578125,210
2021-01-17,Sörmland,SE-D,,county,10771,353,294695,6102.3,3620.017578125,210
2021-01-18,Sörmland,SE-D,,county,10771,353,294695,6102.3,3620.017578125,210
2021-01-19,Sörmland,SE-D,,county,10918,361,294695,6102.3,3669.42260742188,211
2021-01-20,Sörmland,SE-D,,county,11028,362,294695,6102.3,3706.39233398438,211
2021-01-21,Sörmland,SE-D,,county,11141,367,294695,6102.3,3744.37060546875,214
2021-01-22,Sörmland,SE-D,,county,11212,367,294695,6102.3,3768.23291015625,214
2021-01-23,Sörmland,SE-D,,county,11212,367,294695,6102.3,3768.23291015625,214
2021-01-24,Sörmland,SE-D,,county,11212,367,294695,6102.3,3768.23291015625,214
2021-01-25,Sörmland,SE-D,,county,11212,367,294695,6102.3,3768.23291015625,214
2021-01-26,Sörmland,SE-D,,county,11373,367,294695,6102.3,3822.34326171875,215
2021-01-27,Sörmland,SE-D,,county,11467,378,294695,6102.3,3853.935546875,215
2021-01-28,Sörmland,SE-D,,county,11528,378,294695,6102.3,3874.43701171875,215
2021-01-29,Sörmland,SE-D,,county,11587,378,294695,6102.3,3894.26635742188,215
