date,iso,state,city,place_type,cases,deaths,recovered
2020-03-08,NT,Northern Territory,,territory,0,0,
2020-03-09,NT,Northern Territory,,territory,0,0,
2020-03-10,NT,Northern Territory,,territory,0,0,
2020-03-11,NT,Northern Territory,,territory,0,0,
2020-03-12,NT,Northern Territory,,territory,0,0,
2020-03-13,NT,Northern Territory,,territory,0,0,
2020-03-14,NT,Northern Territory,,territory,0,0,
2020-03-15,NT,Northern Territory,,territory,0,0,
2020-03-16,NT,Northern Territory,,territory,0,0,
2020-03-17,NT,Northern Territory,,territory,0,0,
2020-03-18,NT,Northern Territory,,territory,0,0,
2020-03-19,NT,Northern Territory,,territory,0,0,
2020-03-20,NT,Northern Territory,,territory,2,0,
2020-03-21,NT,Northern Territory,,territory,4,0,
2020-03-22,NT,Northern Territory,,territory,4,0,
2020-03-23,NT,Northern Territory,,territory,4,0,
2020-03-24,NT,Northern Territory,,territory,5,0,
2020-03-25,NT,Northern Territory,,territory,5,0,
2020-03-26,NT,Northern Territory,,territory,7,0,
2020-03-27,NT,Northern Territory,,territory,13,0,
2020-03-28,NT,Northern Territory,,territory,15,0,
2020-03-29,NT,Northern Territory,,territory,15,0,
2020-03-30,NT,Northern Territory,,territory,15,0,
2020-03-31,NT,Northern Territory,,territory,19,0,
2020-04-01,NT,Northern Territory,,territory,19,0,1
2020-04-02,NT,Northern Territory,,territory,21,0,1
2020-04-03,NT,Northern Territory,,territory,22,0,1
2020-04-04,NT,Northern Territory,,territory,26,0,1
2020-04-05,NT,Northern Territory,,territory,27,0,2
2020-04-06,NT,Northern Territory,,territory,28,0,2
2020-04-07,NT,Northern Territory,,territory,28,0,2
2020-04-08,NT,Northern Territory,,territory,28,0,2
2020-04-09,NT,Northern Territory,,territory,28,0,2
2020-04-10,NT,Northern Territory,,territory,28,0,2
2020-04-11,NT,Northern Territory,,territory,28,0,2
2020-04-12,NT,Northern Territory,,territory,28,0,2
2020-04-13,NT,Northern Territory,,territory,28,0,6
2020-04-14,NT,Northern Territory,,territory,28,0,6
2020-04-15,NT,Northern Territory,,territory,28,0,6
2020-04-16,NT,Northern Territory,,territory,28,0,6
2020-04-17,NT,Northern Territory,,territory,28,0,9
2020-04-18,NT,Northern Territory,,territory,28,0,9
2020-04-19,NT,Northern Territory,,territory,28,0,11
2020-04-20,NT,Northern Territory,,territory,28,0,12
2020-04-21,NT,Northern Territory,,territory,28,0,15
2020-04-22,NT,Northern Territory,,territory,28,0,16
2020-04-23,NT,Northern Territory,,territory,28,0,16
2020-04-24,NT,Northern Territory,,territory,28,0,20
2020-04-25,NT,Northern Territory,,territory,28,0,20
2020-04-26,NT,Northern Territory,,territory,28,0,23
2020-04-27,NT,Northern Territory,,territory,28,0,23
2020-04-28,NT,Northern Territory,,territory,28,0,23
2020-04-29,NT,Northern Territory,,territory,28,0,25
2020-04-30,NT,Northern Territory,,territory,28,0,25
2020-05-01,NT,Northern Territory,,territory,28,0,25
2020-05-02,NT,Northern Territory,,territory,30,0,25
2020-05-03,NT,Northern Territory,,territory,30,0,25
2020-05-04,NT,Northern Territory,,territory,30,0,25
2020-05-05,NT,Northern Territory,,territory,30,0,27
2020-05-06,NT,Northern Territory,,territory,30,0,27
2020-05-07,NT,Northern Territory,,territory,30,0,28
2020-05-08,NT,Northern Territory,,territory,30,0,28
2020-05-09,NT,Northern Territory,,territory,30,0,28
2020-05-10,NT,Northern Territory,,territory,30,0,28
2020-05-11,NT,Northern Territory,,territory,30,0,28
2020-05-12,NT,Northern Territory,,territory,30,0,28
2020-05-13,NT,Northern Territory,,territory,30,0,28
2020-05-14,NT,Northern Territory,,territory,30,0,28
2020-05-15,NT,Northern Territory,,territory,30,0,28
2020-05-16,NT,Northern Territory,,territory,30,0,28
2020-05-17,NT,Northern Territory,,territory,30,0,28
2020-05-18,NT,Northern Territory,,territory,30,0,28
2020-05-19,NT,Northern Territory,,territory,30,0,28
2020-05-20,NT,Northern Territory,,territory,30,0,29
2020-05-21,NT,Northern Territory,,territory,30,0,30
2020-05-22,NT,Northern Territory,,territory,30,0,30
2020-05-23,NT,Northern Territory,,territory,30,0,30
2020-05-24,NT,Northern Territory,,territory,30,0,30
2020-05-25,NT,Northern Territory,,territory,30,0,30
2020-05-26,NT,Northern Territory,,territory,30,0,30
2020-05-27,NT,Northern Territory,,territory,30,0,30
2020-05-28,NT,Northern Territory,,territory,30,0,30
2020-05-29,NT,Northern Territory,,territory,30,0,30
2020-05-30,NT,Northern Territory,,territory,30,0,30
2020-05-31,NT,Northern Territory,,territory,30,0,30
2020-06-01,NT,Northern Territory,,territory,30,0,30
2020-06-02,NT,Northern Territory,,territory,30,0,30
2020-06-03,NT,Northern Territory,,territory,30,0,30
2020-06-04,NT,Northern Territory,,territory,30,0,30
2020-06-05,NT,Northern Territory,,territory,30,0,30
2020-06-06,NT,Northern Territory,,territory,30,0,30
2020-06-07,NT,Northern Territory,,territory,30,0,30
2020-06-08,NT,Northern Territory,,territory,30,0,30
2020-06-09,NT,Northern Territory,,territory,30,0,30
2020-06-10,NT,Northern Territory,,territory,30,0,30
2020-06-11,NT,Northern Territory,,territory,30,0,30
2020-06-12,NT,Northern Territory,,territory,30,0,30
2020-06-13,NT,Northern Territory,,territory,30,0,30
2020-06-14,NT,Northern Territory,,territory,30,0,30
2020-06-15,NT,Northern Territory,,territory,30,0,30
2020-06-16,NT,Northern Territory,,territory,30,0,30
2020-06-17,NT,Northern Territory,,territory,30,0,30
2020-06-18,NT,Northern Territory,,territory,30,0,30
2020-06-19,NT,Northern Territory,,territory,30,0,30
2020-06-20,NT,Northern Territory,,territory,30,0,30
2020-06-21,NT,Northern Territory,,territory,30,0,30
2020-06-22,NT,Northern Territory,,territory,30,0,30
2020-06-23,NT,Northern Territory,,territory,30,0,30
2020-06-24,NT,Northern Territory,,territory,30,0,30
2020-06-25,NT,Northern Territory,,territory,30,0,30
2020-06-26,NT,Northern Territory,,territory,30,0,30
2020-06-27,NT,Northern Territory,,territory,30,0,30
2020-06-28,NT,Northern Territory,,territory,30,0,30
2020-06-29,NT,Northern Territory,,territory,30,0,30
2020-06-30,NT,Northern Territory,,territory,30,0,30
2020-07-01,NT,Northern Territory,,territory,30,0,30
2020-07-02,NT,Northern Territory,,territory,31,0,30
2020-07-03,NT,Northern Territory,,territory,31,0,30
2020-07-04,NT,Northern Territory,,territory,31,0,30
2020-07-05,NT,Northern Territory,,territory,31,0,30
2020-07-06,NT,Northern Territory,,territory,31,0,30
2020-07-07,NT,Northern Territory,,territory,31,0,30
2020-07-08,NT,Northern Territory,,territory,31,0,30
2020-07-09,NT,Northern Territory,,territory,31,0,30
2020-07-10,NT,Northern Territory,,territory,32,0,30
2020-07-11,NT,Northern Territory,,territory,32,0,30
2020-07-12,NT,Northern Territory,,territory,32,0,30
2020-07-13,NT,Northern Territory,,territory,32,0,30
2020-07-14,NT,Northern Territory,,territory,32,0,30
2020-07-15,NT,Northern Territory,,territory,32,0,30
2020-07-16,NT,Northern Territory,,territory,32,0,30
2020-07-17,NT,Northern Territory,,territory,32,0,30
2020-07-18,NT,Northern Territory,,territory,32,0,30
2020-07-19,NT,Northern Territory,,territory,32,0,30
2020-07-20,NT,Northern Territory,,territory,32,0,30
2020-07-21,NT,Northern Territory,,territory,32,0,30
2020-07-22,NT,Northern Territory,,territory,32,0,30
2020-07-23,NT,Northern Territory,,territory,32,0,30
2020-07-24,NT,Northern Territory,,territory,32,0,30
2020-07-25,NT,Northern Territory,,territory,32,0,30
2020-07-26,NT,Northern Territory,,territory,32,0,30
2020-07-27,NT,Northern Territory,,territory,32,0,30
2020-07-28,NT,Northern Territory,,territory,32,0,31
2020-07-29,NT,Northern Territory,,territory,32,0,31
2020-07-30,NT,Northern Territory,,territory,32,0,31
2020-07-31,NT,Northern Territory,,territory,33,0,31
2020-08-01,NT,Northern Territory,,territory,34,0,31
2020-08-02,NT,Northern Territory,,territory,34,0,31
2020-08-03,NT,Northern Territory,,territory,34,0,31
2020-08-04,NT,Northern Territory,,territory,34,0,31
2020-08-05,NT,Northern Territory,,territory,34,0,31
2020-08-06,NT,Northern Territory,,territory,34,0,31
2020-08-07,NT,Northern Territory,,territory,34,0,31
2020-08-08,NT,Northern Territory,,territory,34,0,31
2020-08-09,NT,Northern Territory,,territory,34,0,31
2020-08-10,NT,Northern Territory,,territory,34,0,31
2020-08-11,NT,Northern Territory,,territory,34,0,32
2020-08-12,NT,Northern Territory,,territory,34,0,32
2020-08-13,NT,Northern Territory,,territory,34,0,32
2020-08-14,NT,Northern Territory,,territory,34,0,34
2020-08-15,NT,Northern Territory,,territory,34,0,34
2020-08-16,NT,Northern Territory,,territory,34,0,34
2020-08-17,NT,Northern Territory,,territory,34,0,34
2020-08-18,NT,Northern Territory,,territory,34,0,34
2020-08-19,NT,Northern Territory,,territory,34,0,34
2020-08-20,NT,Northern Territory,,territory,34,0,34
2020-08-21,NT,Northern Territory,,territory,34,0,34
2020-08-22,NT,Northern Territory,,territory,34,0,34
2020-08-23,NT,Northern Territory,,territory,34,0,34
2020-08-24,NT,Northern Territory,,territory,34,0,34
2020-08-25,NT,Northern Territory,,territory,34,0,34
2020-08-26,NT,Northern Territory,,territory,34,0,34
2020-08-27,NT,Northern Territory,,territory,34,0,34
2020-08-28,NT,Northern Territory,,territory,34,0,34
2020-08-29,NT,Northern Territory,,territory,34,0,34
2020-08-30,NT,Northern Territory,,territory,34,0,34
2020-08-31,NT,Northern Territory,,territory,34,0,34
2020-09-01,NT,Northern Territory,,territory,34,0,34
2020-09-02,NT,Northern Territory,,territory,34,0,34
2020-09-03,NT,Northern Territory,,territory,34,0,34
2020-09-04,NT,Northern Territory,,territory,34,0,34
2020-09-05,NT,Northern Territory,,territory,34,0,34
2020-09-06,NT,Northern Territory,,territory,34,0,34
2020-09-07,NT,Northern Territory,,territory,34,0,34
2020-09-08,NT,Northern Territory,,territory,34,0,34
2020-09-09,NT,Northern Territory,,territory,34,0,34
2020-09-10,NT,Northern Territory,,territory,34,0,34
2020-09-11,NT,Northern Territory,,territory,34,0,34
2020-09-12,NT,Northern Territory,,territory,34,0,34
2020-09-13,NT,Northern Territory,,territory,34,0,34
2020-09-14,NT,Northern Territory,,territory,34,0,34
2020-09-15,NT,Northern Territory,,territory,34,0,34
2020-09-16,NT,Northern Territory,,territory,34,0,34
2020-09-17,NT,Northern Territory,,territory,34,0,34
2020-09-18,NT,Northern Territory,,territory,34,0,34
2020-09-19,NT,Northern Territory,,territory,34,0,34
2020-09-20,NT,Northern Territory,,territory,34,0,34
2020-09-21,NT,Northern Territory,,territory,34,0,34
2020-09-22,NT,Northern Territory,,territory,34,0,34
2020-09-23,NT,Northern Territory,,territory,34,0,34
2020-09-24,NT,Northern Territory,,territory,34,0,34
2020-09-25,NT,Northern Territory,,territory,34,0,34
2020-09-26,NT,Northern Territory,,territory,34,0,34
2020-09-27,NT,Northern Territory,,territory,34,0,34
2020-09-28,NT,Northern Territory,,territory,34,0,34
2020-09-29,NT,Northern Territory,,territory,34,0,34
2020-09-30,NT,Northern Territory,,territory,34,0,34
2020-10-01,NT,Northern Territory,,territory,34,0,34
2020-10-02,NT,Northern Territory,,territory,34,0,34
2020-10-03,NT,Northern Territory,,territory,34,0,34
2020-10-04,NT,Northern Territory,,territory,34,0,34
2020-10-05,NT,Northern Territory,,territory,34,0,34
2020-10-06,NT,Northern Territory,,territory,34,0,34
2020-10-07,NT,Northern Territory,,territory,34,0,34
2020-10-08,NT,Northern Territory,,territory,34,0,34
2020-10-09,NT,Northern Territory,,territory,34,0,34
2020-10-10,NT,Northern Territory,,territory,34,0,34
2020-10-11,NT,Northern Territory,,territory,34,0,34
2020-10-12,NT,Northern Territory,,territory,34,0,34
2020-10-13,NT,Northern Territory,,territory,34,0,34
2020-10-14,NT,Northern Territory,,territory,34,0,34
2020-10-15,NT,Northern Territory,,territory,34,0,34
2020-10-16,NT,Northern Territory,,territory,34,0,34
2020-10-17,NT,Northern Territory,,territory,34,0,34
2020-10-18,NT,Northern Territory,,territory,34,0,34
2020-10-19,NT,Northern Territory,,territory,34,0,34
2020-10-20,NT,Northern Territory,,territory,34,0,34
2020-10-21,NT,Northern Territory,,territory,34,0,34
2020-10-22,NT,Northern Territory,,territory,34,0,34
2020-10-23,NT,Northern Territory,,territory,34,0,34
2020-10-24,NT,Northern Territory,,territory,34,0,34
2020-10-25,NT,Northern Territory,,territory,34,0,34
2020-10-26,NT,Northern Territory,,territory,34,0,34
2020-10-27,NT,Northern Territory,,territory,34,0,34
2020-10-28,NT,Northern Territory,,territory,35,0,34
2020-10-29,NT,Northern Territory,,territory,39,0,34
2020-10-30,NT,Northern Territory,,territory,39,0,34
2020-10-31,NT,Northern Territory,,territory,39,0,34
2020-11-01,NT,Northern Territory,,territory,39,0,34
2020-11-02,NT,Northern Territory,,territory,39,0,34
2020-11-03,NT,Northern Territory,,territory,39,0,34
2020-11-04,NT,Northern Territory,,territory,39,0,34
2020-11-05,NT,Northern Territory,,territory,40,0,34
2020-11-06,NT,Northern Territory,,territory,40,0,34
2020-11-07,NT,Northern Territory,,territory,40,0,34
2020-11-08,NT,Northern Territory,,territory,40,0,34
2020-11-09,NT,Northern Territory,,territory,41,0,34
2020-11-10,NT,Northern Territory,,territory,41,0,34
2020-11-11,NT,Northern Territory,,territory,41,0,34
2020-11-12,NT,Northern Territory,,territory,42,0,34
2020-11-13,NT,Northern Territory,,territory,47,0,34
2020-11-14,NT,Northern Territory,,territory,47,0,34
2020-11-15,NT,Northern Territory,,territory,47,0,34
2020-11-16,NT,Northern Territory,,territory,47,0,34
2020-11-17,NT,Northern Territory,,territory,47,0,39
2020-11-18,NT,Northern Territory,,territory,47,0,39
2020-11-19,NT,Northern Territory,,territory,47,0,39
2020-11-20,NT,Northern Territory,,territory,47,0,39
2020-11-21,NT,Northern Territory,,territory,47,0,39
2020-11-22,NT,Northern Territory,,territory,47,0,40
2020-11-23,NT,Northern Territory,,territory,47,0,41
2020-11-24,NT,Northern Territory,,territory,48,0,41
2020-11-25,NT,Northern Territory,,territory,50,0,41
2020-11-26,NT,Northern Territory,,territory,50,0,41
2020-11-27,NT,Northern Territory,,territory,53,0,41
2020-11-28,NT,Northern Territory,,territory,53,0,41
2020-11-29,NT,Northern Territory,,territory,53,0,41
2020-11-30,NT,Northern Territory,,territory,53,0,41
2020-12-01,NT,Northern Territory,,territory,54,0,47
2020-12-02,NT,Northern Territory,,territory,54,0,47
2020-12-03,NT,Northern Territory,,territory,60,0,47
2020-12-04,NT,Northern Territory,,territory,60,0,47
2020-12-05,NT,Northern Territory,,territory,60,0,47
2020-12-06,NT,Northern Territory,,territory,60,0,47
2020-12-07,NT,Northern Territory,,territory,60,0,47
2020-12-08,NT,Northern Territory,,territory,62,0,47
2020-12-09,NT,Northern Territory,,territory,62,0,47
2020-12-10,NT,Northern Territory,,territory,63,0,53
2020-12-11,NT,Northern Territory,,territory,63,0,54
2020-12-12,NT,Northern Territory,,territory,63,0,54
2020-12-13,NT,Northern Territory,,territory,64,0,54
2020-12-14,NT,Northern Territory,,territory,65,0,53
2020-12-15,NT,Northern Territory,,territory,67,0,59
2020-12-16,NT,Northern Territory,,territory,67,0,59
2020-12-17,NT,Northern Territory,,territory,69,0,60
2020-12-18,NT,Northern Territory,,territory,69,0,60
2020-12-19,NT,Northern Territory,,territory,70,0,60
2020-12-20,NT,Northern Territory,,territory,72,0,60
2020-12-21,NT,Northern Territory,,territory,72,0,60
2020-12-22,NT,Northern Territory,,territory,72,0,63
2020-12-23,NT,Northern Territory,,territory,72,0,63
2020-12-24,NT,Northern Territory,,territory,74,0,63
2020-12-25,NT,Northern Territory,,territory,74,0,63
2020-12-26,NT,Northern Territory,,territory,74,0,63
2020-12-27,NT,Northern Territory,,territory,74,0,63
2020-12-28,NT,Northern Territory,,territory,74,0,68
2020-12-29,NT,Northern Territory,,territory,75,0,68
2020-12-30,NT,Northern Territory,,territory,75,0,68
2020-12-31,NT,Northern Territory,,territory,76,0,72
2021-01-01,NT,Northern Territory,,territory,76,0,72
2021-01-02,NT,Northern Territory,,territory,83,0,72
2021-01-03,NT,Northern Territory,,territory,82,0,70
2021-01-04,NT,Northern Territory,,territory,83,0,
2021-01-05,NT,Northern Territory,,territory,88,0,70
2021-01-06,NT,Northern Territory,,territory,88,0,70
2021-01-07,NT,Northern Territory,,territory,88,0,70
2021-01-08,NT,Northern Territory,,territory,90,0,70
2021-01-09,NT,Northern Territory,,territory,90,0,70
2021-01-10,NT,Northern Territory,,territory,91,0,70
2021-01-11,NT,Northern Territory,,territory,91,0,72
2021-01-12,NT,Northern Territory,,territory,91,0,72
2021-01-13,NT,Northern Territory,,territory,94,0,75
2021-01-14,NT,Northern Territory,,territory,94,0,75
2021-01-15,NT,Northern Territory,,territory,94,0,75
2021-01-16,NT,Northern Territory,,territory,94,0,75
2021-01-17,NT,Northern Territory,,territory,94,0,75
2021-01-18,NT,Northern Territory,,territory,94,0,87
2021-01-19,NT,Northern Territory,,territory,96,0,87
2021-01-20,NT,Northern Territory,,territory,97,0,87
2021-01-21,NT,Northern Territory,,territory,97,0,87
2021-01-22,NT,Northern Territory,,territory,99,0,87
2021-01-23,NT,Northern Territory,,territory,99,0,91
2021-01-24,NT,Northern Territory,,territory,99,0,91
2021-01-25,NT,Northern Territory,,territory,99,0,91
2021-01-26,NT,Northern Territory,,territory,99,0,92
2021-01-27,NT,Northern Territory,,territory,99,0,92
2021-01-28,NT,Northern Territory,,territory,99,0,94
2021-01-29,NT,Northern Territory,,territory,99,0,94
2021-01-30,NT,Northern Territory,,territory,99,0,94
2021-01-31,NT,Northern Territory,,territory,99,0,94
2021-02-01,NT,Northern Territory,,territory,99,0,94
2021-02-02,NT,Northern Territory,,territory,99,0,98
2021-02-03,NT,Northern Territory,,territory,99,0,99
2021-02-04,NT,Northern Territory,,territory,100,0,99
2021-02-05,NT,Northern Territory,,territory,100,0,99
2021-02-06,NT,Northern Territory,,territory,102,0,99
2021-02-07,NT,Northern Territory,,territory,103,0,99
2021-02-08,NT,Northern Territory,,territory,103,0,99
2021-02-09,NT,Northern Territory,,territory,103,0,99
2021-02-10,NT,Northern Territory,,territory,103,0,99
2021-02-11,NT,Northern Territory,,territory,103,0,99
2021-02-12,NT,Northern Territory,,territory,103,0,99
2021-02-13,NT,Northern Territory,,territory,103,0,99
2021-02-14,NT,Northern Territory,,territory,104,0,99
2021-02-15,NT,Northern Territory,,territory,104,0,99
2021-02-16,NT,Northern Territory,,territory,104,0,100
2021-02-17,NT,Northern Territory,,territory,104,0,100
2021-02-18,NT,Northern Territory,,territory,104,0,100
2021-02-19,NT,Northern Territory,,territory,104,0,102
2021-02-20,NT,Northern Territory,,territory,105,0,102
2021-02-21,NT,Northern Territory,,territory,105,0,102
2021-02-22,NT,Northern Territory,,territory,105,0,102
2021-02-23,NT,Northern Territory,,territory,105,0,102
2021-02-24,NT,Northern Territory,,territory,105,0,102
2021-02-25,NT,Northern Territory,,territory,105,0,102
2021-02-26,NT,Northern Territory,,territory,106,0,102
2021-02-27,NT,Northern Territory,,territory,106,0,104
2021-02-28,NT,Northern Territory,,territory,106,0,104
2021-03-01,NT,Northern Territory,,territory,106,0,104
2021-03-02,NT,Northern Territory,,territory,106,0,104
2021-03-03,NT,Northern Territory,,territory,106,0,104
2021-03-04,NT,Northern Territory,,territory,106,0,104
2021-03-05,NT,Northern Territory,,territory,106,0,104
2021-03-06,NT,Northern Territory,,territory,106,0,106
2021-03-07,NT,Northern Territory,,territory,106,0,106
2021-03-08,NT,Northern Territory,,territory,106,0,106
2021-03-09,NT,Northern Territory,,territory,106,0,106
2021-03-10,NT,Northern Territory,,territory,106,0,106
2021-03-11,NT,Northern Territory,,territory,106,0,106
2021-03-12,NT,Northern Territory,,territory,106,0,106
2021-03-13,NT,Northern Territory,,territory,106,0,106
2021-03-14,NT,Northern Territory,,territory,106,0,106
2021-03-15,NT,Northern Territory,,territory,106,0,106
2021-03-16,NT,Northern Territory,,territory,106,0,106
2021-03-17,NT,Northern Territory,,territory,107,0,106
2021-03-18,NT,Northern Territory,,territory,107,0,106
2021-03-19,NT,Northern Territory,,territory,107,0,106
2021-03-20,NT,Northern Territory,,territory,107,0,106
2021-03-21,NT,Northern Territory,,territory,107,0,106
2021-03-22,NT,Northern Territory,,territory,107,0,106
2021-03-23,NT,Northern Territory,,territory,107,0,106
2021-03-24,NT,Northern Territory,,territory,107,0,106
2021-03-25,NT,Northern Territory,,territory,107,0,106
2021-03-26,NT,Northern Territory,,territory,107,0,106
2021-03-27,NT,Northern Territory,,territory,108,0,106
2021-03-28,NT,Northern Territory,,territory,108,0,106
2021-03-29,NT,Northern Territory,,territory,109,0,107
2021-03-30,NT,Northern Territory,,territory,109,0,107
2021-03-31,NT,Northern Territory,,territory,109,0,107
2021-04-01,NT,Northern Territory,,territory,110,0,107
2021-04-02,NT,Northern Territory,,territory,112,0,107
2021-04-03,NT,Northern Territory,,territory,113,0,107
2021-04-04,NT,Northern Territory,,territory,113,0,107
2021-04-05,NT,Northern Territory,,territory,113,0,107
2021-04-06,NT,Northern Territory,,territory,113,0,107
2021-04-07,NT,Northern Territory,,territory,113,0,107
2021-04-08,NT,Northern Territory,,territory,113,0,108
2021-04-09,NT,Northern Territory,,territory,113,0,108
2021-04-10,NT,Northern Territory,,territory,113,0,108
2021-04-11,NT,Northern Territory,,territory,113,0,108
2021-04-12,NT,Northern Territory,,territory,113,0,108
2021-04-13,NT,Northern Territory,,territory,113,0,108
2021-04-14,NT,Northern Territory,,territory,113,0,109
2021-04-15,NT,Northern Territory,,territory,114,0,109
2021-04-16,NT,Northern Territory,,territory,114,0,109
2021-04-17,NT,Northern Territory,,territory,120,0,109
2021-04-18,NT,Northern Territory,,territory,120,0,109
2021-04-19,NT,Northern Territory,,territory,120,0,109
2021-04-20,NT,Northern Territory,,territory,130,0,109
2021-04-21,NT,Northern Territory,,territory,133,0,109
2021-04-22,NT,Northern Territory,,territory,137,0,109
2021-04-23,NT,Northern Territory,,territory,148,0,112
2021-04-24,NT,Northern Territory,,territory,160,0,112
2021-04-25,NT,Northern Territory,,territory,161,0,112
2021-04-26,NT,Northern Territory,,territory,165,0,112
2021-04-27,NT,Northern Territory,,territory,165,0,112
2021-04-28,NT,Northern Territory,,territory,166,0,112
2021-04-29,NT,Northern Territory,,territory,166,0,112
2021-04-30,NT,Northern Territory,,territory,167,0,112
2021-05-01,NT,Northern Territory,,territory,167,0,118
2021-05-02,NT,Northern Territory,,territory,167,0,126
2021-05-03,NT,Northern Territory,,territory,167,0,132
2021-05-04,NT,Northern Territory,,territory,167,0,132
2021-05-05,NT,Northern Territory,,territory,167,0,138
2021-05-06,NT,Northern Territory,,territory,168,0,138
2021-05-07,NT,Northern Territory,,territory,168,0,138
2021-05-08,NT,Northern Territory,,territory,168,0,155
2021-05-09,NT,Northern Territory,,territory,168,0,157
2021-05-10,NT,Northern Territory,,territory,168,0,161
2021-05-11,NT,Northern Territory,,territory,168,0,162
2021-05-12,NT,Northern Territory,,territory,168,0,163
2021-05-13,NT,Northern Territory,,territory,168,0,164
2021-05-14,NT,Northern Territory,,territory,168,0,164
2021-05-15,NT,Northern Territory,,territory,170,0,164
2021-05-16,NT,Northern Territory,,territory,170,0,164
2021-05-17,NT,Northern Territory,,territory,170,0,164
2021-05-18,NT,Northern Territory,,territory,171,0,165
2021-05-19,NT,Northern Territory,,territory,171,0,166
2021-05-20,NT,Northern Territory,,territory,171,0,166
2021-05-21,NT,Northern Territory,,territory,171,0,166
2021-05-22,NT,Northern Territory,,territory,172,0,166
2021-05-23,NT,Northern Territory,,territory,172,0,166
2021-05-24,NT,Northern Territory,,territory,172,0,166
2021-05-25,NT,Northern Territory,,territory,172,0,170
2021-05-26,NT,Northern Territory,,territory,172,0,170
2021-05-27,NT,Northern Territory,,territory,173,0,170
2021-05-28,NT,Northern Territory,,territory,173,0,170
2021-05-29,NT,Northern Territory,,territory,174,0,170
2021-05-30,NT,Northern Territory,,territory,174,0,170
2021-05-31,NT,Northern Territory,,territory,174,0,170
2021-06-01,NT,Northern Territory,,territory,174,0,170
2021-06-02,NT,Northern Territory,,territory,174,0,171
2021-06-03,NT,Northern Territory,,territory,174,0,172
2021-06-04,NT,Northern Territory,,territory,174,0,172
2021-06-05,NT,Northern Territory,,territory,174,0,172
2021-06-06,NT,Northern Territory,,territory,174,0,172
2021-06-07,NT,Northern Territory,,territory,174,0,172
2021-06-08,NT,Northern Territory,,territory,175,0,172
2021-06-09,NT,Northern Territory,,territory,175,0,172
2021-06-10,NT,Northern Territory,,territory,175,0,172
2021-06-11,NT,Northern Territory,,territory,175,0,172
2021-06-12,NT,Northern Territory,,territory,175,0,172
2021-06-13,NT,Northern Territory,,territory,175,0,172
2021-06-14,NT,Northern Territory,,territory,176,0,173
2021-06-15,NT,Northern Territory,,territory,175,0,173
2021-06-16,NT,Northern Territory,,territory,176,0,174
2021-06-17,NT,Northern Territory,,territory,176,0,174
2021-06-18,NT,Northern Territory,,territory,177,0,174
2021-06-19,NT,Northern Territory,,territory,177,0,174
2021-06-20,NT,Northern Territory,,territory,177,0,175
2021-06-21,NT,Northern Territory,,territory,177,0,175
2021-06-22,NT,Northern Territory,,territory,177,0,175
2021-06-23,NT,Northern Territory,,territory,178,0,175
2021-06-24,NT,Northern Territory,,territory,178,0,175
2021-06-25,NT,Northern Territory,,territory,178,0,175
2021-06-26,NT,Northern Territory,,territory,179,0,175
