date,iso,state,city,place_type,cases,deaths,recovered
2020-08-24,WA,Western Australia,,state,653,9,635
2020-08-25,WA,Western Australia,,state,653,9,635
2020-08-26,WA,Western Australia,,state,653,9,636
2020-08-27,WA,Western Australia,,state,653,9,637
2020-08-28,WA,Western Australia,,state,655,9,637
2020-08-29,WA,Western Australia,,state,655,9,637
2020-08-30,WA,Western Australia,,state,655,9,641
2020-08-31,WA,Western Australia,,state,655,9,641
2020-09-01,WA,Western Australia,,state,655,9,641
2020-09-02,WA,Western Australia,,state,655,9,641
2020-09-03,WA,Western Australia,,state,655,9,643
2020-09-04,WA,Western Australia,,state,655,9,644
2020-09-05,WA,Western Australia,,state,655,9,644
2020-09-06,WA,Western Australia,,state,656,9,644
2020-09-07,WA,Western Australia,,state,657,9,644
2020-09-08,WA,Western Australia,,state,658,9,644
2020-09-09,WA,Western Australia,,state,658,9,646
2020-09-10,WA,Western Australia,,state,659,9,646
2020-09-11,WA,Western Australia,,state,659,9,646
2020-09-12,WA,Western Australia,,state,659,9,646
2020-09-13,WA,Western Australia,,state,659,9,646
2020-09-14,WA,Western Australia,,state,659,9,646
2020-09-15,WA,Western Australia,,state,659,9,646
2020-09-16,WA,Western Australia,,state,660,9,646
2020-09-17,WA,Western Australia,,state,661,9,648
2020-09-18,WA,Western Australia,,state,661,9,649
2020-09-19,WA,Western Australia,,state,661,9,649
2020-09-20,WA,Western Australia,,state,662,9,650
2020-09-21,WA,Western Australia,,state,662,9,650
2020-09-22,WA,Western Australia,,state,665,9,650
2020-09-23,WA,Western Australia,,state,665,9,650
2020-09-24,WA,Western Australia,,state,668,9,650
2020-09-25,WA,Western Australia,,state,668,9,650
2020-09-26,WA,Western Australia,,state,669,9,650
2020-09-27,WA,Western Australia,,state,676,9,651
2020-09-28,WA,Western Australia,,state,676,9,653
2020-09-29,WA,Western Australia,,state,684,9,653
2020-09-30,WA,Western Australia,,state,684,9,653
2020-10-01,WA,Western Australia,,state,685,9,654
2020-10-02,WA,Western Australia,,state,685,9,656
2020-10-03,WA,Western Australia,,state,686,9,657
2020-10-04,WA,Western Australia,,state,686,9,660
2020-10-05,WA,Western Australia,,state,687,9,662
2020-10-06,WA,Western Australia,,state,687,9,664
2020-10-07,WA,Western Australia,,state,688,9,670
2020-10-08,WA,Western Australia,,state,690,9,670
2020-10-09,WA,Western Australia,,state,692,9,670
2020-10-10,WA,Western Australia,,state,692,9,670
2020-10-11,WA,Western Australia,,state,694,9,670
2020-10-12,WA,Western Australia,,state,696,9,671
2020-10-13,WA,Western Australia,,state,703,9,676
2020-10-14,WA,Western Australia,,state,704,9,676
2020-10-15,WA,Western Australia,,state,709,9,676
2020-10-16,WA,Western Australia,,state,709,9,683
2020-10-17,WA,Western Australia,,state,711,9,683
2020-10-18,WA,Western Australia,,state,714,9,685
2020-10-19,WA,Western Australia,,state,714,9,685
2020-10-20,WA,Western Australia,,state,738,9,685
2020-10-21,WA,Western Australia,,state,739,9,690
2020-10-22,WA,Western Australia,,state,747,9,690
2020-10-23,WA,Western Australia,,state,753,9,692
2020-10-24,WA,Western Australia,,state,757,9,692
2020-10-25,WA,Western Australia,,state,760,9,694
2020-10-26,WA,Western Australia,,state,762,9,700
2020-10-27,WA,Western Australia,,state,764,9,700
2020-10-28,WA,Western Australia,,state,765,9,706
2020-10-29,WA,Western Australia,,state,766,9,708
2020-10-30,WA,Western Australia,,state,767,9,712
2020-10-31,WA,Western Australia,,state,768,9,715
2020-11-01,WA,Western Australia,,state,769,9,718
2020-11-02,WA,Western Australia,,state,770,9,722
2020-11-03,WA,Western Australia,,state,770,9,738
2020-11-04,WA,Western Australia,,state,771,9,748
2020-11-05,WA,Western Australia,,state,775,9,750
2020-11-06,WA,Western Australia,,state,776,9,751
2020-11-07,WA,Western Australia,,state,776,9,755
2020-11-08,WA,Western Australia,,state,776,9,757
2020-11-09,WA,Western Australia,,state,776,9,757
2020-11-10,WA,Western Australia,,state,778,9,757
2020-11-11,WA,Western Australia,,state,780,9,757
2020-11-12,WA,Western Australia,,state,783,9,760
2020-11-13,WA,Western Australia,,state,783,9,761
2020-11-14,WA,Western Australia,,state,783,9,761
2020-11-15,WA,Western Australia,,state,787,9,765
2020-11-16,WA,Western Australia,,state,788,9,766
2020-11-17,WA,Western Australia,,state,788,9,767
2020-11-18,WA,Western Australia,,state,794,9,767
2020-11-19,WA,Western Australia,,state,794,9,767
2020-11-20,WA,Western Australia,,state,796,9,767
2020-11-21,WA,Western Australia,,state,797,9,772
2020-11-22,WA,Western Australia,,state,799,9,772
2020-11-23,WA,Western Australia,,state,804,9,774
2020-11-24,WA,Western Australia,,state,808,9,774
2020-11-25,WA,Western Australia,,state,810,9,774
2020-11-26,WA,Western Australia,,state,817,9,776
2020-11-27,WA,Western Australia,,state,817,9,778
2020-11-28,WA,Western Australia,,state,817,9,784
2020-11-29,WA,Western Australia,,state,818,9,785
2020-11-30,WA,Western Australia,,state,818,9,788
2020-12-01,WA,Western Australia,,state,821,9,789
2020-12-02,WA,Western Australia,,state,823,9,795
2020-12-03,WA,Western Australia,,state,823,9,798
2020-12-04,WA,Western Australia,,state,825,9,802
2020-12-05,WA,Western Australia,,state,828,9,805
2020-12-06,WA,Western Australia,,state,830,9,808
2020-12-07,WA,Western Australia,,state,830,9,808
2020-12-08,WA,Western Australia,,state,831,9,810
2020-12-09,WA,Western Australia,,state,832,9,810
2020-12-10,WA,Western Australia,,state,832,9,811
2020-12-11,WA,Western Australia,,state,834,9,813
2020-12-12,WA,Western Australia,,state,835,9,815
2020-12-13,WA,Western Australia,,state,836,9,816
2020-12-14,WA,Western Australia,,state,837,9,818
2020-12-15,WA,Western Australia,,state,838,9,821
2020-12-16,WA,Western Australia,,state,842,9,821
2020-12-17,WA,Western Australia,,state,843,9,821
2020-12-18,WA,Western Australia,,state,844,9,821
2020-12-19,WA,Western Australia,,state,845,9,822
2020-12-20,WA,Western Australia,,state,845,9,825
2020-12-21,WA,Western Australia,,state,846,9,826
2020-12-22,WA,Western Australia,,state,846,9,827
2020-12-23,WA,Western Australia,,state,846,9,828
2020-12-24,WA,Western Australia,,state,847,9,830
2020-12-25,WA,Western Australia,,state,848,9,832
2020-12-26,WA,Western Australia,,state,853,9,832
2020-12-27,WA,Western Australia,,state,855,9,833
2020-12-28,WA,Western Australia,,state,858,9,834
2020-12-29,WA,Western Australia,,state,859,9,836
2020-12-30,WA,Western Australia,,state,859,9,838
2020-12-31,WA,Western Australia,,state,861,9,838
2021-01-01,WA,Western Australia,,state,863,9,838
2021-01-02,WA,Western Australia,,state,866,9,838
2021-01-03,WA,Western Australia,,state,867,9,839
2021-01-04,WA,Western Australia,,state,868,9,
2021-01-05,WA,Western Australia,,state,869,9,845
2021-01-06,WA,Western Australia,,state,872,9,845
2021-01-07,WA,Western Australia,,state,874,9,847
2021-01-08,WA,Western Australia,,state,874,9,847
2021-01-09,WA,Western Australia,,state,875,9,849
2021-01-10,WA,Western Australia,,state,875,9,851
2021-01-11,WA,Western Australia,,state,877,9,851
2021-01-12,WA,Western Australia,,state,878,9,855
2021-01-13,WA,Western Australia,,state,879,9,855
2021-01-14,WA,Western Australia,,state,881,9,855
2021-01-15,WA,Western Australia,,state,884,9,857
2021-01-16,WA,Western Australia,,state,886,9,862
2021-01-17,WA,Western Australia,,state,887,9,864
2021-01-18,WA,Western Australia,,state,887,9,865
2021-01-19,WA,Western Australia,,state,888,9,865
2021-01-20,WA,Western Australia,,state,888,9,866
2021-01-21,WA,Western Australia,,state,888,9,868
2021-01-22,WA,Western Australia,,state,890,9,869
2021-01-23,WA,Western Australia,,state,892,9,872
2021-01-24,WA,Western Australia,,state,894,9,873
2021-01-25,WA,Western Australia,,state,894,9,873
2021-01-26,WA,Western Australia,,state,895,9,873
2021-01-27,WA,Western Australia,,state,897,9,873
2021-01-28,WA,Western Australia,,state,898,9,875
2021-01-29,WA,Western Australia,,state,899,9,876
2021-01-30,WA,Western Australia,,state,902,9,878
2021-01-31,WA,Western Australia,,state,902,9,881
2021-02-01,WA,Western Australia,,state,903,9,881
2021-02-02,WA,Western Australia,,state,904,9,886
2021-02-03,WA,Western Australia,,state,904,9,887
2021-02-04,WA,Western Australia,,state,906,9,887
2021-02-05,WA,Western Australia,,state,907,9,887
2021-02-06,WA,Western Australia,,state,907,9,887
2021-02-07,WA,Western Australia,,state,907,9,887
2021-02-08,WA,Western Australia,,state,907,9,888
2021-02-09,WA,Western Australia,,state,907,9,889
2021-02-10,WA,Western Australia,,state,909,9,892
2021-02-11,WA,Western Australia,,state,910,9,893
2021-02-12,WA,Western Australia,,state,910,9,894
2021-02-13,WA,Western Australia,,state,910,9,895
2021-02-14,WA,Western Australia,,state,910,9,896
2021-02-15,WA,Western Australia,,state,910,9,896
2021-02-16,WA,Western Australia,,state,910,9,897
2021-02-17,WA,Western Australia,,state,910,9,898
2021-02-18,WA,Western Australia,,state,910,9,898
2021-02-19,WA,Western Australia,,state,910,9,897
2021-02-20,WA,Western Australia,,state,910,9,898
2021-02-21,WA,Western Australia,,state,911,9,899
2021-02-22,WA,Western Australia,,state,912,9,899
2021-02-23,WA,Western Australia,,state,913,9,901
2021-02-24,WA,Western Australia,,state,913,9,901
2021-02-25,WA,Western Australia,,state,913,9,901
2021-02-26,WA,Western Australia,,state,913,9,901
2021-02-27,WA,Western Australia,,state,913,9,901
2021-02-28,WA,Western Australia,,state,913,9,901
2021-03-01,WA,Western Australia,,state,913,9,901
2021-03-02,WA,Western Australia,,state,913,9,901
2021-03-03,WA,Western Australia,,state,914,9,901
2021-03-04,WA,Western Australia,,state,914,9,902
2021-03-05,WA,Western Australia,,state,914,9,902
2021-03-06,WA,Western Australia,,state,916,9,903
2021-03-07,WA,Western Australia,,state,917,9,903
2021-03-08,WA,Western Australia,,state,919,9,903
2021-03-09,WA,Western Australia,,state,920,9,903
2021-03-10,WA,Western Australia,,state,921,9,903
2021-03-11,WA,Western Australia,,state,922,9,905
2021-03-12,WA,Western Australia,,state,922,9,905
2021-03-13,WA,Western Australia,,state,923,9,905
2021-03-14,WA,Western Australia,,state,924,9,906
2021-03-15,WA,Western Australia,,state,925,9,906
2021-03-16,WA,Western Australia,,state,926,9,907
2021-03-17,WA,Western Australia,,state,927,9,907
2021-03-18,WA,Western Australia,,state,927,9,908
2021-03-19,WA,Western Australia,,state,929,9,908
2021-03-20,WA,Western Australia,,state,930,9,908
2021-03-21,WA,Western Australia,,state,930,9,909
2021-03-22,WA,Western Australia,,state,931,9,911
2021-03-23,WA,Western Australia,,state,931,9,912
2021-03-24,WA,Western Australia,,state,932,9,913
2021-03-25,WA,Western Australia,,state,934,9,915
2021-03-26,WA,Western Australia,,state,934,9,915
2021-03-27,WA,Western Australia,,state,934,9,915
2021-03-28,WA,Western Australia,,state,935,9,915
2021-03-29,WA,Western Australia,,state,938,9,916
2021-03-30,WA,Western Australia,,state,938,9,918
2021-03-31,WA,Western Australia,,state,942,9,918
2021-04-01,WA,Western Australia,,state,944,9,918
2021-04-02,WA,Western Australia,,state,944,9,919
2021-04-03,WA,Western Australia,,state,944,9,921
2021-04-04,WA,Western Australia,,state,947,9,922
2021-04-05,WA,Western Australia,,state,948,9,922
2021-04-06,WA,Western Australia,,state,950,9,923
2021-04-07,WA,Western Australia,,state,951,9,924
2021-04-08,WA,Western Australia,,state,951,9,928
2021-04-09,WA,Western Australia,,state,951,9,932
2021-04-10,WA,Western Australia,,state,951,9,933
2021-04-11,WA,Western Australia,,state,953,9,933
2021-04-12,WA,Western Australia,,state,954,9,935
2021-04-13,WA,Western Australia,,state,957,9,937
2021-04-14,WA,Western Australia,,state,964,9,938
2021-04-15,WA,Western Australia,,state,965,9,938
2021-04-16,WA,Western Australia,,state,966,9,940
2021-04-17,WA,Western Australia,,state,967,9,941
2021-04-18,WA,Western Australia,,state,973,9,941
2021-04-19,WA,Western Australia,,state,975,9,941
2021-04-20,WA,Western Australia,,state,978,9,942
2021-04-21,WA,Western Australia,,state,980,9,943
2021-04-22,WA,Western Australia,,state,982,9,944
2021-04-23,WA,Western Australia,,state,982,9,945
2021-04-24,WA,Western Australia,,state,984,9,946
2021-04-25,WA,Western Australia,,state,986,9,946
2021-04-26,WA,Western Australia,,state,986,9,948
2021-04-27,WA,Western Australia,,state,990,9,953
2021-04-28,WA,Western Australia,,state,994,9,958
2021-04-29,WA,Western Australia,,state,998,9,961
2021-04-30,WA,Western Australia,,state,999,9,962
2021-05-01,WA,Western Australia,,state,1000,9,968
2021-05-02,WA,Western Australia,,state,1005,9,970
2021-05-03,WA,Western Australia,,state,1008,9,972
2021-05-04,WA,Western Australia,,state,1008,9,973
2021-05-05,WA,Western Australia,,state,1010,9,975
2021-05-06,WA,Western Australia,,state,1013,9,976
2021-05-07,WA,Western Australia,,state,1013,9,979
2021-05-08,WA,Western Australia,,state,1013,9,982
2021-05-09,WA,Western Australia,,state,1013,9,984
2021-05-10,WA,Western Australia,,state,1013,9,986
2021-05-11,WA,Western Australia,,state,1015,9,991
2021-05-12,WA,Western Australia,,state,1015,9,993
2021-05-13,WA,Western Australia,,state,1015,9,993
2021-05-14,WA,Western Australia,,state,1015,9,995
2021-05-15,WA,Western Australia,,state,1015,9,998
2021-05-16,WA,Western Australia,,state,1015,9,999
2021-05-17,WA,Western Australia,,state,1015,9,999
2021-05-18,WA,Western Australia,,state,1015,9,1000
2021-05-19,WA,Western Australia,,state,1015,9,1000
2021-05-20,WA,Western Australia,,state,1016,9,1000
2021-05-21,WA,Western Australia,,state,1016,9,1002
2021-05-22,WA,Western Australia,,state,1016,9,1003
2021-05-23,WA,Western Australia,,state,1016,9,1004
2021-05-24,WA,Western Australia,,state,1017,9,1004
2021-05-25,WA,Western Australia,,state,1017,9,1005
2021-05-26,WA,Western Australia,,state,1017,9,1006
2021-05-27,WA,Western Australia,,state,1017,9,1006
2021-05-28,WA,Western Australia,,state,1017,9,1006
2021-05-29,WA,Western Australia,,state,1017,9,1006
2021-05-30,WA,Western Australia,,state,1017,9,1006
2021-05-31,WA,Western Australia,,state,1018,9,1006
2021-06-01,WA,Western Australia,,state,1019,9,1006
2021-06-02,WA,Western Australia,,state,1018,9,1008
2021-06-03,WA,Western Australia,,state,1018,9,1008
2021-06-04,WA,Western Australia,,state,1018,9,1008
2021-06-05,WA,Western Australia,,state,1018,9,1008
2021-06-06,WA,Western Australia,,state,1018,9,1008
2021-06-07,WA,Western Australia,,state,1018,9,1008
2021-06-08,WA,Western Australia,,state,1018,9,1008
2021-06-09,WA,Western Australia,,state,1018,9,1008
2021-06-10,WA,Western Australia,,state,1018,9,1008
2021-06-11,WA,Western Australia,,state,1018,9,1009
2021-06-12,WA,Western Australia,,state,1018,9,1009
2021-06-13,WA,Western Australia,,state,1018,9,1009
2021-06-14,WA,Western Australia,,state,1018,9,1009
2021-06-15,WA,Western Australia,,state,1019,9,1009
2021-06-16,WA,Western Australia,,state,1020,9,1009
2021-06-17,WA,Western Australia,,state,1020,9,1009
2021-06-18,WA,Western Australia,,state,1020,9,1009
2021-06-19,WA,Western Australia,,state,1020,9,1009
2021-06-20,WA,Western Australia,,state,1020,9,1009
2021-06-21,WA,Western Australia,,state,1020,9,1009
2021-06-22,WA,Western Australia,,state,1020,9,1009
2021-06-23,WA,Western Australia,,state,1020,9,1009
2021-06-24,WA,Western Australia,,state,1021,9,1009
2021-06-25,WA,Western Australia,,state,1021,9,1010
2021-06-26,WA,Western Australia,,state,1021,9,1010
2021-06-27,WA,Western Australia,,state,1021,9,1010
2021-06-28,WA,Western Australia,,state,1022,9,1010
2021-06-29,WA,Western Australia,,state,1024,9,1010
2021-06-30,WA,Western Australia,,state,1028,9,1011
2021-07-01,WA,Western Australia,,state,1028,9,1011
2021-07-02,WA,Western Australia,,state,1029,9,1011
2021-07-03,WA,Western Australia,,state,1029,9,1011
2021-07-04,WA,Western Australia,,state,1030,9,1011
2021-07-05,WA,Western Australia,,state,1030,9,1011
2021-07-06,WA,Western Australia,,state,1033,9,1012
2021-07-07,WA,Western Australia,,state,1033,9,1012
2021-07-08,WA,Western Australia,,state,1033,9,1013
2021-07-09,WA,Western Australia,,state,1033,9,1013
2021-07-10,WA,Western Australia,,state,1033,9,1014
2021-07-11,WA,Western Australia,,state,1035,9,1014
2021-07-12,WA,Western Australia,,state,1036,9,1015
2021-07-13,WA,Western Australia,,state,1036,9,1018
2021-07-14,WA,Western Australia,,state,1036,9,1018
2021-07-15,WA,Western Australia,,state,1036,9,1020
2021-07-16,WA,Western Australia,,state,1036,9,1021
2021-07-17,WA,Western Australia,,state,1037,9,1021
2021-07-18,WA,Western Australia,,state,1037,9,1021
2021-07-19,WA,Western Australia,,state,1038,9,1022
2021-07-20,WA,Western Australia,,state,1046,9,1022
2021-07-21,WA,Western Australia,,state,1048,9,1023
2021-07-22,WA,Western Australia,,state,1048,9,1024
2021-07-23,WA,Western Australia,,state,1048,9,1025
2021-07-24,WA,Western Australia,,state,1048,9,1030
2021-07-25,WA,Western Australia,,state,1048,9,1030
2021-07-26,WA,Western Australia,,state,1048,9,1030
2021-07-27,WA,Western Australia,,state,1050,9,1030
2021-07-28,WA,Western Australia,,state,1051,9,1032
2021-07-29,WA,Western Australia,,state,1057,9,1032
2021-07-30,WA,Western Australia,,state,1057,9,1033
