countryterritoryCode,continentExp,countriesAndTerritories,dateRep,total_cases,cases,new_cases_smoothed,total_deaths,deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,new_vaccinations_smoothed_per_million,stringency_index,popData2019,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index
RUS,Europe,Russia,2020-02-18,2,0,0,,,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,8,145934460,9,40,14,9,24766,0,431,6,23,58,,8,73,1
RUS,Europe,Russia,2020-02-19,2,0,0,,,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,8,145934460,9,40,14,9,24766,0,431,6,23,58,,8,73,1
RUS,Europe,Russia,2020-02-20,2,0,0,,,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,8,145934460,9,40,14,9,24766,0,431,6,23,58,,8,73,1
RUS,Europe,Russia,2020-02-21,2,0,0,,,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,8,145934460,9,40,14,9,24766,0,431,6,23,58,,8,73,1
RUS,Europe,Russia,2020-02-22,2,0,0,,,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,8,145934460,9,40,14,9,24766,0,431,6,23,58,,8,73,1
RUS,Europe,Russia,2020-02-23,2,0,0,,,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,8,145934460,9,40,14,9,24766,0,431,6,23,58,,8,73,1
RUS,Europe,Russia,2020-02-24,2,0,0,,,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,8,145934460,9,40,14,9,24766,0,431,6,23,58,,8,73,1
RUS,Europe,Russia,2020-02-25,2,0,0,,,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,8,145934460,9,40,14,9,24766,0,431,6,23,58,,8,73,1
RUS,Europe,Russia,2020-02-26,2,0,0,,,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,8,145934460,9,40,14,9,24766,0,431,6,23,58,,8,73,1
RUS,Europe,Russia,2020-02-27,2,0,0,,,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,8,145934460,9,40,14,9,24766,0,431,6,23,58,,8,73,1
RUS,Europe,Russia,2020-02-28,2,0,0,,,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,8,145934460,9,40,14,9,24766,0,431,6,23,58,,8,73,1
RUS,Europe,Russia,2020-02-29,2,0,0,,,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,8,145934460,9,40,14,9,24766,0,431,6,23,58,,8,73,1
RUS,Europe,Russia,2020-03-01,2,0,0,,,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,8,145934460,9,40,14,9,24766,0,431,6,23,58,,8,73,1
RUS,Europe,Russia,2020-03-02,3,1,0,,,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,8,145934460,9,40,14,9,24766,0,431,6,23,58,,8,73,1
RUS,Europe,Russia,2020-03-03,3,0,0,,,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,8,145934460,9,40,14,9,24766,0,431,6,23,58,,8,73,1
RUS,Europe,Russia,2020-03-04,3,0,0,,,0,0,0,0,,,0,,,,,,,,,,46414,,0,,,,,,tests performed,,,,,,8,145934460,9,40,14,9,24766,0,431,6,23,58,,8,73,1
RUS,Europe,Russia,2020-03-05,4,1,0,,,0,0,0,0,,,0,,,,,,,,,,51366,4952,0,0,,,,,tests performed,,,,,,22,145934460,9,40,14,9,24766,0,431,6,23,58,,8,73,1
RUS,Europe,Russia,2020-03-06,13,9,2,,,0,0,0,0,,,0,,,,,,,,,,55688,4322,0,0,,,,,tests performed,,,,,,22,145934460,9,40,14,9,24766,0,431,6,23,58,,8,73,1
RUS,Europe,Russia,2020-03-07,13,0,2,,,0,0,0,0,,,0,,,,,,,,,,59960,4272,0,0,,,,,tests performed,,,,,,22,145934460,9,40,14,9,24766,0,431,6,23,58,,8,73,1
RUS,Europe,Russia,2020-03-08,17,4,2,,,0,0,0,0,,,0,,,,,,,,,,63191,3231,0,0,,,,,tests performed,,,,,,22,145934460,9,40,14,9,24766,0,431,6,23,58,,8,73,1
RUS,Europe,Russia,2020-03-09,17,0,2,,,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,tests performed,,,,,,22,145934460,9,40,14,9,24766,0,431,6,23,58,,8,73,1
RUS,Europe,Russia,2020-03-10,20,3,2,,,0,0,0,0,,,0,,,,,,,,,,70601,,0,,,,,,tests performed,,,,,,32,145934460,9,40,14,9,24766,0,431,6,23,58,,8,73,1
RUS,Europe,Russia,2020-03-11,20,0,2,,,0,0,0,0,,,0,,,,,,,,,,76963,6362,1,0,4364,0,0,1797,tests performed,,,,,,32,145934460,9,40,14,9,24766,0,431,6,23,58,,8,73,1
RUS,Europe,Russia,2020-03-12,28,8,3,,,0,0,0,0,,,0,,,,,,,,,,,,,,4934,0,0,1439,tests performed,,,,,,32,145934460,9,40,14,9,24766,0,431,6,23,58,,8,73,1
RUS,Europe,Russia,2020-03-13,45,17,5,,,0,0,0,0,,,0,,,,,,,,,,94852,,1,,5595,0,0,1224,tests performed,,,,,,32,145934460,9,40,14,9,24766,0,431,6,23,58,,8,73,1
RUS,Europe,Russia,2020-03-14,59,14,7,,,0,0,0,0,,,0,,,,,,,,,,104883,10031,1,0,6418,0,0,977,tests performed,,,,,,36,145934460,9,40,14,9,24766,0,431,6,23,58,,8,73,1
RUS,Europe,Russia,2020-03-15,63,4,7,,,0,0,0,0,,,0,,,,,,,,,,109939,5056,1,0,6678,0,0,1016,tests performed,,,,,,36,145934460,9,40,14,9,24766,0,431,6,23,58,,8,73,1
RUS,Europe,Russia,2020-03-16,90,27,10,,,0,1,0,0,,,0,,,,,,,,,,116061,6122,1,0,7024,0,0,674,tests performed,,,,,,50,145934460,9,40,14,9,24766,0,431,6,23,58,,8,73,1
RUS,Europe,Russia,2020-03-17,114,24,13,,,0,1,0,0,,,0,,,,,,,,,,122854,6793,1,0,7465,0,0,556,tests performed,,,,,,61,145934460,9,40,14,9,24766,0,431,6,23,58,,8,73,1
RUS,Europe,Russia,2020-03-18,147,33,18,,,0,1,0,0,,,0,2,,,,,,,,,133101,10247,1,0,8020,0,0,442,tests performed,,,,,,61,145934460,9,40,14,9,24766,0,431,6,23,58,,8,73,1
RUS,Europe,Russia,2020-03-19,199,52,24,1,1,0,1,0,0,0,0,0,2,,,,,,,,,143519,10418,1,0,8230,0,0,337,tests performed,,,,,,68,145934460,9,40,14,9,24766,0,431,6,23,58,,8,73,1
RUS,Europe,Russia,2020-03-20,253,54,30,1,0,0,2,0,0,0,0,0,2,,,,,,,,,156016,12497,1,0,8738,0,0,294,tests performed,,,,,,68,145934460,9,40,14,9,24766,0,431,6,23,58,,8,73,1
RUS,Europe,Russia,2020-03-21,306,53,35,1,0,0,2,0,0,0,0,0,2,,,,,,,,,163529,7513,1,0,8378,0,0,237,tests performed,,,,,,70,145934460,9,40,14,9,24766,0,431,6,23,58,,8,73,1
RUS,Europe,Russia,2020-03-22,367,61,43,1,0,0,3,0,0,0,0,0,2,,,,,,,,,165772,2243,1,0,7976,0,0,184,tests performed,,,,,,70,145934460,9,40,14,9,24766,0,431,6,23,58,,8,73,1
RUS,Europe,Russia,2020-03-23,438,71,50,1,0,0,3,0,0,0,0,0,2,,,,,,,,,185918,20146,1,0,9980,0,0,201,tests performed,,,,,,70,145934460,9,40,14,9,24766,0,431,6,23,58,,8,73,1
RUS,Europe,Russia,2020-03-24,495,57,54,1,0,0,3,0,0,0,0,0,2,,,,,,,,,192824,6906,1,0,9996,0,0,184,tests performed,,,,,,70,145934460,9,40,14,9,24766,0,431,6,23,58,,8,73,1
RUS,Europe,Russia,2020-03-25,658,163,73,3,2,0,5,1,0,0,0,0,3,,,,,,,,,197251,4427,1,0,9164,0,0,126,tests performed,,,,,,70,145934460,9,40,14,9,24766,0,431,6,23,58,,8,73,1
RUS,Europe,Russia,2020-03-26,840,182,92,3,0,0,6,1,1,0,0,0,3,,,,,,,,,223509,26258,2,0,11427,0,0,125,tests performed,,,,,,70,145934460,9,40,14,9,24766,0,431,6,23,58,,8,73,1
RUS,Europe,Russia,2020-03-27,1036,196,112,4,1,0,7,1,1,0,0,0,3,,,,,,,,,243377,19868,2,0,12480,0,0,112,tests performed,,,,,,70,145934460,9,40,14,9,24766,0,431,6,23,58,,8,73,1
RUS,Europe,Russia,2020-03-28,1264,228,137,4,0,0,9,2,1,0,0,0,2,,,,,,,,,263888,20511,2,0,14337,0,0,105,tests performed,,,,,,72,145934460,9,40,14,9,24766,0,431,6,23,58,,8,73,1
RUS,Europe,Russia,2020-03-29,1534,270,167,8,4,1,11,2,1,0,0,0,2,,,,,,,,,343523,79635,2,1,25393,0,0,152,tests performed,,,,,,72,145934460,9,40,14,9,24766,0,431,6,23,58,,8,73,1
RUS,Europe,Russia,2020-03-30,1836,302,200,9,1,1,13,2,1,0,0,0,2,,,,,,,,,,,,,27013,0,0,135,tests performed,,,,,,87,145934460,9,40,14,9,24766,0,431,6,23,58,,8,73,1
RUS,Europe,Russia,2020-03-31,2337,501,263,17,8,2,16,3,2,0,0,0,2,,,,,,,,,406500,,3,,30525,0,0,116,tests performed,,,,,,87,145934460,9,40,14,9,24766,0,431,6,23,58,,8,73,1
RUS,Europe,Russia,2020-04-01,2777,440,303,24,7,3,19,3,2,0,0,0,2,,,,,,,,,536000,129500,4,1,48393,0,0,160,tests performed,,,,,,87,145934460,9,40,14,9,24766,0,431,6,23,58,,8,73,1
RUS,Europe,Russia,2020-04-02,3548,771,387,30,6,4,24,5,3,0,0,0,2,,,,,,,,,575103,39103,4,0,50228,0,0,130,tests performed,,,,,,87,145934460,9,40,14,9,24766,0,431,6,23,58,,8,73,1
RUS,Europe,Russia,2020-04-03,4149,601,445,34,4,4,28,4,3,0,0,0,2,,,,,,,,,639606,64503,4,0,56604,0,0,127,tests performed,,,,,,87,145934460,9,40,14,9,24766,0,431,6,23,58,,8,73,1
RUS,Europe,Russia,2020-04-04,4731,582,495,43,9,6,32,4,3,0,0,0,2,,,,,,,,,697004,57398,5,0,61874,0,0,125,tests performed,,,,,,87,145934460,9,40,14,9,24766,0,431,6,23,58,,8,73,1
RUS,Europe,Russia,2020-04-05,5389,658,551,45,2,5,37,5,4,0,0,0,2,,,,,,,,,758401,61397,5,0,59268,0,0,108,tests performed,,,,,,87,145934460,9,40,14,9,24766,0,431,6,23,58,,8,73,1
RUS,Europe,Russia,2020-04-06,6343,954,644,47,2,5,43,7,4,0,0,0,2,,,,,,,,,795523,37122,5,0,60073,0,0,93,tests performed,,,,,,85,145934460,9,40,14,9,24766,0,431,6,23,58,,8,73,1
RUS,Europe,Russia,2020-04-07,7497,1154,737,58,11,6,51,8,5,0,0,0,2,,,,,,,,,910221,114698,6,1,71960,0,0,98,tests performed,,,,,,85,145934460,9,40,14,9,24766,0,431,6,23,58,,8,73,1
RUS,Europe,Russia,2020-04-08,8672,1175,842,63,5,6,59,8,6,0,0,0,2,,,,,,,,,1004719,94498,7,1,66960,0,0,80,tests performed,,,,,,85,145934460,9,40,14,9,24766,0,431,6,23,58,,8,73,1
RUS,Europe,Russia,2020-04-09,10131,1459,940,76,13,7,69,10,6,1,0,0,2,,,,,,,,,1092811,88092,7,1,73958,1,0,79,tests performed,,,,,,85,145934460,9,40,14,9,24766,0,431,6,23,58,,8,73,1
RUS,Europe,Russia,2020-04-10,11917,1786,1110,94,18,9,82,12,8,1,0,0,2,,,,,,,,,1184442,91631,8,1,77834,1,0,70,tests performed,,,,,,85,145934460,9,40,14,9,24766,0,431,6,23,58,,8,73,1
RUS,Europe,Russia,2020-04-11,13584,1667,1265,106,12,9,93,11,9,1,0,0,2,,,,,,,,,1278747,94305,9,1,83106,1,0,66,tests performed,,,,,,85,145934460,9,40,14,9,24766,0,431,6,23,58,,8,73,1
RUS,Europe,Russia,2020-04-12,15770,2186,1483,130,24,12,108,15,10,1,0,0,2,,,,,,,,,1359993,81246,9,1,85942,1,0,58,tests performed,,,,,,85,145934460,9,40,14,9,24766,0,431,6,23,58,,8,73,1
RUS,Europe,Russia,2020-04-13,18328,2558,1712,148,18,14,126,18,12,1,0,0,2,,,,,,,,,1426014,66021,10,0,90070,1,0,53,tests performed,,,,,,85,145934460,9,40,14,9,24766,0,431,6,23,58,,8,73,1
RUS,Europe,Russia,2020-04-14,21102,2774,1944,170,22,16,145,19,13,1,0,0,2,,,,,,,,,1517992,91978,10,1,86824,1,0,45,tests performed,,,,,,85,145934460,9,40,14,9,24766,0,431,6,23,58,,8,73,1
RUS,Europe,Russia,2020-04-15,24490,3388,2260,198,28,19,168,23,15,1,0,0,2,,,,,,,,,1613413,95421,11,1,86956,1,0,38,tests performed,,,,,,85,145934460,9,40,14,9,24766,0,431,6,23,58,,8,73,1
RUS,Europe,Russia,2020-04-16,27938,3448,2544,232,34,22,191,24,17,2,0,0,2,,,,,,,,,1718019,104606,12,1,89315,1,0,35,tests performed,,,,,,85,145934460,9,40,14,9,24766,0,431,6,23,58,,8,73,1
RUS,Europe,Russia,2020-04-17,32008,4070,2870,273,41,26,219,28,20,2,0,0,2,,,,,,,,,1831892,113873,13,1,92493,1,0,32,tests performed,,,,,,85,145934460,9,40,14,9,24766,0,431,6,23,58,,8,73,1
RUS,Europe,Russia,2020-04-18,36793,4785,3316,313,40,30,252,33,23,2,0,0,2,,,,,,,,,1949813,117921,13,1,95867,1,0,29,tests performed,,,,,,85,145934460,9,40,14,9,24766,0,431,6,23,58,,8,73,1
RUS,Europe,Russia,2020-04-19,42853,6060,3869,361,48,33,294,42,27,2,0,0,2,,,,,,,,,2053319,103506,14,1,99047,1,0,26,tests performed,,,,,,85,145934460,9,40,14,9,24766,0,431,6,23,58,,8,73,1
RUS,Europe,Russia,2020-04-20,47121,4268,4113,405,44,37,323,29,28,3,0,0,2,,,,,,,,,2142604,89285,15,1,102370,1,0,25,tests performed,,,,,,85,145934460,9,40,14,9,24766,0,431,6,23,58,,8,73,1
RUS,Europe,Russia,2020-04-21,52763,5642,4523,456,51,41,362,39,31,3,0,0,2,,,,,,,,,2252539,109935,15,1,104935,1,0,23,tests performed,,,,,,85,145934460,9,40,14,9,24766,0,431,6,23,58,,8,73,1
RUS,Europe,Russia,2020-04-22,57999,5236,4787,513,57,45,397,36,33,4,0,0,2,,,,,,,,,2401616,149077,16,1,112600,1,0,24,tests performed,,,,,,85,145934460,9,40,14,9,24766,0,431,6,23,58,,8,73,1
RUS,Europe,Russia,2020-04-23,62773,4774,4976,555,42,46,430,33,34,4,0,0,1,,,,,,,,,2552000,150384,17,1,119140,1,0,24,tests performed,,,,,,85,145934460,9,40,14,9,24766,0,431,6,23,58,,8,73,1
RUS,Europe,Russia,2020-04-24,68622,5849,5231,615,60,49,470,40,36,4,0,0,1,,,,,,,,,2721500,169500,19,1,127087,1,0,24,tests performed,,,,,,85,145934460,9,40,14,9,24766,0,431,6,23,58,,8,73,1
RUS,Europe,Russia,2020-04-25,74588,5966,5399,681,66,53,511,41,37,5,0,0,1,,,,,,,,,2877699,156199,20,1,132555,1,0,25,tests performed,,,,,,85,145934460,9,40,14,9,24766,0,431,6,23,58,,8,73,1
RUS,Europe,Russia,2020-04-26,80949,6361,5442,747,66,55,555,44,37,5,0,0,1,,,,,,,,,3019434,141735,21,1,138016,1,0,25,tests performed,,,,,,85,145934460,9,40,14,9,24766,0,431,6,23,58,,8,73,1
RUS,Europe,Russia,2020-04-27,87147,6198,5718,794,47,56,597,42,39,5,0,0,1,,,,,,,,,3139258,119824,22,1,142379,1,0,25,tests performed,,,,,,85,145934460,9,40,14,9,24766,0,431,6,23,58,,8,73,1
RUS,Europe,Russia,2020-04-28,93558,6411,5828,867,73,59,641,44,40,6,0,0,1,,,,,,,,,3303717,164459,23,1,150168,1,0,26,tests performed,,,,,,85,145934460,9,40,14,9,24766,0,431,6,23,58,,8,73,1
RUS,Europe,Russia,2020-04-29,99399,5841,5914,972,105,66,681,40,41,7,1,0,1,,,,,,,,,3498308,194591,24,1,156670,1,0,26,tests performed,,,,,,85,145934460,9,40,14,9,24766,0,431,6,23,58,,8,73,1
RUS,Europe,Russia,2020-04-30,106498,7099,6246,1073,101,74,730,49,43,7,1,1,1,,,,,,,,,3723807,225499,26,2,167401,1,0,27,tests performed,,,,,,85,145934460,9,40,14,9,24766,0,431,6,23,58,,8,73,1
RUS,Europe,Russia,2020-05-01,114431,7933,6544,1169,96,79,784,54,45,8,1,1,1,,,,,,,,,3945518,221711,27,2,174860,1,0,27,tests performed,,,,,,85,145934460,9,40,14,9,24766,0,431,6,23,58,,8,73,1
RUS,Europe,Russia,2020-05-02,124054,9623,7067,1222,53,77,850,66,48,8,0,1,1,,,,,,,,,4099999,154481,28,1,174614,1,0,25,tests performed,,,,,,85,145934460,9,40,14,9,24766,0,431,6,23,58,,8,73,1
RUS,Europe,Russia,2020-05-03,134687,10633,7677,1280,58,76,923,73,53,9,0,1,1,,,,,,,,,4303243,203244,29,1,183401,1,0,24,tests performed,,,,,,85,145934460,9,40,14,9,24766,0,431,6,23,58,,8,73,1
RUS,Europe,Russia,2020-05-04,145268,10581,8303,1356,76,80,995,73,57,9,1,1,1,,,,,,,,,4460357,157114,31,1,188728,1,0,23,tests performed,,,,,,85,145934460,9,40,14,9,24766,0,431,6,23,58,,8,73,1
RUS,Europe,Russia,2020-05-05,155370,10102,8830,1451,95,83,1065,69,61,10,1,1,1,,,,,,,,,4633731,173374,32,1,190002,1,0,22,tests performed,,,,,,85,145934460,9,40,14,9,24766,0,431,6,23,58,,8,73,1
RUS,Europe,Russia,2020-05-06,165929,10559,9504,1537,86,81,1137,72,65,11,1,1,1,,,,,,,,,4803192,169461,33,1,186412,1,0,20,tests performed,,,,,,85,145934460,9,40,14,9,24766,0,431,6,23,58,,8,73,1
RUS,Europe,Russia,2020-05-07,177160,11231,10095,1625,88,79,1214,77,69,11,1,1,1,,,,,,,,,4987468,184276,34,1,180523,1,0,18,tests performed,,,,,,85,145934460,9,40,14,9,24766,0,431,6,23,58,,8,73,1
RUS,Europe,Russia,2020-05-08,187859,10699,10490,1723,98,79,1287,73,72,12,1,1,1,,,,,,,,,5221964,234496,36,2,182349,1,0,17,tests performed,,,,,,85,145934460,9,40,14,9,24766,0,431,6,23,58,,8,73,1
RUS,Europe,Russia,2020-05-09,198676,10817,10660,1827,104,86,1361,74,73,13,1,1,1,,,,,,,,,5448463,226499,37,2,192638,1,0,18,tests performed,,,,,,85,145934460,9,40,14,9,24766,0,431,6,23,58,,8,73,1
RUS,Europe,Russia,2020-05-10,209688,11012,10714,1915,88,91,1437,75,73,13,1,1,1,,,,,,,,,5636763,188300,39,1,190503,1,0,18,tests performed,,,,,,85,145934460,9,40,14,9,24766,0,431,6,23,58,,8,73,1
RUS,Europe,Russia,2020-05-11,221344,11656,10868,2009,94,93,1517,80,74,14,1,1,1,,,,,,,,,5805404,168641,40,1,192150,1,0,18,tests performed,,,,,,85,145934460,9,40,14,9,24766,0,431,6,23,58,,8,73,1
RUS,Europe,Russia,2020-05-12,232243,10899,10982,2116,107,95,1591,75,75,14,1,1,1,,,,,,,,,5982558,177154,41,1,192690,1,0,18,tests performed,,,,,,78,145934460,9,40,14,9,24766,0,431,6,23,58,,8,73,1
RUS,Europe,Russia,2020-05-13,242271,10028,10906,2212,96,96,1660,69,75,15,1,1,1,,,,,,,,,6188102,205544,42,1,197844,1,0,18,tests performed,,,,,,78,145934460,9,40,14,9,24766,0,431,6,23,58,,8,73,1
RUS,Europe,Russia,2020-05-14,252245,9974,10726,2305,93,97,1728,68,74,16,1,1,1,,,,,,,,,6413948,225846,44,2,203783,1,0,19,tests performed,,,,,,78,145934460,9,40,14,9,24766,0,431,6,23,58,,8,73,1
RUS,Europe,Russia,2020-05-15,262843,10598,10712,2418,113,99,1801,73,73,17,1,1,1,,,,,,,,,6656340,242392,46,2,204911,1,0,19,tests performed,,,,,,78,145934460,9,40,14,9,24766,0,431,6,23,58,,8,73,1
RUS,Europe,Russia,2020-05-16,272043,9200,10481,2537,119,101,1864,63,72,17,1,1,1,,,,,,,,,6916088,259748,47,2,209661,1,0,20,tests performed,,,,,,78,145934460,9,40,14,9,24766,0,431,6,23,58,,8,73,1
RUS,Europe,Russia,2020-05-17,281752,9709,10295,2631,94,102,1931,67,71,18,1,1,1,,,,,,,,,7147014,230926,49,2,215750,1,0,21,tests performed,,,,,,78,145934460,9,40,14,9,24766,0,431,6,23,58,,8,73,1
RUS,Europe,Russia,2020-05-18,290678,8926,9905,2722,91,102,1992,61,68,19,1,1,1,,,,,,,,,7352316,205302,50,1,220987,2,0,22,tests performed,,,,,,78,145934460,9,40,14,9,24766,0,431,6,23,58,,8,73,1
RUS,Europe,Russia,2020-05-19,299941,9263,9671,2837,115,103,2055,63,66,19,1,1,1,,,,,,,,,7578029,225713,52,2,227924,2,0,24,tests performed,,,,,,78,145934460,9,40,14,9,24766,0,431,6,23,58,,8,73,1
RUS,Europe,Russia,2020-05-20,308705,8764,9491,2972,135,109,2115,60,65,20,1,1,1,,,,,,,,,7840880,262851,54,2,236111,2,0,25,tests performed,,,,,,78,145934460,9,40,14,9,24766,0,431,6,23,58,,8,73,1
RUS,Europe,Russia,2020-05-21,317554,8849,9330,3099,127,113,2176,61,64,21,1,1,1,,,,,,,,,8126626,285746,56,2,244668,2,0,26,tests performed,,,,,,78,145934460,9,40,14,9,24766,0,431,6,23,58,,8,73,1
RUS,Europe,Russia,2020-05-22,326448,8894,9086,3249,150,119,2237,61,62,22,1,1,1,,,,,,,,,8402747,276121,58,2,249487,2,0,28,tests performed,,,,,,78,145934460,9,40,14,9,24766,0,431,6,23,58,,8,73,1
RUS,Europe,Russia,2020-05-23,335882,9434,9120,3388,139,122,2302,65,62,23,1,1,1,,,,,,,,,8685305,282558,60,2,252745,2,0,28,tests performed,,,,,,78,145934460,9,40,14,9,24766,0,431,6,23,58,,8,73,1
RUS,Europe,Russia,2020-05-24,344481,8599,8961,3541,153,130,2361,59,61,24,1,1,1,,,,,,,,,8945384,260079,61,2,256910,2,0,29,tests performed,,,,,,78,145934460,9,40,14,9,24766,0,431,6,23,58,,8,73,1
RUS,Europe,Russia,2020-05-25,353427,8946,8964,3633,92,130,2422,61,61,25,1,1,1,,,,,,,,,9160590,215206,63,1,258325,2,0,29,tests performed,,,,,,78,145934460,9,40,14,9,24766,0,431,6,23,58,,8,73,1
RUS,Europe,Russia,2020-05-26,362342,8915,8914,3807,174,139,2483,61,61,26,1,1,1,,,,,,,,,9415992,255402,65,2,262566,2,0,30,tests performed,,,,,,78,145934460,9,40,14,9,24766,0,431,6,23,58,,8,73,1
