date,region_iso,region,province,city,place_type,cases,deaths,recovered
2020-10-17,LP,La Pampa,,,provincia,1531,16,5
2020-10-18,LP,La Pampa,,,provincia,1618,16,5
2020-10-19,LP,La Pampa,,,provincia,1710,16,5
2020-10-20,LP,La Pampa,,,provincia,1808,18,5
2020-10-21,LP,La Pampa,,,provincia,1969,20,5
2020-10-22,LP,La Pampa,,,provincia,2130,23,5
2020-10-23,LP,La Pampa,,,provincia,2259,25,5
2020-10-24,LP,La Pampa,,,provincia,2336,25,5
2020-10-25,LP,La Pampa,,,provincia,2456,25,5
2020-10-26,LP,La Pampa,,,provincia,2524,25,5
2020-10-27,LP,La Pampa,,,provincia,2668,31,5
2020-10-28,LP,La Pampa,,,provincia,2829,29,5
2020-10-29,LP,La Pampa,,,provincia,3060,32,5
2020-10-30,LP,La Pampa,,,provincia,3189,32,5
2020-10-31,LP,La Pampa,,,provincia,3279,33,5
2020-11-01,LP,La Pampa,,,provincia,3361,33,5
2020-11-02,LP,La Pampa,,,provincia,3480,36,5
2020-11-03,LP,La Pampa,,,provincia,3564,36,5
2020-11-04,LP,La Pampa,,,provincia,3701,36,5
2020-11-05,LP,La Pampa,,,provincia,3812,36,5
2020-11-06,LP,La Pampa,,,provincia,3916,36,5
2020-11-07,LP,La Pampa,,,provincia,4022,36,5
2020-11-08,LP,La Pampa,,,provincia,4121,41,5
2020-11-09,LP,La Pampa,,,provincia,4192,41,5
2020-11-10,LP,La Pampa,,,provincia,4288,42,5
2020-11-11,LP,La Pampa,,,provincia,4380,46,5
2020-11-12,LP,La Pampa,,,provincia,4466,48,5
2020-11-13,LP,La Pampa,,,provincia,4548,49,5
2020-11-14,LP,La Pampa,,,provincia,4643,49,5
2020-11-15,LP,La Pampa,,,provincia,4708,49,5
2020-11-16,LP,La Pampa,,,provincia,4769,51,5
2020-11-17,LP,La Pampa,,,provincia,4834,62,5
2020-11-18,LP,La Pampa,,,provincia,4909,64,5
2020-11-19,LP,La Pampa,,,provincia,4972,64,5
2020-11-20,LP,La Pampa,,,provincia,5060,68,5
2020-11-21,LP,La Pampa,,,provincia,5117,70,5
2020-11-22,LP,La Pampa,,,provincia,5199,70,5
2020-11-23,LP,La Pampa,,,provincia,5237,72,5
2020-11-24,LP,La Pampa,,,provincia,5298,73,5
2020-11-25,LP,La Pampa,,,provincia,5403,75,5
2020-11-26,LP,La Pampa,,,provincia,5484,75,5
2020-11-27,LP,La Pampa,,,provincia,5589,75,5
2020-11-28,LP,La Pampa,,,provincia,5649,75,5
2020-11-29,LP,La Pampa,,,provincia,5710,75,5
2020-11-30,LP,La Pampa,,,provincia,5770,83,5
2020-12-01,LP,La Pampa,,,provincia,5873,85,5
2020-12-02,LP,La Pampa,,,provincia,5977,85,5
2020-12-03,LP,La Pampa,,,provincia,6074,87,5
2020-12-04,LP,La Pampa,,,provincia,6151,88,5
2020-12-05,LP,La Pampa,,,provincia,6219,88,5
2020-12-06,LP,La Pampa,,,provincia,6280,88,5
2020-12-07,LP,La Pampa,,,provincia,6338,95,5
2020-12-08,LP,La Pampa,,,provincia,6400,95,5
2020-12-09,LP,La Pampa,,,provincia,6523,95,5
2020-12-10,LP,La Pampa,,,provincia,6625,96,5
2020-12-11,LP,La Pampa,,,provincia,6759,99,5
2020-12-12,LP,La Pampa,,,provincia,6850,99,5
2020-12-13,LP,La Pampa,,,provincia,6970,99,5
2020-12-14,LP,La Pampa,,,provincia,7118,104,5
2020-12-15,LP,La Pampa,,,provincia,7281,104,5
2020-12-16,LP,La Pampa,,,provincia,7494,104,5
2020-12-17,LP,La Pampa,,,provincia,7705,104,5
2020-12-18,LP,La Pampa,,,provincia,7898,105,5
2020-12-19,LP,La Pampa,,,provincia,8101,105,5
2020-12-20,LP,La Pampa,,,provincia,8271,106,5
2020-12-21,LP,La Pampa,,,provincia,8432,116,5
2020-12-22,LP,La Pampa,,,provincia,8679,116,5
2020-12-23,LP,La Pampa,,,provincia,8919,116,5
2020-12-26,LP,La Pampa,,,provincia,9518,116,5
2020-12-27,LP,La Pampa,,,provincia,9706,116,5
2020-12-28,LP,La Pampa,,,provincia,9914,124,5
2020-12-29,LP,La Pampa,,,provincia,10228,124,5
2020-12-30,LP,La Pampa,,,provincia,10549,124,5
2021-01-03,LP,La Pampa,,,provincia,11468,124,5
2021-01-04,LP,La Pampa,,,provincia,11639,132,5
2021-01-05,LP,La Pampa,,,provincia,11939,137,5
2021-01-06,LP,La Pampa,,,provincia,12341,137,5
2021-01-07,LP,La Pampa,,,provincia,12753,138,5
2021-01-08,LP,La Pampa,,,provincia,13083,142,5
2021-01-09,LP,La Pampa,,,provincia,13398,155,5
2021-01-10,LP,La Pampa,,,provincia,13500,158,5
2021-01-11,LP,La Pampa,,,provincia,13703,159,5
2021-01-12,LP,La Pampa,,,provincia,14055,174,5
2021-01-13,LP,La Pampa,,,provincia,14284,174,5
2021-01-14,LP,La Pampa,,,provincia,14539,174,5
2021-01-15,LP,La Pampa,,,provincia,14734,184,5
2021-01-16,LP,La Pampa,,,provincia,14844,185,5
2021-01-17,LP,La Pampa,,,provincia,14995,188,5
2021-01-18,LP,La Pampa,,,provincia,15128,205,5
2021-01-19,LP,La Pampa,,,provincia,15285,206,5
2021-01-20,LP,La Pampa,,,provincia,15406,210,5
2021-01-21,LP,La Pampa,,,provincia,15545,210,5
2021-01-22,LP,La Pampa,,,provincia,15644,210,5
2021-01-23,LP,La Pampa,,,provincia,15750,210,5
2021-01-24,LP,La Pampa,,,provincia,15793,211,5
2021-01-25,LP,La Pampa,,,provincia,15894,223,5
2021-01-26,LP,La Pampa,,,provincia,15990,238,5
2021-01-27,LP,La Pampa,,,provincia,16120,238,5
2021-01-28,LP,La Pampa,,,provincia,16238,238,5
2021-01-29,LP,La Pampa,,,provincia,16320,238,5
2021-01-30,LP,La Pampa,,,provincia,16390,238,5
2021-01-31,LP,La Pampa,,,provincia,16439,239,5
2021-02-01,LP,La Pampa,,,provincia,16513,240,5
2021-02-02,LP,La Pampa,,,provincia,16601,251,5
2021-02-03,LP,La Pampa,,,provincia,16701,253,5
2021-02-04,LP,La Pampa,,,provincia,16875,257,5
2021-02-05,LP,La Pampa,,,provincia,16965,260,5
2021-02-06,LP,La Pampa,,,provincia,17030,261,5
2021-02-07,LP,La Pampa,,,provincia,17088,261,5
2021-02-08,LP,La Pampa,,,provincia,17191,266,5
2021-02-09,LP,La Pampa,,,provincia,17290,266,5
2021-02-10,LP,La Pampa,,,provincia,17353,266,5
2021-02-11,LP,La Pampa,,,provincia,17475,269,5
2021-02-12,LP,La Pampa,,,provincia,17546,269,5
2021-02-13,LP,La Pampa,,,provincia,17668,269,5
2021-02-14,LP,La Pampa,,,provincia,17714,269,5
2021-02-15,LP,La Pampa,,,provincia,17745,269,5
2021-02-16,LP,La Pampa,,,provincia,17798,271,5
2021-02-17,LP,La Pampa,,,provincia,17841,279,5
2021-02-18,LP,La Pampa,,,provincia,17941,280,5
2021-02-19,LP,La Pampa,,,provincia,18011,283,5
2021-02-20,LP,La Pampa,,,provincia,18071,283,5
2021-02-21,LP,La Pampa,,,provincia,18090,283,5
2021-02-22,LP,La Pampa,,,provincia,18161,285,5
2021-02-23,LP,La Pampa,,,provincia,18224,285,5
2021-02-24,LP,La Pampa,,,provincia,18315,285,5
2021-02-25,LP,La Pampa,,,provincia,18537,286,5
2021-02-26,LP,La Pampa,,,provincia,18590,286,5
2021-02-27,LP,La Pampa,,,provincia,18643,286,5
2021-02-28,LP,La Pampa,,,provincia,18690,286,5
2021-03-01,LP,La Pampa,,,provincia,18765,290,5
2021-03-02,LP,La Pampa,,,provincia,18849,290,5
2021-03-03,LP,La Pampa,,,provincia,18953,290,5
2021-03-04,LP,La Pampa,,,provincia,19054,290,5
2021-03-05,LP,La Pampa,,,provincia,19164,290,5
2021-03-06,LP,La Pampa,,,provincia,19198,290,5
2021-03-07,LP,La Pampa,,,provincia,19241,290,5
2021-03-08,LP,La Pampa,,,provincia,19310,292,5
2021-03-09,LP,La Pampa,,,provincia,19420,299,5
2021-03-10,LP,La Pampa,,,provincia,19507,299,5
2021-03-11,LP,La Pampa,,,provincia,19608,300,5
2021-03-12,LP,La Pampa,,,provincia,19718,300,5
2021-03-13,LP,La Pampa,,,provincia,19813,300,5
2021-03-14,LP,La Pampa,,,provincia,19840,300,5
2021-03-15,LP,La Pampa,,,provincia,19954,306,5
2021-03-16,LP,La Pampa,,,provincia,20068,306,5
2021-03-17,LP,La Pampa,,,provincia,20228,309,5
2021-03-18,LP,La Pampa,,,provincia,20311,309,5
2021-03-19,LP,La Pampa,,,provincia,20379,310,5
2021-03-20,LP,La Pampa,,,provincia,20443,310,5
2021-03-21,LP,La Pampa,,,provincia,20489,310,5
2021-03-22,LP,La Pampa,,,provincia,20556,312,5
2021-03-23,LP,La Pampa,,,provincia,20650,314,5
2021-03-24,LP,La Pampa,,,provincia,20717,314,5
2021-03-25,LP,La Pampa,,,provincia,20804,316,5
2021-03-26,LP,La Pampa,,,provincia,20904,317,5
2021-03-27,LP,La Pampa,,,provincia,21010,317,5
2021-03-28,LP,La Pampa,,,provincia,21056,317,5
2021-03-29,LP,La Pampa,,,provincia,21158,320,5
2021-03-30,LP,La Pampa,,,provincia,21201,322,5
2021-03-31,LP,La Pampa,,,provincia,21290,323,5
2021-04-01,LP,La Pampa,,,provincia,21385,323,5
2021-04-02,LP,La Pampa,,,provincia,21452,323,5
2021-04-03,LP,La Pampa,,,provincia,21516,323,5
2021-04-04,LP,La Pampa,,,provincia,21602,323,5
2021-04-05,LP,La Pampa,,,provincia,21740,323,5
2021-04-06,LP,La Pampa,,,provincia,21905,328,5
2021-04-07,LP,La Pampa,,,provincia,22078,328,5
2021-04-08,LP,La Pampa,,,provincia,22256,329,5
2021-04-09,LP,La Pampa,,,provincia,22470,331,5
2021-04-10,LP,La Pampa,,,provincia,22611,332,5
2021-04-11,LP,La Pampa,,,provincia,22734,332,5
2021-04-12,LP,La Pampa,,,provincia,22803,334,5
2021-04-13,LP,La Pampa,,,provincia,22913,334,5
2021-04-14,LP,La Pampa,,,provincia,23120,334,5
2021-04-15,LP,La Pampa,,,provincia,23327,334,5
2021-04-16,LP,La Pampa,,,provincia,23733,334,5
2021-04-17,LP,La Pampa,,,provincia,23886,334,5
2021-04-18,LP,La Pampa,,,provincia,24028,334,5
2021-04-19,LP,La Pampa,,,provincia,24183,342,5
2021-04-20,LP,La Pampa,,,provincia,24491,343,5
2021-04-21,LP,La Pampa,,,provincia,24924,343,5
2021-04-22,LP,La Pampa,,,provincia,25184,349,5
2021-04-23,LP,La Pampa,,,provincia,25365,349,5
2021-04-24,LP,La Pampa,,,provincia,25547,349,5
2021-04-25,LP,La Pampa,,,provincia,25767,349,5
2021-04-26,LP,La Pampa,,,provincia,25946,359,5
2021-04-27,LP,La Pampa,,,provincia,26273,367,5
2021-04-28,LP,La Pampa,,,provincia,26505,368,5
2021-04-29,LP,La Pampa,,,provincia,26818,369,5
2021-04-30,LP,La Pampa,,,provincia,27130,375,5
2021-05-01,LP,La Pampa,,,provincia,27408,377,5
2021-05-02,LP,La Pampa,,,provincia,27604,378,5
2021-05-03,LP,La Pampa,,,provincia,27825,396,5
2021-05-04,LP,La Pampa,,,provincia,28258,397,5
2021-05-05,LP,La Pampa,,,provincia,28644,403,5
2021-05-06,LP,La Pampa,,,provincia,29036,403,5
2021-05-07,LP,La Pampa,,,provincia,29402,413,5
2021-05-08,LP,La Pampa,,,provincia,29776,413,5
2021-05-09,LP,La Pampa,,,provincia,30048,413,5
2021-05-10,LP,La Pampa,,,provincia,30501,417,5
2021-05-11,LP,La Pampa,,,provincia,30896,435,5
2021-05-12,LP,La Pampa,,,provincia,31544,439,5
2021-05-13,LP,La Pampa,,,provincia,32187,442,5
2021-05-14,LP,La Pampa,,,provincia,32837,444,5
2021-05-15,LP,La Pampa,,,provincia,33371,444,5
2021-05-16,LP,La Pampa,,,provincia,33592,445,5
2021-05-17,LP,La Pampa,,,provincia,34101,458,5
2021-05-18,LP,La Pampa,,,provincia,34900,476,5
2021-05-19,LP,La Pampa,,,provincia,35683,477,5
2021-05-20,LP,La Pampa,,,provincia,36388,477,5
2021-05-21,LP,La Pampa,,,provincia,37248,494,5
2021-05-22,LP,La Pampa,,,provincia,37979,498,5
2021-05-23,LP,La Pampa,,,provincia,38482,498,5
2021-05-24,LP,La Pampa,,,provincia,39139,504,5
2021-05-25,LP,La Pampa,,,provincia,39600,505,5
2021-05-26,LP,La Pampa,,,provincia,40473,528,5
2021-05-27,LP,La Pampa,,,provincia,41165,538,5
2021-05-28,LP,La Pampa,,,provincia,41735,548,5
2021-05-29,LP,La Pampa,,,provincia,42040,549,5
