date,iso,region,city,place_type,cases,deaths,recovered
2020-05-25,CO-VAC,Valle del Cauca,,departamento,2425,124,716
2020-05-26,CO-VAC,Valle del Cauca,,departamento,2490,129,767
2020-05-27,CO-VAC,Valle del Cauca,,departamento,2673,135,803
2020-05-28,CO-VAC,Valle del Cauca,,departamento,2828,138,821
2020-05-29,CO-VAC,Valle del Cauca,,departamento,2969,141,840
2020-05-30,CO-VAC,Valle del Cauca,,departamento,3083,149,855
2020-05-31,CO-VAC,Valle del Cauca,,departamento,3365,153,898
2020-06-01,CO-VAC,Valle del Cauca,,departamento,3471,160,1041
2020-06-02,CO-VAC,Valle del Cauca,,departamento,3586,168,1148
2020-06-03,CO-VAC,Valle del Cauca,,departamento,3714,178,1254
2020-06-04,CO-VAC,Valle del Cauca,,departamento,3886,189,1306
2020-06-05,CO-VAC,Valle del Cauca,,departamento,3996,193,1369
2020-06-06,CO-VAC,Valle del Cauca,,departamento,4206,200,1430
2020-06-07,CO-VAC,Valle del Cauca,,departamento,4355,209,1474
2020-06-08,CO-VAC,Valle del Cauca,,departamento,4677,219,1583
2020-06-09,CO-VAC,Valle del Cauca,,departamento,4677,219,1583
2020-06-10,CO-VAC,Valle del Cauca,,departamento,4820,231,1745
2020-06-11,CO-VAC,Valle del Cauca,,departamento,4978,237,1802
2020-06-12,CO-VAC,Valle del Cauca,,departamento,4978,237,1802
2020-06-13,CO-VAC,Valle del Cauca,,departamento,5443,246,2032
2020-06-14,CO-VAC,Valle del Cauca,,departamento,5633,251,2072
2020-06-15,CO-VAC,Valle del Cauca,,departamento,5830,254,2097
2020-06-16,CO-VAC,Valle del Cauca,,departamento,6077,260,2110
2020-06-17,CO-VAC,Valle del Cauca,,departamento,6289,270,2161
2020-06-18,CO-VAC,Valle del Cauca,,departamento,6516,279,2325
2020-06-19,CO-VAC,Valle del Cauca,,departamento,6789,288,2452
2020-06-20,CO-VAC,Valle del Cauca,,departamento,7032,299,2636
2020-06-21,CO-VAC,Valle del Cauca,,departamento,7234,308,2770
2020-06-22,CO-VAC,Valle del Cauca,,departamento,7525,322,3004
2020-06-23,CO-VAC,Valle del Cauca,,departamento,7660,330,3156
2020-06-24,CO-VAC,Valle del Cauca,,departamento,7914,339,3311
2020-06-25,CO-VAC,Valle del Cauca,,departamento,8342,349,3463
2020-06-26,CO-VAC,Valle del Cauca,,departamento,8689,363,3649
2020-06-27,CO-VAC,Valle del Cauca,,departamento,8938,377,3806
2020-06-28,CO-VAC,Valle del Cauca,,departamento,9277,386,3921
2020-06-29,CO-VAC,Valle del Cauca,,departamento,9468,394,4286
2020-06-30,CO-VAC,Valle del Cauca,,departamento,9468,394,4286
2020-07-01,CO-VAC,Valle del Cauca,,departamento,9974,403,4665
2020-07-02,CO-VAC,Valle del Cauca,,departamento,10508,410,4771
2020-07-03,CO-VAC,Valle del Cauca,,departamento,10904,425,4892
2020-07-04,CO-VAC,Valle del Cauca,,departamento,11202,434,4996
2020-07-05,CO-VAC,Valle del Cauca,,departamento,11677,444,5115
2020-07-06,CO-VAC,Valle del Cauca,,departamento,11860,452,5262
2020-07-07,CO-VAC,Valle del Cauca,,departamento,12101,463,5436
2020-07-08,CO-VAC,Valle del Cauca,,departamento,12445,476,5566
2020-07-09,CO-VAC,Valle del Cauca,,departamento,12846,498,5807
2020-07-10,CO-VAC,Valle del Cauca,,departamento,13389,514,6083
2020-07-11,CO-VAC,Valle del Cauca,,departamento,13953,532,6257
2020-07-12,CO-VAC,Valle del Cauca,,departamento,14207,555,6482
2020-07-13,CO-VAC,Valle del Cauca,,departamento,14422,560,6664
2020-07-14,CO-VAC,Valle del Cauca,,departamento,14696,569,6898
2020-07-15,CO-VAC,Valle del Cauca,,departamento,15132,585,7233
2020-07-16,CO-VAC,Valle del Cauca,,departamento,15716,601,7476
2020-07-17,CO-VAC,Valle del Cauca,,departamento,16112,625,7835
2020-07-18,CO-VAC,Valle del Cauca,,departamento,16592,635,8214
2020-07-19,CO-VAC,Valle del Cauca,,departamento,17236,658,8506
2020-07-20,CO-VAC,Valle del Cauca,,departamento,17457,668,8923
2020-07-21,CO-VAC,Valle del Cauca,,departamento,18441,675,9203
2020-07-22,CO-VAC,Valle del Cauca,,departamento,18441,698,9520
2020-07-23,CO-VAC,Valle del Cauca,,departamento,19164,722,9739
2020-07-24,CO-VAC,Valle del Cauca,,departamento,19921,755,10280
2020-07-25,CO-VAC,Valle del Cauca,,departamento,20416,789,10859
2020-07-26,CO-VAC,Valle del Cauca,,departamento,20875,812,11243
2020-07-27,CO-VAC,Valle del Cauca,,departamento,21536,836,11557
2020-07-28,CO-VAC,Valle del Cauca,,departamento,22010,855,12058
2020-07-29,CO-VAC,Valle del Cauca,,departamento,22731,888,12568
2020-07-30,CO-VAC,Valle del Cauca,,departamento,23114,918,13019
2020-07-31,CO-VAC,Valle del Cauca,,departamento,23993,941,13524
2020-08-01,CO-VAC,Valle del Cauca,,departamento,24660,963,13970
2020-08-02,CO-VAC,Valle del Cauca,,departamento,25628,980,14411
2020-08-03,CO-VAC,Valle del Cauca,,departamento,26270,1020,14812
2020-08-04,CO-VAC,Valle del Cauca,,departamento,27120,1058,15280
2020-08-05,CO-VAC,Valle del Cauca,,departamento,27592,1081,15796
2020-08-06,CO-VAC,Valle del Cauca,,departamento,28611,1106,16527
2020-08-07,CO-VAC,Valle del Cauca,,departamento,29754,1141,17085
2020-08-08,CO-VAC,Valle del Cauca,,departamento,30371,1177,17553
2020-08-09,CO-VAC,Valle del Cauca,,departamento,30858,1199,18081
2020-08-10,CO-VAC,Valle del Cauca,,departamento,31641,1226,18685
2020-08-11,CO-VAC,Valle del Cauca,,departamento,31951,1242,19450
2020-08-12,CO-VAC,Valle del Cauca,,departamento,32759,1268,19833
2020-08-13,CO-VAC,Valle del Cauca,,departamento,34585,1298,20248
2020-08-14,CO-VAC,Valle del Cauca,,departamento,35435,1321,20889
2020-08-15,CO-VAC,Valle del Cauca,,departamento,36171,1355,21664
2020-08-16,CO-VAC,Valle del Cauca,,departamento,36847,1374,23906
2020-08-17,CO-VAC,Valle del Cauca,,departamento,37515,1401,24926
2020-08-18,CO-VAC,Valle del Cauca,,departamento,37938,1420,26155
2020-08-19,CO-VAC,Valle del Cauca,,departamento,39020,1445,26686
2020-08-20,CO-VAC,Valle del Cauca,,departamento,40073,1465,27567
2020-08-21,CO-VAC,Valle del Cauca,,departamento,41259,1479,28260
2020-08-22,CO-VAC,Valle del Cauca,,departamento,41887,1517,28887
2020-08-23,CO-VAC,Valle del Cauca,,departamento,42619,1542,29749
2020-08-24,CO-VAC,Valle del Cauca,,departamento,42998,1578,30361
2020-08-25,CO-VAC,Valle del Cauca,,departamento,43598,1597,31195
2020-08-26,CO-VAC,Valle del Cauca,,departamento,44394,1622,31960
2020-08-27,CO-VAC,Valle del Cauca,,departamento,44694,1640,32756
2020-08-28,CO-VAC,Valle del Cauca,,departamento,45180,1659,33615
2020-08-29,CO-VAC,Valle del Cauca,,departamento,45667,1679,34253
2020-08-30,CO-VAC,Valle del Cauca,,departamento,46086,1698,35126
2020-08-31,CO-VAC,Valle del Cauca,,departamento,46549,1731,35875
2020-09-01,CO-VAC,Valle del Cauca,,departamento,46944,1756,36479
2020-09-02,CO-VAC,Valle del Cauca,,departamento,47658,1781,37194
2020-09-03,CO-VAC,Valle del Cauca,,departamento,48127,1805,38093
2020-09-04,CO-VAC,Valle del Cauca,,departamento,48471,1829,38776
2020-09-05,CO-VAC,Valle del Cauca,,departamento,48990,1851,39142
2020-09-06,CO-VAC,Valle del Cauca,,departamento,49559,1874,40531
2020-09-07,CO-VAC,Valle del Cauca,,departamento,50179,1891,41127
2020-09-08,CO-VAC,Valle del Cauca,,departamento,50419,1904,41774
2020-09-09,CO-VAC,Valle del Cauca,,departamento,50986,1914,42607
2020-09-10,CO-VAC,Valle del Cauca,,departamento,51415,1930,43117
2020-09-11,CO-VAC,Valle del Cauca,,departamento,52085,1953,44438
2020-09-12,CO-VAC,Valle del Cauca,,departamento,52559,1978,44982
2020-09-16,CO-VAC,Valle del Cauca,,departamento,54395,2041,46227
2020-09-17,CO-VAC,Valle del Cauca,,departamento,55094,2050,46406
2020-09-18,CO-VAC,Valle del Cauca,,departamento,55696,2065,46660
2020-09-19,CO-VAC,Valle del Cauca,,departamento,56175,2082,46879
2020-09-20,CO-VAC,Valle del Cauca,,departamento,56837,2092,47119
2020-09-21,CO-VAC,Valle del Cauca,,departamento,57244,2103,47513
2020-09-22,CO-VAC,Valle del Cauca,,departamento,57483,2117,47901
2020-09-23,CO-VAC,Valle del Cauca,,departamento,58048,2137,48177
2020-09-24,CO-VAC,Valle del Cauca,,departamento,58588,2154,49156
2020-09-25,CO-VAC,Valle del Cauca,,departamento,59212,2169,50029
2020-09-26,CO-VAC,Valle del Cauca,,departamento,59785,2189,50944
2020-09-27,CO-VAC,Valle del Cauca,,departamento,60369,2207,51770
2020-09-28,CO-VAC,Valle del Cauca,,departamento,61081,2220,52578
2020-09-29,CO-VAC,Valle del Cauca,,departamento,61637,2237,53624
2020-09-30,CO-VAC,Valle del Cauca,,departamento,62118,2257,54859
2020-10-01,CO-VAC,Valle del Cauca,,departamento,62702,2282,55791
2020-10-02,CO-VAC,Valle del Cauca,,departamento,63267,2306,56639
2020-10-03,CO-VAC,Valle del Cauca,,departamento,63784,2326,56917
2020-10-04,CO-VAC,Valle del Cauca,,departamento,64462,2340,57222
2020-10-05,CO-VAC,Valle del Cauca,,departamento,65053,2359,57708
2020-10-06,CO-VAC,Valle del Cauca,,departamento,65733,2367,57711
2020-10-07,CO-VAC,Valle del Cauca,,departamento,66245,2379,57798
2020-10-08,CO-VAC,Valle del Cauca,,departamento,66796,2395,57954
2020-10-09,CO-VAC,Valle del Cauca,,departamento,68231,2405,58240
2020-10-10,CO-VAC,Valle del Cauca,,departamento,68231,2422,58477
2020-10-11,CO-VAC,Valle del Cauca,,departamento,68910,2442,58643
2020-10-12,CO-VAC,Valle del Cauca,,departamento,69677,2457,59241
2020-10-13,CO-VAC,Valle del Cauca,,departamento,70193,2469,59903
2020-10-14,CO-VAC,Valle del Cauca,,departamento,70557,2479,60623
2020-10-15,CO-VAC,Valle del Cauca,,departamento,71083,2497,61475
2020-10-16,CO-VAC,Valle del Cauca,,departamento,71661,2515,62127
2020-10-17,CO-VAC,Valle del Cauca,,departamento,72400,2529,63113
2020-10-18,CO-VAC,Valle del Cauca,,departamento,73099,2556,64025
2020-10-19,CO-VAC,Valle del Cauca,,departamento,73561,2575,65153
2020-10-20,CO-VAC,Valle del Cauca,,departamento,75172,2586,66080
2020-10-21,CO-VAC,Valle del Cauca,,departamento,75172,2603,66949
2020-10-22,CO-VAC,Valle del Cauca,,departamento,76407,2625,67739
2020-10-23,CO-VAC,Valle del Cauca,,departamento,76407,2644,68588
2020-10-24,CO-VAC,Valle del Cauca,,departamento,76958,2663,69451
2020-10-25,CO-VAC,Valle del Cauca,,departamento,77589,2683,69938
2020-10-26,CO-VAC,Valle del Cauca,,departamento,78439,2696,70449
2020-10-27,CO-VAC,Valle del Cauca,,departamento,79184,2719,71060
2020-10-28,CO-VAC,Valle del Cauca,,departamento,79944,2734,71476
2020-10-29,CO-VAC,Valle del Cauca,,departamento,80962,2757,72226
2020-10-30,CO-VAC,Valle del Cauca,,departamento,80962,2757,72226
2020-10-31,CO-VAC,Valle del Cauca,,departamento,82558,2787,73567
2020-11-01,CO-VAC,Valle del Cauca,,departamento,83342,2799,74460
2020-11-02,CO-VAC,Valle del Cauca,,departamento,84271,2829,75216
2020-11-03,CO-VAC,Valle del Cauca,,departamento,85073,2846,75805
2020-11-04,CO-VAC,Valle del Cauca,,departamento,85509,2865,75962
2020-11-05,CO-VAC,Valle del Cauca,,departamento,86192,2875,76967
2020-11-06,CO-VAC,Valle del Cauca,,departamento,87139,2893,77340
2020-11-07,CO-VAC,Valle del Cauca,,departamento,88020,2918,78206
2020-11-08,CO-VAC,Valle del Cauca,,departamento,89002,2938,78983
2020-11-09,CO-VAC,Valle del Cauca,,departamento,89703,2961,79898
2020-11-10,CO-VAC,Valle del Cauca,,departamento,90118,2978,80983
2020-11-11,CO-VAC,Valle del Cauca,,departamento,91338,2996,81548
2020-11-12,CO-VAC,Valle del Cauca,,departamento,92323,3024,82857
2020-11-13,CO-VAC,Valle del Cauca,,departamento,93527,3047,84196
2020-11-14,CO-VAC,Valle del Cauca,,departamento,94425,3071,85219
2020-11-15,CO-VAC,Valle del Cauca,,departamento,95173,3084,85976
2020-11-16,CO-VAC,Valle del Cauca,,departamento,96171,3106,86676
2020-11-17,CO-VAC,Valle del Cauca,,departamento,96872,3138,87548
2020-11-18,CO-VAC,Valle del Cauca,,departamento,97437,3163,88217
2020-11-19,CO-VAC,Valle del Cauca,,departamento,98181,3187,88864
2020-11-20,CO-VAC,Valle del Cauca,,departamento,99067,3205,89907
2020-11-21,CO-VAC,Valle del Cauca,,departamento,100009,3239,90663
2020-11-22,CO-VAC,Valle del Cauca,,departamento,101112,3262,91457
2020-11-23,CO-VAC,Valle del Cauca,,departamento,101751,3287,92222
2020-11-24,CO-VAC,Valle del Cauca,,departamento,102508,3313,93030
2020-11-25,CO-VAC,Valle del Cauca,,departamento,103586,3341,93533
2020-11-26,CO-VAC,Valle del Cauca,,departamento,104372,3371,94511
2020-11-27,CO-VAC,Valle del Cauca,,departamento,105252,3392,95110
2020-11-28,CO-VAC,Valle del Cauca,,departamento,105872,3413,95980
2020-11-29,CO-VAC,Valle del Cauca,,departamento,106573,3441,96794
2020-11-30,CO-VAC,Valle del Cauca,,departamento,107558,3467,97279
2020-12-01,CO-VAC,Valle del Cauca,,departamento,108058,3495,98136
2020-12-02,CO-VAC,Valle del Cauca,,departamento,108948,3507,98445
2020-12-03,CO-VAC,Valle del Cauca,,departamento,110006,3530,99433
2020-12-04,CO-VAC,Valle del Cauca,,departamento,111017,3557,100220
2020-12-05,CO-VAC,Valle del Cauca,,departamento,111822,3572,101014
2020-12-06,CO-VAC,Valle del Cauca,,departamento,112671,3607,101831
2020-12-07,CO-VAC,Valle del Cauca,,departamento,113414,3631,102582
2020-12-08,CO-VAC,Valle del Cauca,,departamento,114136,3663,103481
2020-12-09,CO-VAC,Valle del Cauca,,departamento,115538,3681,105130
2020-12-10,CO-VAC,Valle del Cauca,,departamento,116273,3718,106538
2020-12-11,CO-VAC,Valle del Cauca,,departamento,117241,3744,107396
2020-12-12,CO-VAC,Valle del Cauca,,departamento,117941,3767,108319
2020-12-13,CO-VAC,Valle del Cauca,,departamento,118737,3790,109095
2020-12-14,CO-VAC,Valle del Cauca,,departamento,119351,3812,109519
2020-12-15,CO-VAC,Valle del Cauca,,departamento,120087,3827,110311
2020-12-16,CO-VAC,Valle del Cauca,,departamento,121146,3845,110932
2020-12-17,CO-VAC,Valle del Cauca,,departamento,122199,3877,111820
2020-12-18,CO-VAC,Valle del Cauca,,departamento,123331,3907,112150
2020-12-19,CO-VAC,Valle del Cauca,,departamento,124174,3928,113675
2020-12-20,CO-VAC,Valle del Cauca,,departamento,125081,3958,114281
2020-12-21,CO-VAC,Valle del Cauca,,departamento,125849,3980,114931
2020-12-22,CO-VAC,Valle del Cauca,,departamento,126708,4007,115478
2020-12-23,CO-VAC,Valle del Cauca,,departamento,127509,4028,116001
2020-12-24,CO-VAC,Valle del Cauca,,departamento,129046,4050,116674
2020-12-25,CO-VAC,Valle del Cauca,,departamento,130202,4069,118009
2020-12-26,CO-VAC,Valle del Cauca,,departamento,131644,4105,118960
2020-12-27,CO-VAC,Valle del Cauca,,departamento,132781,4138,120178
2020-12-28,CO-VAC,Valle del Cauca,,departamento,133536,4162,121281
2020-12-29,CO-VAC,Valle del Cauca,,departamento,134166,4181,122785
2020-12-30,CO-VAC,Valle del Cauca,,departamento,135455,4214,122990
2020-12-31,CO-VAC,Valle del Cauca,,departamento,136522,4256,124756
2021-01-01,CO-VAC,Valle del Cauca,,departamento,137867,4274,126646
2021-01-02,CO-VAC,Valle del Cauca,,departamento,137867,4274,126646
2021-01-04,CO-VAC,Valle del Cauca,,departamento,140303,4345,129924
2021-01-05,CO-VAC,Valle del Cauca,,departamento,140721,4373,130939
2021-01-06,CO-VAC,Valle del Cauca,,departamento,141498,4397,131506
2021-01-07,CO-VAC,Valle del Cauca,,departamento,142758,4439,131964
2021-01-08,CO-VAC,Valle del Cauca,,departamento,144010,4481,132237
2021-01-09,CO-VAC,Valle del Cauca,,departamento,145281,4513,133231
2021-01-10,CO-VAC,Valle del Cauca,,departamento,146281,4555,134213
2021-01-11,CO-VAC,Valle del Cauca,,departamento,146871,4591,135031
2021-01-12,CO-VAC,Valle del Cauca,,departamento,147826,4629,135492
2021-01-13,CO-VAC,Valle del Cauca,,departamento,148437,4644,136214
2021-01-14,CO-VAC,Valle del Cauca,,departamento,150027,4676,137536
2021-01-15,CO-VAC,Valle del Cauca,,departamento,151261,4720,137903
2021-01-16,CO-VAC,Valle del Cauca,,departamento,152667,4760,138712
2021-01-17,CO-VAC,Valle del Cauca,,departamento,154000,4795,139727
2021-01-18,CO-VAC,Valle del Cauca,,departamento,154378,4847,141791
2021-01-19,CO-VAC,Valle del Cauca,,departamento,155727,4877,142847
2021-01-20,CO-VAC,Valle del Cauca,,departamento,157186,4918,143374
2021-01-21,CO-VAC,Valle del Cauca,,departamento,158021,4953,145410
2021-01-22,CO-VAC,Valle del Cauca,,departamento,159546,4993,145649
2021-01-23,CO-VAC,Valle del Cauca,,departamento,160839,5045,147447
2021-01-24,CO-VAC,Valle del Cauca,,departamento,162173,5088,148793
2021-01-25,CO-VAC,Valle del Cauca,,departamento,163715,5140,149829
2021-01-26,CO-VAC,Valle del Cauca,,departamento,165238,5183,150194
2021-01-27,CO-VAC,Valle del Cauca,,departamento,167161,5247,150710
2021-01-28,CO-VAC,Valle del Cauca,,departamento,168849,5295,152118
2021-01-29,CO-VAC,Valle del Cauca,,departamento,170516,5338,153479
2021-01-30,CO-VAC,Valle del Cauca,,departamento,171438,5376,155292
2021-01-31,CO-VAC,Valle del Cauca,,departamento,172607,5423,156360
2021-02-01,CO-VAC,Valle del Cauca,,departamento,173449,5456,157368
2021-02-02,CO-VAC,Valle del Cauca,,departamento,176733,5484,159122
2021-02-03,CO-VAC,Valle del Cauca,,departamento,178104,5531,163889
2021-02-04,CO-VAC,Valle del Cauca,,departamento,179283,5569,165947
2021-02-05,CO-VAC,Valle del Cauca,,departamento,180679,5601,167159
2021-02-06,CO-VAC,Valle del Cauca,,departamento,181734,5634,168343
2021-02-07,CO-VAC,Valle del Cauca,,departamento,183398,5672,169828
2021-02-08,CO-VAC,Valle del Cauca,,departamento,184578,5719,170822
2021-02-09,CO-VAC,Valle del Cauca,,departamento,185034,5771,171986
2021-02-10,CO-VAC,Valle del Cauca,,departamento,185760,5794,173405
2021-02-11,CO-VAC,Valle del Cauca,,departamento,186685,5818,174289
2021-02-12,CO-VAC,Valle del Cauca,,departamento,187395,5859,175678
2021-02-13,CO-VAC,Valle del Cauca,,departamento,188102,5890,176478
2021-02-14,CO-VAC,Valle del Cauca,,departamento,188511,5915,177174
2021-02-15,CO-VAC,Valle del Cauca,,departamento,189004,5940,177690
2021-02-16,CO-VAC,Valle del Cauca,,departamento,189439,5964,178306
2021-02-17,CO-VAC,Valle del Cauca,,departamento,190101,5981,178918
2021-02-18,CO-VAC,Valle del Cauca,,departamento,190600,5998,179567
2021-02-19,CO-VAC,Valle del Cauca,,departamento,191264,6018,180241
2021-02-20,CO-VAC,Valle del Cauca,,departamento,191789,6043,180925
2021-02-21,CO-VAC,Valle del Cauca,,departamento,192361,6070,181486
2021-02-22,CO-VAC,Valle del Cauca,,departamento,192857,6085,181976
2021-02-23,CO-VAC,Valle del Cauca,,departamento,193277,6100,182532
2021-02-24,CO-VAC,Valle del Cauca,,departamento,193667,6114,183084
2021-02-25,CO-VAC,Valle del Cauca,,departamento,194047,6128,183507
2021-02-26,CO-VAC,Valle del Cauca,,departamento,194432,6142,183926
2021-02-27,CO-VAC,Valle del Cauca,,departamento,194879,6153,184301
2021-02-28,CO-VAC,Valle del Cauca,,departamento,195284,6171,184690
2021-03-01,CO-VAC,Valle del Cauca,,departamento,195638,6187,185007
2021-03-02,CO-VAC,Valle del Cauca,,departamento,195869,6198,185451
2021-03-03,CO-VAC,Valle del Cauca,,departamento,196155,6208,185761
2021-03-04,CO-VAC,Valle del Cauca,,departamento,196532,6222,186041
2021-03-05,CO-VAC,Valle del Cauca,,departamento,196895,6237,186424
2021-03-06,CO-VAC,Valle del Cauca,,departamento,197188,6247,186755
2021-03-07,CO-VAC,Valle del Cauca,,departamento,197614,6259,187023
2021-03-08,CO-VAC,Valle del Cauca,,departamento,197886,6274,187387
2021-03-09,CO-VAC,Valle del Cauca,,departamento,198084,6288,187718
2021-03-10,CO-VAC,Valle del Cauca,,departamento,198400,6299,188040
2021-03-11,CO-VAC,Valle del Cauca,,departamento,198665,6306,188421
2021-03-12,CO-VAC,Valle del Cauca,,departamento,199245,6318,188686
2021-03-13,CO-VAC,Valle del Cauca,,departamento,199587,6328,189174
2021-03-14,CO-VAC,Valle del Cauca,,departamento,199964,6339,189483
2021-03-15,CO-VAC,Valle del Cauca,,departamento,200416,6346,189726
2021-03-16,CO-VAC,Valle del Cauca,,departamento,200672,6355,190177
2021-03-17,CO-VAC,Valle del Cauca,,departamento,200999,6364,190529
2021-03-18,CO-VAC,Valle del Cauca,,departamento,201494,6380,190894
2021-03-19,CO-VAC,Valle del Cauca,,departamento,201989,6392,191275
2021-03-20,CO-VAC,Valle del Cauca,,departamento,202385,6407,191740
2021-03-21,CO-VAC,Valle del Cauca,,departamento,202937,6418,192162
2021-03-22,CO-VAC,Valle del Cauca,,departamento,203496,6433,192551
2021-03-23,CO-VAC,Valle del Cauca,,departamento,203959,6442,193113
2021-03-24,CO-VAC,Valle del Cauca,,departamento,204259,6452,193567
2021-03-25,CO-VAC,Valle del Cauca,,departamento,204715,6472,194013
2021-03-26,CO-VAC,Valle del Cauca,,departamento,205237,6481,194440
2021-03-27,CO-VAC,Valle del Cauca,,departamento,205792,6493,194912
2021-03-28,CO-VAC,Valle del Cauca,,departamento,206387,6514,195337
2021-03-29,CO-VAC,Valle del Cauca,,departamento,206387,6514,195337
2021-03-30,CO-VAC,Valle del Cauca,,departamento,207215,6531,196271
2021-03-31,CO-VAC,Valle del Cauca,,departamento,207215,6531,196271
2021-04-01,CO-VAC,Valle del Cauca,,departamento,207215,6531,196271
2021-04-02,CO-VAC,Valle del Cauca,,departamento,209106,6581,197704
2021-04-03,CO-VAC,Valle del Cauca,,departamento,209106,6581,197704
2021-04-04,CO-VAC,Valle del Cauca,,departamento,209106,6581,197704
2021-04-05,CO-VAC,Valle del Cauca,,departamento,209106,6581,197704
2021-04-06,CO-VAC,Valle del Cauca,,departamento,209106,6581,197704
2021-04-07,CO-VAC,Valle del Cauca,,departamento,209106,6581,197704
2021-04-08,CO-VAC,Valle del Cauca,,departamento,209106,6581,197704
2021-04-09,CO-VAC,Valle del Cauca,,departamento,213847,6655,201717
2021-04-10,CO-VAC,Valle del Cauca,,departamento,214750,6668,202659
2021-04-11,CO-VAC,Valle del Cauca,,departamento,215855,6694,203386
2021-04-12,CO-VAC,Valle del Cauca,,departamento,216948,6721,204351
2021-04-13,CO-VAC,Valle del Cauca,,departamento,217981,6737,205554
2021-04-14,CO-VAC,Valle del Cauca,,departamento,218980,6758,206766
2021-04-15,CO-VAC,Valle del Cauca,,departamento,220084,6780,207496
2021-04-16,CO-VAC,Valle del Cauca,,departamento,221373,6806,208690
2021-04-17,CO-VAC,Valle del Cauca,,departamento,222523,6832,209673
2021-04-18,CO-VAC,Valle del Cauca,,departamento,223744,6849,210633
2021-04-19,CO-VAC,Valle del Cauca,,departamento,224767,6876,211655
2021-04-20,CO-VAC,Valle del Cauca,,departamento,225468,6916,212798
2021-04-21,CO-VAC,Valle del Cauca,,departamento,226538,6943,213676
2021-04-22,CO-VAC,Valle del Cauca,,departamento,227605,6972,214760
2021-04-23,CO-VAC,Valle del Cauca,,departamento,227605,6972,214760
2021-04-24,CO-VAC,Valle del Cauca,,departamento,229982,7041,216757
2021-04-25,CO-VAC,Valle del Cauca,,departamento,231274,7083,217932
2021-04-26,CO-VAC,Valle del Cauca,,departamento,232486,7120,218820
2021-04-27,CO-VAC,Valle del Cauca,,departamento,233192,7158,220292
2021-04-28,CO-VAC,Valle del Cauca,,departamento,234286,7196,221205
2021-04-29,CO-VAC,Valle del Cauca,,departamento,235437,7238,222392
2021-04-30,CO-VAC,Valle del Cauca,,departamento,235437,7238,222392
2021-05-01,CO-VAC,Valle del Cauca,,departamento,237497,7329,224490
2021-05-02,CO-VAC,Valle del Cauca,,departamento,238277,7368,225353
2021-05-03,CO-VAC,Valle del Cauca,,departamento,238813,7400,226123
2021-05-04,CO-VAC,Valle del Cauca,,departamento,239119,7433,226932
2021-05-05,CO-VAC,Valle del Cauca,,departamento,239119,7433,226932
2021-05-06,CO-VAC,Valle del Cauca,,departamento,239119,7433,226932
2021-05-07,CO-VAC,Valle del Cauca,,departamento,239119,7433,226932
2021-05-08,CO-VAC,Valle del Cauca,,departamento,242744,7570,229938
2021-05-09,CO-VAC,Valle del Cauca,,departamento,244084,7613,231037
2021-05-10,CO-VAC,Valle del Cauca,,departamento,245366,7641,232319
2021-05-11,CO-VAC,Valle del Cauca,,departamento,246333,7677,233665
2021-05-12,CO-VAC,Valle del Cauca,,departamento,247791,7705,234650
2021-05-13,CO-VAC,Valle del Cauca,,departamento,248720,7765,235756
2021-05-14,CO-VAC,Valle del Cauca,,departamento,249706,7807,236655
