date,iso,province,city,place_type,cases,deaths,recovered
2020-03-04,SK,Saskatchewan,,province,0,,0
2020-03-05,SK,Saskatchewan,,province,0,,0
2020-03-06,SK,Saskatchewan,,province,0,,0
2020-03-07,SK,Saskatchewan,,province,0,,0
2020-03-08,SK,Saskatchewan,,province,0,0,0
2020-03-09,SK,Saskatchewan,,province,0,0,0
2020-03-10,SK,Saskatchewan,,province,0,0,0
2020-03-11,SK,Saskatchewan,,province,0,0,0
2020-03-12,SK,Saskatchewan,,province,1,0,0
2020-03-13,SK,Saskatchewan,,province,2,0,0
2020-03-14,SK,Saskatchewan,,province,6,0,0
2020-03-15,SK,Saskatchewan,,province,6,0,0
2020-03-16,SK,Saskatchewan,,province,7,0,0
2020-03-17,SK,Saskatchewan,,province,8,0,0
2020-03-18,SK,Saskatchewan,,province,16,0,0
2020-03-19,SK,Saskatchewan,,province,20,0,0
2020-03-20,SK,Saskatchewan,,province,26,0,0
2020-03-21,SK,Saskatchewan,,province,44,0,0
2020-03-22,SK,Saskatchewan,,province,52,0,0
2020-03-23,SK,Saskatchewan,,province,66,0,0
2020-03-24,SK,Saskatchewan,,province,72,0,0
2020-03-25,SK,Saskatchewan,,province,86,0,0
2020-03-26,SK,Saskatchewan,,province,95,0,3
2020-03-27,SK,Saskatchewan,,province,104,0,3
2020-03-28,SK,Saskatchewan,,province,134,0,4
2020-03-29,SK,Saskatchewan,,province,156,0,8
2020-03-30,SK,Saskatchewan,,province,176,2,14
2020-03-31,SK,Saskatchewan,,province,184,2,21
2020-04-01,SK,Saskatchewan,,province,193,3,30
2020-04-02,SK,Saskatchewan,,province,206,3,36
2020-04-03,SK,Saskatchewan,,province,220,3,48
2020-04-04,SK,Saskatchewan,,province,231,3,55
2020-04-05,SK,Saskatchewan,,province,249,3,67
2020-04-06,SK,Saskatchewan,,province,253,3,81
2020-04-07,SK,Saskatchewan,,province,260,3,88
2020-04-08,SK,Saskatchewan,,province,271,3,103
2020-04-09,SK,Saskatchewan,,province,278,3,115
2020-04-10,SK,Saskatchewan,,province,285,3,136
2020-04-11,SK,Saskatchewan,,province,289,4,147
2020-04-12,SK,Saskatchewan,,province,298,4,164
2020-04-13,SK,Saskatchewan,,province,300,4,178
2020-04-14,SK,Saskatchewan,,province,301,4,187
2020-04-15,SK,Saskatchewan,,province,304,4,205
2020-04-16,SK,Saskatchewan,,province,305,4,219
2020-04-17,SK,Saskatchewan,,province,307,4,228
2020-04-18,SK,Saskatchewan,,province,313,4,234
2020-04-19,SK,Saskatchewan,,province,315,4,234
2020-04-20,SK,Saskatchewan,,province,316,4,238
2020-04-21,SK,Saskatchewan,,province,320,4,252
2020-04-22,SK,Saskatchewan,,province,326,4,261
2020-04-23,SK,Saskatchewan,,province,331,4,270
2020-04-24,SK,Saskatchewan,,province,341,4,280
2020-04-25,SK,Saskatchewan,,province,349,4,288
2020-04-26,SK,Saskatchewan,,province,353,4,288
2020-04-27,SK,Saskatchewan,,province,365,5,288
2020-04-28,SK,Saskatchewan,,province,366,5,291
2020-04-29,SK,Saskatchewan,,province,383,6,291
2020-04-30,SK,Saskatchewan,,province,389,6,295
2020-05-01,SK,Saskatchewan,,province,415,6,297
2020-05-02,SK,Saskatchewan,,province,421,6,302
2020-05-03,SK,Saskatchewan,,province,433,6,305
2020-05-04,SK,Saskatchewan,,province,467,6,307
2020-05-05,SK,Saskatchewan,,province,487,6,310
2020-05-06,SK,Saskatchewan,,province,512,6,312
2020-05-07,SK,Saskatchewan,,province,531,6,329
2020-05-08,SK,Saskatchewan,,province,544,6,335
2020-05-09,SK,Saskatchewan,,province,553,6,340
2020-05-10,SK,Saskatchewan,,province,564,6,349
2020-05-11,SK,Saskatchewan,,province,568,6,363
2020-05-12,SK,Saskatchewan,,province,573,6,374
2020-05-13,SK,Saskatchewan,,province,577,6,385
2020-05-14,SK,Saskatchewan,,province,582,6,398
2020-05-15,SK,Saskatchewan,,province,590,6,408
2020-05-16,SK,Saskatchewan,,province,591,6,433
2020-05-17,SK,Saskatchewan,,province,592,6,444
2020-05-18,SK,Saskatchewan,,province,592,6,455
2020-05-19,SK,Saskatchewan,,province,599,6,470
2020-05-20,SK,Saskatchewan,,province,620,7,494
2020-05-21,SK,Saskatchewan,,province,622,7,509
2020-05-22,SK,Saskatchewan,,province,627,7,521
2020-05-23,SK,Saskatchewan,,province,630,7,535
2020-05-24,SK,Saskatchewan,,province,632,7,538
2020-05-25,SK,Saskatchewan,,province,634,7,546
2020-05-26,SK,Saskatchewan,,province,634,8,549
2020-05-27,SK,Saskatchewan,,province,636,10,559
2020-05-28,SK,Saskatchewan,,province,637,10,568
2020-05-29,SK,Saskatchewan,,province,639,10,570
2020-05-30,SK,Saskatchewan,,province,643,10,580
2020-05-31,SK,Saskatchewan,,province,644,11,582
2020-06-01,SK,Saskatchewan,,province,645,11,588
2020-06-02,SK,Saskatchewan,,province,645,11,602
2020-06-03,SK,Saskatchewan,,province,646,11,602
2020-06-04,SK,Saskatchewan,,province,647,11,608
2020-06-05,SK,Saskatchewan,,province,648,11,611
2020-06-06,SK,Saskatchewan,,province,649,11,611
2020-06-07,SK,Saskatchewan,,province,649,11,623
2020-06-08,SK,Saskatchewan,,province,653,13,624
2020-06-09,SK,Saskatchewan,,province,655,13,624
2020-06-10,SK,Saskatchewan,,province,657,13,624
2020-06-11,SK,Saskatchewan,,province,659,13,626
2020-06-12,SK,Saskatchewan,,province,662,13,627
2020-06-13,SK,Saskatchewan,,province,663,13,627
2020-06-14,SK,Saskatchewan,,province,664,13,628
2020-06-15,SK,Saskatchewan,,province,680,13,629
2020-06-16,SK,Saskatchewan,,province,680,13,631
2020-06-17,SK,Saskatchewan,,province,689,13,633
2020-06-18,SK,Saskatchewan,,province,703,13,636
2020-06-19,SK,Saskatchewan,,province,711,13,636
2020-06-20,SK,Saskatchewan,,province,721,13,639
2020-06-21,SK,Saskatchewan,,province,740,13,643
2020-06-22,SK,Saskatchewan,,province,741,13,643
2020-06-23,SK,Saskatchewan,,province,752,13,642
2020-06-24,SK,Saskatchewan,,province,756,13,643
2020-06-25,SK,Saskatchewan,,province,759,13,648
2020-06-26,SK,Saskatchewan,,province,771,13,654
2020-06-27,SK,Saskatchewan,,province,777,13,661
2020-06-28,SK,Saskatchewan,,province,778,13,661
2020-06-29,SK,Saskatchewan,,province,779,13,679
2020-06-30,SK,Saskatchewan,,province,785,13,684
2020-07-01,SK,Saskatchewan,,province,785,13,684
2020-07-02,SK,Saskatchewan,,province,795,14,701
2020-07-03,SK,Saskatchewan,,province,796,14,711
2020-07-04,SK,Saskatchewan,,province,796,14,711
2020-07-05,SK,Saskatchewan,,province,796,14,711
2020-07-06,SK,Saskatchewan,,province,805,14,732
2020-07-07,SK,Saskatchewan,,province,806,15,737
2020-07-08,SK,Saskatchewan,,province,808,15,746
2020-07-09,SK,Saskatchewan,,province,813,15,750
2020-07-10,SK,Saskatchewan,,province,815,15,757
2020-07-11,SK,Saskatchewan,,province,816,15,757
2020-07-12,SK,Saskatchewan,,province,836,15,757
2020-07-13,SK,Saskatchewan,,province,867,15,766
2020-07-14,SK,Saskatchewan,,province,872,15,785
2020-07-15,SK,Saskatchewan,,province,877,15,791
2020-07-16,SK,Saskatchewan,,province,919,15,794
2020-07-17,SK,Saskatchewan,,province,932,15,793
2020-07-18,SK,Saskatchewan,,province,938,15,793
2020-07-19,SK,Saskatchewan,,province,943,15,799
2020-07-20,SK,Saskatchewan,,province,962,15,802
2020-07-21,SK,Saskatchewan,,province,970,15,813
2020-07-22,SK,Saskatchewan,,province,1030,15,825
2020-07-23,SK,Saskatchewan,,province,1072,16,838
2020-07-24,SK,Saskatchewan,,province,1099,16,848
2020-07-25,SK,Saskatchewan,,province,1136,16,862
2020-07-26,SK,Saskatchewan,,province,1178,16,873
2020-07-27,SK,Saskatchewan,,province,1208,16,886
2020-07-28,SK,Saskatchewan,,province,1217,17,907
2020-07-29,SK,Saskatchewan,,province,1267,17,929
2020-07-30,SK,Saskatchewan,,province,1305,18,984
2020-07-31,SK,Saskatchewan,,province,1319,18,1008
2020-08-01,SK,Saskatchewan,,province,1334,18,1054
2020-08-02,SK,Saskatchewan,,province,1342,18,1070
2020-08-03,SK,Saskatchewan,,province,1359,18,1089
2020-08-04,SK,Saskatchewan,,province,1368,18,1097
2020-08-05,SK,Saskatchewan,,province,1376,18,1133
2020-08-06,SK,Saskatchewan,,province,1387,19,1164
2020-08-07,SK,Saskatchewan,,province,1407,20,1221
2020-08-08,SK,Saskatchewan,,province,1430,20,1245
2020-08-09,SK,Saskatchewan,,province,1444,20,1257
2020-08-10,SK,Saskatchewan,,province,1448,20,1265
2020-08-11,SK,Saskatchewan,,province,1477,20,1294
2020-08-12,SK,Saskatchewan,,province,1482,20,1314
2020-08-13,SK,Saskatchewan,,province,1509,20,1325
2020-08-14,SK,Saskatchewan,,province,1539,20,1347
2020-08-15,SK,Saskatchewan,,province,1564,21,1356
2020-08-16,SK,Saskatchewan,,province,1579,22,1365
2020-08-17,SK,Saskatchewan,,province,1580,22,1387
2020-08-18,SK,Saskatchewan,,province,1581,22,1403
2020-08-19,SK,Saskatchewan,,province,1585,22,1410
2020-08-20,SK,Saskatchewan,,province,1589,22,1419
2020-08-21,SK,Saskatchewan,,province,1594,22,1439
2020-08-22,SK,Saskatchewan,,province,1596,22,1458
2020-08-23,SK,Saskatchewan,,province,1598,22,1472
2020-08-24,SK,Saskatchewan,,province,1601,22,1482
2020-08-25,SK,Saskatchewan,,province,1601,23,1490
2020-08-26,SK,Saskatchewan,,province,1604,24,1520
2020-08-27,SK,Saskatchewan,,province,1609,24,1527
2020-08-28,SK,Saskatchewan,,province,1611,24,1543
2020-08-29,SK,Saskatchewan,,province,1615,24,1548
2020-08-30,SK,Saskatchewan,,province,1615,24,1549
2020-08-31,SK,Saskatchewan,,province,1619,24,1561
2020-09-01,SK,Saskatchewan,,province,1622,24,1567
2020-09-02,SK,Saskatchewan,,province,1624,24,1571
2020-09-03,SK,Saskatchewan,,province,1634,24,1574
2020-09-04,SK,Saskatchewan,,province,1638,24,1578
2020-09-05,SK,Saskatchewan,,province,1643,24,1579
2020-09-06,SK,Saskatchewan,,province,1651,24,1579
2020-09-07,SK,Saskatchewan,,province,1662,24,1580
2020-09-08,SK,Saskatchewan,,province,1669,24,1587
2020-09-09,SK,Saskatchewan,,province,1670,24,1587
2020-09-10,SK,Saskatchewan,,province,1675,24,1593
2020-09-11,SK,Saskatchewan,,province,1688,24,1598
2020-09-12,SK,Saskatchewan,,province,1708,24,1602
2020-09-13,SK,Saskatchewan,,province,1723,24,1603
2020-09-14,SK,Saskatchewan,,province,1731,24,1604
2020-09-15,SK,Saskatchewan,,province,1741,24,1616
2020-09-16,SK,Saskatchewan,,province,1750,24,1620
2020-09-17,SK,Saskatchewan,,province,1757,24,1624
2020-09-18,SK,Saskatchewan,,province,1776,24,1639
2020-09-19,SK,Saskatchewan,,province,1787,24,1642
2020-09-20,SK,Saskatchewan,,province,1807,24,1643
2020-09-21,SK,Saskatchewan,,province,1814,24,1645
2020-09-22,SK,Saskatchewan,,province,1824,24,1654
2020-09-23,SK,Saskatchewan,,province,1830,24,1673
2020-09-24,SK,Saskatchewan,,province,1835,24,1681
2020-09-25,SK,Saskatchewan,,province,1844,24,1699
2020-09-26,SK,Saskatchewan,,province,1863,24,1705
2020-09-27,SK,Saskatchewan,,province,1878,24,1710
2020-09-28,SK,Saskatchewan,,province,1892,24,1719
2020-09-29,SK,Saskatchewan,,province,1899,24,1737
2020-09-30,SK,Saskatchewan,,province,1913,24,1750
2020-10-01,SK,Saskatchewan,,province,1927,24,1759
2020-10-02,SK,Saskatchewan,,province,1940,24,1769
2020-10-03,SK,Saskatchewan,,province,1954,24,1782
2020-10-04,SK,Saskatchewan,,province,1959,24,1782
2020-10-05,SK,Saskatchewan,,province,1968,24,1801
2020-10-06,SK,Saskatchewan,,province,1984,24,1821
2020-10-07,SK,Saskatchewan,,province,1994,24,1832
2020-10-08,SK,Saskatchewan,,province,2012,24,1845
2020-10-09,SK,Saskatchewan,,province,2034,24,1871
2020-10-10,SK,Saskatchewan,,province,2068,24,1883
2020-10-11,SK,Saskatchewan,,province,2092,25,1888
2020-10-12,SK,Saskatchewan,,province,2140,25,1900
2020-10-13,SK,Saskatchewan,,province,2174,25,1911
2020-10-14,SK,Saskatchewan,,province,2199,25,1920
2020-10-15,SK,Saskatchewan,,province,2230,25,1936
2020-10-16,SK,Saskatchewan,,province,2270,25,1946
2020-10-17,SK,Saskatchewan,,province,2305,25,1955
2020-10-18,SK,Saskatchewan,,province,2329,25,1963
2020-10-19,SK,Saskatchewan,,province,2395,25,1973
2020-10-20,SK,Saskatchewan,,province,2439,25,1987
2020-10-21,SK,Saskatchewan,,province,2496,25,2002
2020-10-22,SK,Saskatchewan,,province,2558,25,2024
2020-10-23,SK,Saskatchewan,,province,2591,25,2055
2020-10-24,SK,Saskatchewan,,province,2669,25,2070
2020-10-25,SK,Saskatchewan,,province,2729,25,2085
2020-10-26,SK,Saskatchewan,,province,2783,25,2108
2020-10-27,SK,Saskatchewan,,province,2841,25,2164
2020-10-28,SK,Saskatchewan,,province,2908,25,2217
2020-10-29,SK,Saskatchewan,,province,2990,25,2258
2020-10-30,SK,Saskatchewan,,province,3066,25,2299
2020-10-31,SK,Saskatchewan,,province,3144,25,2380
2020-11-01,SK,Saskatchewan,,province,3218,25,2395
2020-11-02,SK,Saskatchewan,,province,3291,25,2409
2020-11-03,SK,Saskatchewan,,province,3371,25,2506
2020-11-04,SK,Saskatchewan,,province,3407,25,2584
2020-11-05,SK,Saskatchewan,,province,3536,25,2634
2020-11-06,SK,Saskatchewan,,province,3622,25,2687
2020-11-07,SK,Saskatchewan,,province,3738,27,2726
2020-11-08,SK,Saskatchewan,,province,3897,28,2747
2020-11-09,SK,Saskatchewan,,province,4088,29,2769
2020-11-10,SK,Saskatchewan,,province,4215,29,2880
2020-11-11,SK,Saskatchewan,,province,4327,29,2934
2020-11-12,SK,Saskatchewan,,province,4433,29,2949
2020-11-13,SK,Saskatchewan,,province,4514,29,3057
2020-11-14,SK,Saskatchewan,,province,4819,29,3100
2020-11-15,SK,Saskatchewan,,province,5000,31,3163
2020-11-16,SK,Saskatchewan,,province,5181,31,3223
2020-11-17,SK,Saskatchewan,,province,5421,31,3336
2020-11-18,SK,Saskatchewan,,province,5552,32,3422
2020-11-19,SK,Saskatchewan,,province,5650,32,3553
2020-11-20,SK,Saskatchewan,,province,5797,33,3626
2020-11-21,SK,Saskatchewan,,province,6236,33,3667
2020-11-22,SK,Saskatchewan,,province,6473,33,3757
2020-11-23,SK,Saskatchewan,,province,6708,37,3807
2020-11-24,SK,Saskatchewan,,province,6885,37,3919
2020-11-25,SK,Saskatchewan,,province,7050,37,3998
2020-11-26,SK,Saskatchewan,,province,7364,40,4176
2020-11-27,SK,Saskatchewan,,province,7691,44,4384
2020-11-28,SK,Saskatchewan,,province,7887,45,4521
2020-11-29,SK,Saskatchewan,,province,8239,45,4589
2020-11-30,SK,Saskatchewan,,province,8563,47,4638
2020-12-01,SK,Saskatchewan,,province,8744,51,4875
2020-12-02,SK,Saskatchewan,,province,8980,53,4959
2020-12-03,SK,Saskatchewan,,province,9240,54,5173
2020-12-04,SK,Saskatchewan,,province,9524,54,5356
2020-12-05,SK,Saskatchewan,,province,9726,55,5484
2020-12-06,SK,Saskatchewan,,province,10142,59,5530
2020-12-07,SK,Saskatchewan,,province,10416,60,5589
2020-12-08,SK,Saskatchewan,,province,10598,66,5868
2020-12-09,SK,Saskatchewan,,province,10899,71,6121
2020-12-10,SK,Saskatchewan,,province,11222,75,6466
2020-12-11,SK,Saskatchewan,,province,11467,75,6853
2020-12-12,SK,Saskatchewan,,province,11741,86,7566
2020-12-13,SK,Saskatchewan,,province,11961,89,7694
2020-12-14,SK,Saskatchewan,,province,12229,91,7767
2020-12-15,SK,Saskatchewan,,province,12423,98,8130
2020-12-16,SK,Saskatchewan,,province,12593,98,8283
2020-12-17,SK,Saskatchewan,,province,12832,105,8749
2020-12-18,SK,Saskatchewan,,province,13078,107,9234
2020-12-19,SK,Saskatchewan,,province,13330,115,9452
2020-12-20,SK,Saskatchewan,,province,13556,118,9557
2020-12-21,SK,Saskatchewan,,province,13762,122,9649
2020-12-22,SK,Saskatchewan,,province,13944,125,9872
2020-12-23,SK,Saskatchewan,,province,14104,130,10121
2020-12-24,SK,Saskatchewan,,province,14259,134,10775
2020-12-25,SK,Saskatchewan,,province,14259,134,10775
2020-12-26,SK,Saskatchewan,,province,14261,134,10775
2020-12-27,SK,Saskatchewan,,province,14815,141,11275
2020-12-28,SK,Saskatchewan,,province,14816,141,11275
2020-12-29,SK,Saskatchewan,,province,15022,151,11680
2020-12-30,SK,Saskatchewan,,province,15169,154,12057
2020-12-31,SK,Saskatchewan,,province,15361,155,12496
2021-01-01,SK,Saskatchewan,,province,15362,155,12496
2021-01-02,SK,Saskatchewan,,province,15847,158,12975
2021-01-03,SK,Saskatchewan,,province,16085,158,13084
2021-01-04,SK,Saskatchewan,,province,16372,160,13180
2021-01-05,SK,Saskatchewan,,province,16526,165,13298
2021-01-06,SK,Saskatchewan,,province,16803,174,13737
2021-01-07,SK,Saskatchewan,,province,17138,177,14014
2021-01-08,SK,Saskatchewan,,province,17474,184,14237
2021-01-09,SK,Saskatchewan,,province,17804,190,14426
2021-01-10,SK,Saskatchewan,,province,17806,190,14426
2021-01-11,SK,Saskatchewan,,province,18526,198,14588
2021-01-12,SK,Saskatchewan,,province,18773,203,14814
2021-01-13,SK,Saskatchewan,,province,19020,205,15063
2021-01-14,SK,Saskatchewan,,province,19333,205,15264
2021-01-15,SK,Saskatchewan,,province,19715,209,15495
2021-01-16,SK,Saskatchewan,,province,19987,211,15730
2021-01-17,SK,Saskatchewan,,province,20277,214,15936
2021-01-18,SK,Saskatchewan,,province,20567,218,16078
2021-01-19,SK,Saskatchewan,,province,20877,222,16490
2021-01-20,SK,Saskatchewan,,province,21109,226,17184
2021-01-21,SK,Saskatchewan,,province,21332,239,18000
2021-01-22,SK,Saskatchewan,,province,21646,247,18200
2021-01-23,SK,Saskatchewan,,province,21921,250,18506
2021-01-24,SK,Saskatchewan,,province,22181,253,18673
2021-01-25,SK,Saskatchewan,,province,22420,254,18890
2021-01-26,SK,Saskatchewan,,province,22653,268,19729
2021-01-27,SK,Saskatchewan,,province,22803,274,19993
2021-01-28,SK,Saskatchewan,,province,23049,285,20275
2021-01-29,SK,Saskatchewan,,province,23379,292,20575
2021-01-30,SK,Saskatchewan,,province,23637,300,20803
2021-01-31,SK,Saskatchewan,,province,23875,304,21026
2021-02-01,SK,Saskatchewan,,province,24022,306,21336
2021-02-02,SK,Saskatchewan,,province,24245,314,21602
2021-02-03,SK,Saskatchewan,,province,24439,322,21854
2021-02-04,SK,Saskatchewan,,province,24686,329,22086
2021-02-05,SK,Saskatchewan,,province,24954,332,22315
2021-02-06,SK,Saskatchewan,,province,25218,336,22460
2021-02-07,SK,Saskatchewan,,province,25412,339,22701
2021-02-08,SK,Saskatchewan,,province,25583,341,23029
2021-02-09,SK,Saskatchewan,,province,25663,346,23282
2021-02-10,SK,Saskatchewan,,province,25843,348,23527
