date,iso,province,city,place_type,cases,deaths,recovered
2020-04-02,NT,Northwest Territories,,territory,2,0,0
2020-04-03,NT,Northwest Territories,,territory,4,0,1
2020-04-04,NT,Northwest Territories,,territory,4,0,1
2020-04-05,NT,Northwest Territories,,territory,4,0,1
2020-04-06,NT,Northwest Territories,,territory,5,0,1
2020-04-07,NT,Northwest Territories,,territory,5,0,1
2020-04-08,NT,Northwest Territories,,territory,5,0,1
2020-04-09,NT,Northwest Territories,,territory,5,0,1
2020-04-10,NT,Northwest Territories,,territory,5,0,1
2020-04-11,NT,Northwest Territories,,territory,5,0,1
2020-04-12,NT,Northwest Territories,,territory,5,0,1
2020-04-13,NT,Northwest Territories,,territory,5,0,2
2020-04-14,NT,Northwest Territories,,territory,5,0,2
2020-04-15,NT,Northwest Territories,,territory,5,0,2
2020-04-16,NT,Northwest Territories,,territory,5,0,2
2020-04-17,NT,Northwest Territories,,territory,5,0,3
2020-04-18,NT,Northwest Territories,,territory,5,0,3
2020-04-19,NT,Northwest Territories,,territory,5,0,3
2020-04-20,NT,Northwest Territories,,territory,5,0,5
2020-04-21,NT,Northwest Territories,,territory,5,0,5
2020-04-22,NT,Northwest Territories,,territory,5,0,5
2020-04-23,NT,Northwest Territories,,territory,5,0,5
2020-04-24,NT,Northwest Territories,,territory,5,0,5
2020-04-25,NT,Northwest Territories,,territory,5,0,5
2020-04-26,NT,Northwest Territories,,territory,5,0,5
2020-04-27,NT,Northwest Territories,,territory,5,0,5
2020-04-28,NT,Northwest Territories,,territory,5,0,5
2020-04-29,NT,Northwest Territories,,territory,5,0,5
2020-04-30,NT,Northwest Territories,,territory,5,0,5
2020-05-01,NT,Northwest Territories,,territory,5,0,5
2020-05-02,NT,Northwest Territories,,territory,5,0,5
2020-05-03,NT,Northwest Territories,,territory,5,0,5
2020-05-04,NT,Northwest Territories,,territory,5,0,5
2020-05-05,NT,Northwest Territories,,territory,5,0,5
2020-05-06,NT,Northwest Territories,,territory,5,0,5
2020-05-07,NT,Northwest Territories,,territory,5,0,5
2020-05-08,NT,Northwest Territories,,territory,5,0,5
2020-05-09,NT,Northwest Territories,,territory,5,0,5
2020-05-10,NT,Northwest Territories,,territory,5,0,5
2020-05-11,NT,Northwest Territories,,territory,5,0,5
2020-05-12,NT,Northwest Territories,,territory,5,0,5
2020-05-13,NT,Northwest Territories,,territory,5,0,5
2020-05-14,NT,Northwest Territories,,territory,5,0,5
2020-05-15,NT,Northwest Territories,,territory,5,0,5
2020-05-16,NT,Northwest Territories,,territory,5,0,5
2020-05-17,NT,Northwest Territories,,territory,5,0,5
2020-05-18,NT,Northwest Territories,,territory,5,0,5
2020-05-19,NT,Northwest Territories,,territory,5,0,5
2020-05-20,NT,Northwest Territories,,territory,5,0,5
2020-05-21,NT,Northwest Territories,,territory,5,0,5
2020-05-22,NT,Northwest Territories,,territory,5,0,5
2020-05-23,NT,Northwest Territories,,territory,5,0,5
2020-05-24,NT,Northwest Territories,,territory,5,0,5
2020-05-25,NT,Northwest Territories,,territory,5,0,5
2020-05-26,NT,Northwest Territories,,territory,5,0,5
2020-05-27,NT,Northwest Territories,,territory,5,0,5
2020-05-28,NT,Northwest Territories,,territory,5,0,5
2020-05-29,NT,Northwest Territories,,territory,5,0,5
2020-05-30,NT,Northwest Territories,,territory,5,0,5
2020-05-31,NT,Northwest Territories,,territory,5,0,5
2020-06-01,NT,Northwest Territories,,territory,5,0,5
2020-06-02,NT,Northwest Territories,,territory,5,0,5
2020-06-03,NT,Northwest Territories,,territory,5,0,5
2020-06-04,NT,Northwest Territories,,territory,5,0,5
2020-06-05,NT,Northwest Territories,,territory,5,0,5
2020-06-06,NT,Northwest Territories,,territory,5,0,5
2020-06-07,NT,Northwest Territories,,territory,5,0,5
2020-06-08,NT,Northwest Territories,,territory,5,0,5
2020-06-09,NT,Northwest Territories,,territory,5,0,5
2020-06-10,NT,Northwest Territories,,territory,5,0,5
2020-06-11,NT,Northwest Territories,,territory,5,0,5
2020-06-12,NT,Northwest Territories,,territory,5,0,5
2020-06-13,NT,Northwest Territories,,territory,5,0,5
2020-06-14,NT,Northwest Territories,,territory,5,0,5
2020-06-15,NT,Northwest Territories,,territory,5,0,5
2020-06-16,NT,Northwest Territories,,territory,5,0,5
2020-06-17,NT,Northwest Territories,,territory,5,0,5
2020-06-18,NT,Northwest Territories,,territory,5,0,5
2020-06-19,NT,Northwest Territories,,territory,5,0,5
2020-06-20,NT,Northwest Territories,,territory,5,0,5
2020-06-21,NT,Northwest Territories,,territory,5,0,5
2020-06-22,NT,Northwest Territories,,territory,5,0,5
2020-06-23,NT,Northwest Territories,,territory,5,0,5
2020-06-24,NT,Northwest Territories,,territory,5,0,5
2020-06-25,NT,Northwest Territories,,territory,5,0,5
2020-06-26,NT,Northwest Territories,,territory,5,0,5
2020-06-27,NT,Northwest Territories,,territory,5,0,5
2020-06-28,NT,Northwest Territories,,territory,5,0,5
2020-06-29,NT,Northwest Territories,,territory,5,0,5
2020-06-30,NT,Northwest Territories,,territory,5,0,5
2020-07-01,NT,Northwest Territories,,territory,5,0,5
2020-07-02,NT,Northwest Territories,,territory,5,0,5
2020-07-03,NT,Northwest Territories,,territory,5,0,5
2020-07-04,NT,Northwest Territories,,territory,5,0,5
2020-07-05,NT,Northwest Territories,,territory,5,0,5
2020-07-06,NT,Northwest Territories,,territory,5,0,5
2020-07-07,NT,Northwest Territories,,territory,5,0,5
2020-07-08,NT,Northwest Territories,,territory,5,0,5
2020-07-09,NT,Northwest Territories,,territory,5,0,5
2020-07-10,NT,Northwest Territories,,territory,5,0,5
2020-07-11,NT,Northwest Territories,,territory,5,0,5
2020-07-12,NT,Northwest Territories,,territory,5,0,5
2020-07-13,NT,Northwest Territories,,territory,5,0,5
2020-07-14,NT,Northwest Territories,,territory,5,0,5
2020-07-15,NT,Northwest Territories,,territory,5,0,5
2020-07-16,NT,Northwest Territories,,territory,5,0,5
2020-07-17,NT,Northwest Territories,,territory,5,0,5
2020-07-18,NT,Northwest Territories,,territory,5,0,5
2020-07-19,NT,Northwest Territories,,territory,5,0,5
2020-07-20,NT,Northwest Territories,,territory,5,0,5
2020-07-21,NT,Northwest Territories,,territory,5,0,5
2020-07-22,NT,Northwest Territories,,territory,5,0,5
2020-07-23,NT,Northwest Territories,,territory,5,0,5
2020-07-24,NT,Northwest Territories,,territory,5,0,5
2020-07-25,NT,Northwest Territories,,territory,5,0,5
2020-07-26,NT,Northwest Territories,,territory,5,0,5
2020-07-27,NT,Northwest Territories,,territory,5,0,5
2020-07-28,NT,Northwest Territories,,territory,5,0,5
2020-07-29,NT,Northwest Territories,,territory,5,0,5
2020-07-30,NT,Northwest Territories,,territory,5,0,5
2020-07-31,NT,Northwest Territories,,territory,5,0,5
2020-08-01,NT,Northwest Territories,,territory,5,0,5
2020-08-02,NT,Northwest Territories,,territory,5,0,5
2020-08-03,NT,Northwest Territories,,territory,5,0,5
2020-08-04,NT,Northwest Territories,,territory,5,0,5
2020-08-05,NT,Northwest Territories,,territory,5,0,5
2020-08-06,NT,Northwest Territories,,territory,5,0,5
2020-08-07,NT,Northwest Territories,,territory,5,0,5
2020-08-08,NT,Northwest Territories,,territory,5,0,5
2020-08-09,NT,Northwest Territories,,territory,5,0,5
2020-08-10,NT,Northwest Territories,,territory,5,0,5
2020-08-11,NT,Northwest Territories,,territory,5,0,5
2020-08-12,NT,Northwest Territories,,territory,5,0,5
2020-08-13,NT,Northwest Territories,,territory,5,0,5
2020-08-14,NT,Northwest Territories,,territory,5,0,5
2020-08-15,NT,Northwest Territories,,territory,5,0,5
2020-08-16,NT,Northwest Territories,,territory,5,0,5
2020-08-17,NT,Northwest Territories,,territory,5,0,5
2020-08-18,NT,Northwest Territories,,territory,5,0,5
2020-08-19,NT,Northwest Territories,,territory,5,0,5
2020-08-20,NT,Northwest Territories,,territory,5,0,5
2020-08-21,NT,Northwest Territories,,territory,5,0,5
2020-08-22,NT,Northwest Territories,,territory,5,0,5
2020-08-23,NT,Northwest Territories,,territory,5,0,5
2020-08-24,NT,Northwest Territories,,territory,5,0,5
2020-08-25,NT,Northwest Territories,,territory,5,0,5
2020-08-26,NT,Northwest Territories,,territory,5,0,5
2020-08-27,NT,Northwest Territories,,territory,5,0,5
2020-08-28,NT,Northwest Territories,,territory,5,0,5
2020-08-29,NT,Northwest Territories,,territory,5,0,5
2020-08-30,NT,Northwest Territories,,territory,5,0,5
2020-08-31,NT,Northwest Territories,,territory,5,0,5
2020-09-01,NT,Northwest Territories,,territory,5,0,5
2020-09-02,NT,Northwest Territories,,territory,5,0,5
2020-09-03,NT,Northwest Territories,,territory,5,0,5
2020-09-04,NT,Northwest Territories,,territory,5,0,5
2020-09-05,NT,Northwest Territories,,territory,5,0,5
2020-09-06,NT,Northwest Territories,,territory,5,0,5
2020-09-07,NT,Northwest Territories,,territory,5,0,5
2020-09-08,NT,Northwest Territories,,territory,5,0,5
2020-09-09,NT,Northwest Territories,,territory,5,0,5
2020-09-10,NT,Northwest Territories,,territory,5,0,5
2020-09-11,NT,Northwest Territories,,territory,5,0,5
2020-09-12,NT,Northwest Territories,,territory,5,0,5
2020-09-13,NT,Northwest Territories,,territory,5,0,5
2020-09-14,NT,Northwest Territories,,territory,5,0,5
2020-09-15,NT,Northwest Territories,,territory,5,0,5
2020-09-16,NT,Northwest Territories,,territory,5,0,5
2020-09-17,NT,Northwest Territories,,territory,5,0,5
2020-09-18,NT,Northwest Territories,,territory,5,0,5
2020-09-19,NT,Northwest Territories,,territory,5,0,5
2020-09-20,NT,Northwest Territories,,territory,5,0,5
2020-09-21,NT,Northwest Territories,,territory,5,0,5
2020-09-22,NT,Northwest Territories,,territory,5,0,5
2020-09-23,NT,Northwest Territories,,territory,5,0,5
2020-09-24,NT,Northwest Territories,,territory,5,0,5
2020-09-25,NT,Northwest Territories,,territory,5,0,5
2020-09-26,NT,Northwest Territories,,territory,5,0,5
2020-09-27,NT,Northwest Territories,,territory,5,0,5
2020-09-28,NT,Northwest Territories,,territory,5,0,5
2020-09-29,NT,Northwest Territories,,territory,5,0,5
2020-09-30,NT,Northwest Territories,,territory,5,0,5
2020-10-01,NT,Northwest Territories,,territory,5,0,5
2020-10-02,NT,Northwest Territories,,territory,5,0,5
2020-10-03,NT,Northwest Territories,,territory,5,0,5
2020-10-04,NT,Northwest Territories,,territory,5,0,5
2020-10-05,NT,Northwest Territories,,territory,5,0,5
2020-10-06,NT,Northwest Territories,,territory,5,0,5
2020-10-07,NT,Northwest Territories,,territory,5,0,5
2020-10-08,NT,Northwest Territories,,territory,5,0,5
2020-10-09,NT,Northwest Territories,,territory,5,0,5
2020-10-10,NT,Northwest Territories,,territory,5,0,5
2020-10-11,NT,Northwest Territories,,territory,5,0,5
2020-10-12,NT,Northwest Territories,,territory,5,0,5
2020-10-13,NT,Northwest Territories,,territory,5,0,5
2020-10-14,NT,Northwest Territories,,territory,5,0,5
2020-10-15,NT,Northwest Territories,,territory,5,0,5
2020-10-16,NT,Northwest Territories,,territory,5,0,5
2020-10-17,NT,Northwest Territories,,territory,5,0,5
2020-10-18,NT,Northwest Territories,,territory,5,0,5
2020-10-19,NT,Northwest Territories,,territory,5,0,5
2020-10-20,NT,Northwest Territories,,territory,6,0,5
2020-10-21,NT,Northwest Territories,,territory,8,0,5
2020-10-22,NT,Northwest Territories,,territory,8,0,5
2020-10-23,NT,Northwest Territories,,territory,9,0,5
2020-10-24,NT,Northwest Territories,,territory,9,0,5
2020-10-25,NT,Northwest Territories,,territory,9,0,5
2020-10-26,NT,Northwest Territories,,territory,9,0,8
2020-10-27,NT,Northwest Territories,,territory,9,0,8
2020-10-28,NT,Northwest Territories,,territory,10,0,8
2020-10-29,NT,Northwest Territories,,territory,10,0,8
2020-10-30,NT,Northwest Territories,,territory,10,0,8
2020-10-31,NT,Northwest Territories,,territory,10,0,8
2020-11-01,NT,Northwest Territories,,territory,10,0,8
2020-11-02,NT,Northwest Territories,,territory,10,0,8
2020-11-03,NT,Northwest Territories,,territory,10,0,9
2020-11-04,NT,Northwest Territories,,territory,10,0,9
2020-11-05,NT,Northwest Territories,,territory,10,0,10
2020-11-06,NT,Northwest Territories,,territory,10,0,10
2020-11-07,NT,Northwest Territories,,territory,10,0,10
2020-11-08,NT,Northwest Territories,,territory,10,0,10
2020-11-09,NT,Northwest Territories,,territory,10,0,10
2020-11-10,NT,Northwest Territories,,territory,10,0,10
2020-11-11,NT,Northwest Territories,,territory,11,0,10
2020-11-12,NT,Northwest Territories,,territory,11,0,10
2020-11-13,NT,Northwest Territories,,territory,15,0,10
2020-11-14,NT,Northwest Territories,,territory,15,0,10
2020-11-15,NT,Northwest Territories,,territory,15,0,10
2020-11-16,NT,Northwest Territories,,territory,15,0,10
2020-11-17,NT,Northwest Territories,,territory,15,0,10
2020-11-18,NT,Northwest Territories,,territory,15,0,10
2020-11-19,NT,Northwest Territories,,territory,15,0,10
2020-11-20,NT,Northwest Territories,,territory,15,0,10
2020-11-21,NT,Northwest Territories,,territory,15,0,10
2020-11-22,NT,Northwest Territories,,territory,15,0,10
2020-11-23,NT,Northwest Territories,,territory,15,0,10
2020-11-24,NT,Northwest Territories,,territory,15,0,15
2020-11-25,NT,Northwest Territories,,territory,15,0,15
2020-11-26,NT,Northwest Territories,,territory,15,0,15
2020-11-27,NT,Northwest Territories,,territory,15,0,15
2020-11-28,NT,Northwest Territories,,territory,15,0,15
2020-11-29,NT,Northwest Territories,,territory,15,0,15
2020-11-30,NT,Northwest Territories,,territory,15,0,15
2020-12-01,NT,Northwest Territories,,territory,15,0,15
2020-12-02,NT,Northwest Territories,,territory,15,0,15
2020-12-03,NT,Northwest Territories,,territory,15,0,15
2020-12-04,NT,Northwest Territories,,territory,15,0,15
2020-12-05,NT,Northwest Territories,,territory,15,0,15
2020-12-06,NT,Northwest Territories,,territory,15,0,15
2020-12-07,NT,Northwest Territories,,territory,15,0,15
2020-12-08,NT,Northwest Territories,,territory,15,0,15
2020-12-09,NT,Northwest Territories,,territory,15,0,15
2020-12-10,NT,Northwest Territories,,territory,20,0,15
2020-12-11,NT,Northwest Territories,,territory,20,0,15
2020-12-12,NT,Northwest Territories,,territory,21,0,15
2020-12-13,NT,Northwest Territories,,territory,21,0,15
2020-12-14,NT,Northwest Territories,,territory,21,0,15
2020-12-15,NT,Northwest Territories,,territory,22,0,15
2020-12-16,NT,Northwest Territories,,territory,22,0,15
2020-12-17,NT,Northwest Territories,,territory,23,0,15
2020-12-18,NT,Northwest Territories,,territory,24,0,15
2020-12-19,NT,Northwest Territories,,territory,24,0,15
2020-12-20,NT,Northwest Territories,,territory,24,0,15
2020-12-21,NT,Northwest Territories,,territory,24,0,21
2020-12-22,NT,Northwest Territories,,territory,24,0,21
2020-12-23,NT,Northwest Territories,,territory,24,0,23
2020-12-24,NT,Northwest Territories,,territory,24,0,23
2020-12-25,NT,Northwest Territories,,territory,24,0,23
2020-12-26,NT,Northwest Territories,,territory,24,0,23
2020-12-27,NT,Northwest Territories,,territory,24,0,23
2020-12-28,NT,Northwest Territories,,territory,24,0,23
2020-12-29,NT,Northwest Territories,,territory,24,0,24
2020-12-30,NT,Northwest Territories,,territory,24,0,24
2020-12-31,NT,Northwest Territories,,territory,24,0,24
2021-01-01,NT,Northwest Territories,,territory,24,0,24
2021-01-02,NT,Northwest Territories,,territory,24,0,24
2021-01-03,NT,Northwest Territories,,territory,24,0,24
2021-01-04,NT,Northwest Territories,,territory,24,0,24
2021-01-05,NT,Northwest Territories,,territory,24,0,24
2021-01-06,NT,Northwest Territories,,territory,24,0,24
2021-01-07,NT,Northwest Territories,,territory,24,0,24
2021-01-08,NT,Northwest Territories,,territory,24,0,24
2021-01-09,NT,Northwest Territories,,territory,24,0,24
2021-01-10,NT,Northwest Territories,,territory,24,0,24
2021-01-11,NT,Northwest Territories,,territory,24,0,24
2021-01-12,NT,Northwest Territories,,territory,24,0,24
2021-01-13,NT,Northwest Territories,,territory,24,0,24
2021-01-14,NT,Northwest Territories,,territory,24,0,24
2021-01-15,NT,Northwest Territories,,territory,25,0,24
2021-01-16,NT,Northwest Territories,,territory,25,0,24
2021-01-17,NT,Northwest Territories,,territory,25,0,24
2021-01-18,NT,Northwest Territories,,territory,28,0,24
2021-01-19,NT,Northwest Territories,,territory,30,0,24
2021-01-20,NT,Northwest Territories,,territory,31,0,24
2021-01-21,NT,Northwest Territories,,territory,31,0,24
2021-01-22,NT,Northwest Territories,,territory,31,0,24
2021-01-23,NT,Northwest Territories,,territory,31,0,24
2021-01-24,NT,Northwest Territories,,territory,31,0,24
2021-01-25,NT,Northwest Territories,,territory,31,0,25
2021-01-26,NT,Northwest Territories,,territory,31,0,26
2021-01-27,NT,Northwest Territories,,territory,32,0,28
2021-01-28,NT,Northwest Territories,,territory,32,0,31
2021-01-29,NT,Northwest Territories,,territory,35,0,35
2021-01-30,NT,Northwest Territories,,territory,35,0,35
2021-01-31,NT,Northwest Territories,,territory,35,0,35
2021-02-01,NT,Northwest Territories,,territory,35,0,35
2021-02-02,NT,Northwest Territories,,territory,35,0,35
2021-02-03,NT,Northwest Territories,,territory,35,0,35
2021-02-04,NT,Northwest Territories,,territory,35,0,35
2021-02-05,NT,Northwest Territories,,territory,36,0,35
2021-02-06,NT,Northwest Territories,,territory,36,0,35
2021-02-07,NT,Northwest Territories,,territory,36,0,35
2021-02-08,NT,Northwest Territories,,territory,38,0,35
2021-02-09,NT,Northwest Territories,,territory,38,0,35
2021-02-10,NT,Northwest Territories,,territory,39,0,36
2021-02-11,NT,Northwest Territories,,territory,43,0,37
2021-02-12,NT,Northwest Territories,,territory,43,0,37
2021-02-13,NT,Northwest Territories,,territory,43,0,37
2021-02-14,NT,Northwest Territories,,territory,43,0,37
2021-02-15,NT,Northwest Territories,,territory,43,0,37
2021-02-16,NT,Northwest Territories,,territory,43,0,37
2021-02-17,NT,Northwest Territories,,territory,47,0,37
2021-02-18,NT,Northwest Territories,,territory,47,0,39
2021-02-19,NT,Northwest Territories,,territory,47,0,39
2021-02-20,NT,Northwest Territories,,territory,47,0,39
2021-02-21,NT,Northwest Territories,,territory,47,0,39
2021-02-22,NT,Northwest Territories,,territory,47,0,42
2021-02-23,NT,Northwest Territories,,territory,47,0,42
2021-02-24,NT,Northwest Territories,,territory,47,0,42
2021-02-25,NT,Northwest Territories,,territory,47,0,43
2021-02-26,NT,Northwest Territories,,territory,47,0,44
2021-02-27,NT,Northwest Territories,,territory,47,0,44
2021-02-28,NT,Northwest Territories,,territory,47,0,44
2021-03-01,NT,Northwest Territories,,territory,47,0,44
2021-03-02,NT,Northwest Territories,,territory,47,0,44
2021-03-03,NT,Northwest Territories,,territory,47,0,45
2021-03-04,NT,Northwest Territories,,territory,47,0,46
2021-03-05,NT,Northwest Territories,,territory,47,0,46
2021-03-06,NT,Northwest Territories,,territory,47,0,46
2021-03-07,NT,Northwest Territories,,territory,47,0,46
2021-03-08,NT,Northwest Territories,,territory,47,0,46
2021-03-09,NT,Northwest Territories,,territory,47,0,46
2021-03-10,NT,Northwest Territories,,territory,47,0,46
2021-03-11,NT,Northwest Territories,,territory,47,0,46
2021-03-12,NT,Northwest Territories,,territory,47,0,46
2021-03-13,NT,Northwest Territories,,territory,47,0,46
2021-03-14,NT,Northwest Territories,,territory,47,0,46
2021-03-15,NT,Northwest Territories,,territory,47,0,46
2021-03-16,NT,Northwest Territories,,territory,47,0,46
2021-03-17,NT,Northwest Territories,,territory,47,0,46
2021-03-18,NT,Northwest Territories,,territory,47,0,46
2021-03-19,NT,Northwest Territories,,territory,47,0,46
2021-03-20,NT,Northwest Territories,,territory,47,0,46
2021-03-21,NT,Northwest Territories,,territory,47,0,46
2021-03-22,NT,Northwest Territories,,territory,47,0,46
2021-03-23,NT,Northwest Territories,,territory,47,0,46
2021-03-24,NT,Northwest Territories,,territory,47,0,47
2021-03-25,NT,Northwest Territories,,territory,47,0,47
2021-03-26,NT,Northwest Territories,,territory,47,0,47
2021-03-27,NT,Northwest Territories,,territory,47,0,47
2021-03-28,NT,Northwest Territories,,territory,47,0,47
2021-03-29,NT,Northwest Territories,,territory,47,0,47
2021-03-30,NT,Northwest Territories,,territory,47,0,47
2021-03-31,NT,Northwest Territories,,territory,47,0,47
2021-04-01,NT,Northwest Territories,,territory,47,0,47
2021-04-02,NT,Northwest Territories,,territory,47,0,47
2021-04-03,NT,Northwest Territories,,territory,47,0,47
2021-04-04,NT,Northwest Territories,,territory,47,0,47
2021-04-05,NT,Northwest Territories,,territory,47,0,47
2021-04-06,NT,Northwest Territories,,territory,49,0,48
2021-04-07,NT,Northwest Territories,,territory,49,0,48
2021-04-08,NT,Northwest Territories,,territory,49,0,48
2021-04-09,NT,Northwest Territories,,territory,49,0,48
2021-04-10,NT,Northwest Territories,,territory,49,0,48
2021-04-11,NT,Northwest Territories,,territory,49,0,48
2021-04-12,NT,Northwest Territories,,territory,49,0,48
2021-04-13,NT,Northwest Territories,,territory,49,0,48
2021-04-14,NT,Northwest Territories,,territory,49,0,48
2021-04-15,NT,Northwest Territories,,territory,49,0,48
2021-04-16,NT,Northwest Territories,,territory,49,0,48
2021-04-17,NT,Northwest Territories,,territory,49,0,48
2021-04-18,NT,Northwest Territories,,territory,49,0,48
2021-04-19,NT,Northwest Territories,,territory,49,0,49
2021-04-20,NT,Northwest Territories,,territory,49,0,49
2021-04-21,NT,Northwest Territories,,territory,51,0,49
2021-04-22,NT,Northwest Territories,,territory,51,0,49
2021-04-23,NT,Northwest Territories,,territory,54,0,49
2021-04-24,NT,Northwest Territories,,territory,54,0,49
2021-04-25,NT,Northwest Territories,,territory,54,0,49
2021-04-26,NT,Northwest Territories,,territory,57,0,49
2021-04-27,NT,Northwest Territories,,territory,57,0,49
2021-04-28,NT,Northwest Territories,,territory,57,0,51
2021-04-29,NT,Northwest Territories,,territory,57,0,51
2021-04-30,NT,Northwest Territories,,territory,57,0,51
2021-05-01,NT,Northwest Territories,,territory,57,0,51
2021-05-02,NT,Northwest Territories,,territory,57,0,51
2021-05-03,NT,Northwest Territories,,territory,65,0,56
2021-05-04,NT,Northwest Territories,,territory,77,0,57
2021-05-05,NT,Northwest Territories,,territory,91,0,57
2021-05-06,NT,Northwest Territories,,territory,104,0,57
2021-05-07,NT,Northwest Territories,,territory,105,0,57
2021-05-08,NT,Northwest Territories,,territory,105,0,57
2021-05-09,NT,Northwest Territories,,territory,105,0,57
2021-05-10,NT,Northwest Territories,,territory,108,0,57
2021-05-11,NT,Northwest Territories,,territory,108,0,57
2021-05-12,NT,Northwest Territories,,territory,120,0,63
2021-05-13,NT,Northwest Territories,,territory,121,0,77
2021-05-14,NT,Northwest Territories,,territory,121,0,83
2021-05-15,NT,Northwest Territories,,territory,121,0,83
2021-05-16,NT,Northwest Territories,,territory,121,0,83
2021-05-17,NT,Northwest Territories,,territory,125,0,101
2021-05-18,NT,Northwest Territories,,territory,125,0,108
2021-05-19,NT,Northwest Territories,,territory,126,0,109
2021-05-20,NT,Northwest Territories,,territory,126,0,114
2021-05-21,NT,Northwest Territories,,territory,127,0,118
2021-05-22,NT,Northwest Territories,,territory,127,0,118
2021-05-23,NT,Northwest Territories,,territory,127,0,118
2021-05-24,NT,Northwest Territories,,territory,127,0,118
2021-05-25,NT,Northwest Territories,,territory,127,0,124
2021-05-26,NT,Northwest Territories,,territory,127,0,124
2021-05-27,NT,Northwest Territories,,territory,127,0,124
2021-05-28,NT,Northwest Territories,,territory,127,0,125
2021-05-29,NT,Northwest Territories,,territory,127,0,125
2021-05-30,NT,Northwest Territories,,territory,127,0,125
2021-05-31,NT,Northwest Territories,,territory,129,0,129
2021-06-01,NT,Northwest Territories,,territory,128,0,128
2021-06-02,NT,Northwest Territories,,territory,128,0,128
2021-06-03,NT,Northwest Territories,,territory,128,0,128
2021-06-04,NT,Northwest Territories,,territory,128,0,128
2021-06-05,NT,Northwest Territories,,territory,128,0,128
2021-06-06,NT,Northwest Territories,,territory,128,0,128
2021-06-07,NT,Northwest Territories,,territory,128,0,128
