date,iso,province,city,place_type,cases,deaths,recovered
2020-04-30,BC,British Columbia,,province,2111,111,1322
2020-05-01,BC,British Columbia,,province,2144,112,1357
2020-05-02,BC,British Columbia,,province,2170,114,1376
2020-05-03,BC,British Columbia,,province,2170,114,1376
2020-05-04,BC,British Columbia,,province,2223,117,1417
2020-05-05,BC,British Columbia,,province,2231,121,1472
2020-05-06,BC,British Columbia,,province,2254,124,1494
2020-05-07,BC,British Columbia,,province,2285,126,1512
2020-05-08,BC,British Columbia,,province,2314,127,1579
2020-05-09,BC,British Columbia,,province,2329,129,1659
2020-05-10,BC,British Columbia,,province,2329,129,1659
2020-05-11,BC,British Columbia,,province,2352,130,1719
2020-05-12,BC,British Columbia,,province,2359,131,1832
2020-05-13,BC,British Columbia,,province,2376,132,1859
2020-05-14,BC,British Columbia,,province,2391,135,1885
2020-05-15,BC,British Columbia,,province,2406,140,1908
2020-05-16,BC,British Columbia,,province,2427,141,1932
2020-05-17,BC,British Columbia,,province,2427,141,1932
2020-05-18,BC,British Columbia,,province,2443,143,1966
2020-05-19,BC,British Columbia,,province,2445,146,1975
2020-05-20,BC,British Columbia,,province,2466,149,2001
2020-05-21,BC,British Columbia,,province,2478,152,2020
2020-05-22,BC,British Columbia,,province,2506,155,2042
2020-05-23,BC,British Columbia,,province,2516,157,2057
2020-05-24,BC,British Columbia,,province,2516,157,2057
2020-05-25,BC,British Columbia,,province,2529,161,2102
2020-05-26,BC,British Columbia,,province,2540,161,2122
2020-05-27,BC,British Columbia,,province,2548,162,2144
2020-05-28,BC,British Columbia,,province,2557,164,2153
2020-05-29,BC,British Columbia,,province,2561,164,2170
2020-05-30,BC,British Columbia,,province,2572,164,2181
2020-05-31,BC,British Columbia,,province,2572,164,2181
2020-06-01,BC,British Columbia,,province,2596,165,2207
2020-06-02,BC,British Columbia,,province,2600,165,2229
2020-06-03,BC,British Columbia,,province,2621,166,2243
2020-06-04,BC,British Columbia,,province,2627,166,2265
2020-06-05,BC,British Columbia,,province,2628,167,2272
2020-06-06,BC,British Columbia,,province,2628,167,2272
2020-06-07,BC,British Columbia,,province,2628,167,2272
2020-06-08,BC,British Columbia,,province,2656,167,2309
2020-06-09,BC,British Columbia,,province,2666,167,2319
2020-06-10,BC,British Columbia,,province,2678,167,2328
2020-06-11,BC,British Columbia,,province,2692,167,2344
2020-06-12,BC,British Columbia,,province,2708,168,2354
2020-06-13,BC,British Columbia,,province,2708,168,2354
2020-06-14,BC,British Columbia,,province,2708,168,2354
2020-06-15,BC,British Columbia,,province,2744,168,2395
2020-06-16,BC,British Columbia,,province,2755,168,2416
2020-06-17,BC,British Columbia,,province,2774,168,2422
2020-06-18,BC,British Columbia,,province,2781,168,2425
2020-06-19,BC,British Columbia,,province,2788,168,2444
2020-06-20,BC,British Columbia,,province,2788,168,2444
2020-06-21,BC,British Columbia,,province,2788,168,2444
2020-06-22,BC,British Columbia,,province,2819,169,2471
2020-06-23,BC,British Columbia,,province,2832,170,2491
2020-06-24,BC,British Columbia,,province,2846,171,2516
2020-06-25,BC,British Columbia,,province,2865,173,2517
2020-06-26,BC,British Columbia,,province,2875,174,2545
2020-06-27,BC,British Columbia,,province,2875,174,2545
2020-06-28,BC,British Columbia,,province,2875,174,2545
2020-06-29,BC,British Columbia,,province,2899,174,2577
2020-06-30,BC,British Columbia,,province,2910,174,2590
2020-07-01,BC,British Columbia,,province,2910,174,2590
2020-07-02,BC,British Columbia,,province,2934,177,2603
2020-07-03,BC,British Columbia,,province,2947,177,2608
2020-07-04,BC,British Columbia,,province,2947,177,2608
2020-07-05,BC,British Columbia,,province,2947,177,2608
2020-07-06,BC,British Columbia,,province,2978,183,2629
2020-07-07,BC,British Columbia,,province,2990,183,2645
2020-07-08,BC,British Columbia,,province,3008,186,2660
2020-07-09,BC,British Columbia,,province,3028,186,2667
2020-07-10,BC,British Columbia,,province,3053,187,2679
2020-07-11,BC,British Columbia,,province,3053,187,2679
2020-07-12,BC,British Columbia,,province,3053,187,2679
2020-07-13,BC,British Columbia,,province,3115,189,2718
2020-07-14,BC,British Columbia,,province,3128,189,2730
2020-07-15,BC,British Columbia,,province,3149,189,2753
2020-07-16,BC,British Columbia,,province,3170,189,2789
2020-07-17,BC,British Columbia,,province,3197,189,2802
2020-07-18,BC,British Columbia,,province,3197,189,2802
2020-07-19,BC,British Columbia,,province,3197,189,2802
2020-07-20,BC,British Columbia,,province,3296,189,2858
2020-07-21,BC,British Columbia,,province,3327,189,2873
2020-07-22,BC,British Columbia,,province,3361,189,2888
2020-07-23,BC,British Columbia,,province,3391,190,2898
2020-07-24,BC,British Columbia,,province,3418,191,2934
2020-07-25,BC,British Columbia,,province,3418,191,2934
2020-07-26,BC,British Columbia,,province,3418,191,2934
2020-07-27,BC,British Columbia,,province,3498,193,3043
2020-07-28,BC,British Columbia,,province,3521,194,3076
2020-07-29,BC,British Columbia,,province,3562,194,3109
2020-07-30,BC,British Columbia,,province,3591,194,3155
2020-07-31,BC,British Columbia,,province,3642,195,3168
2020-08-01,BC,British Columbia,,province,3642,195,3168
2020-08-02,BC,British Columbia,,province,3642,195,3168
2020-08-03,BC,British Columbia,,province,3643,195,3168
2020-08-04,BC,British Columbia,,province,3788,195,3273
2020-08-05,BC,British Columbia,,province,3834,195,3288
2020-08-06,BC,British Columbia,,province,3881,195,3315
2020-08-07,BC,British Columbia,,province,3933,195,3353
2020-08-08,BC,British Columbia,,province,3933,195,3353
2020-08-09,BC,British Columbia,,province,3933,195,3353
2020-08-10,BC,British Columbia,,province,4063,195,3425
2020-08-11,BC,British Columbia,,province,4108,195,3444
2020-08-12,BC,British Columbia,,province,4194,196,3469
2020-08-13,BC,British Columbia,,province,4280,196,3500
2020-08-14,BC,British Columbia,,province,4355,196,3533
2020-08-15,BC,British Columbia,,province,4355,196,3533
2020-08-16,BC,British Columbia,,province,4355,196,3533
2020-08-17,BC,British Columbia,,province,4594,198,3653
2020-08-18,BC,British Columbia,,province,4677,198,3704
2020-08-19,BC,British Columbia,,province,4745,198,3749
2020-08-20,BC,British Columbia,,province,4825,200,3845
2020-08-21,BC,British Columbia,,province,4914,202,3889
2020-08-22,BC,British Columbia,,province,4915,202,3889
2020-08-23,BC,British Columbia,,province,4915,202,3889
2020-08-24,BC,British Columbia,,province,5185,203,4068
2020-08-25,BC,British Columbia,,province,5243,203,4114
2020-08-26,BC,British Columbia,,province,5305,203,4199
2020-08-27,BC,British Columbia,,province,5373,204,4253
2020-08-28,BC,British Columbia,,province,5497,204,4310
2020-08-29,BC,British Columbia,,province,5497,204,4310
2020-08-30,BC,British Columbia,,province,5497,204,4310
2020-08-31,BC,British Columbia,,province,5792,208,4406
2020-09-01,BC,British Columbia,,province,5850,209,4505
2020-09-02,BC,British Columbia,,province,5953,209,4605
2020-09-03,BC,British Columbia,,province,6042,210,4644
2020-09-04,BC,British Columbia,,province,6163,211,4706
2020-09-05,BC,British Columbia,,province,6163,211,4706
2020-09-06,BC,British Columbia,,province,6163,211,4706
2020-09-07,BC,British Columbia,,province,6163,211,4706
2020-09-08,BC,British Columbia,,province,6591,213,4978
2020-09-09,BC,British Columbia,,province,6691,213,5086
2020-09-10,BC,British Columbia,,province,6830,213,5190
2020-09-11,BC,British Columbia,,province,6962,213,5273
2020-09-12,BC,British Columbia,,province,6962,213,5273
2020-09-13,BC,British Columbia,,province,6962,213,5273
2020-09-14,BC,British Columbia,,province,7279,219,5446
2020-09-15,BC,British Columbia,,province,7376,219,5548
2020-09-16,BC,British Columbia,,province,7498,219,5646
2020-09-17,BC,British Columbia,,province,7663,220,5719
2020-09-18,BC,British Columbia,,province,7842,223,5797
2020-09-19,BC,British Columbia,,province,7842,223,5797
2020-09-20,BC,British Columbia,,province,7842,223,5797
2020-09-21,BC,British Columbia,,province,8208,227,5972
2020-09-22,BC,British Columbia,,province,8304,227,6589
2020-09-23,BC,British Columbia,,province,8395,227,6769
2020-09-24,BC,British Columbia,,province,8543,229,6917
2020-09-25,BC,British Columbia,,province,8641,230,7036
2020-09-26,BC,British Columbia,,province,8641,230,7036
2020-09-27,BC,British Columbia,,province,8641,230,7036
2020-09-28,BC,British Columbia,,province,8908,233,7346
2020-09-29,BC,British Columbia,,province,9013,234,7485
2020-09-30,BC,British Columbia,,province,9138,234,7591
2020-10-01,BC,British Columbia,,province,9220,235,7695
2020-10-02,BC,British Columbia,,province,9381,238,7813
2020-10-03,BC,British Columbia,,province,9381,238,7813
2020-10-04,BC,British Columbia,,province,9381,238,7813
2020-10-05,BC,British Columbia,,province,9739,242,8115
2020-10-06,BC,British Columbia,,province,9841,244,8184
2020-10-07,BC,British Columbia,,province,9956,244,8296
2020-10-08,BC,British Columbia,,province,10066,245,8398
2020-10-09,BC,British Columbia,,province,10185,245,8502
2020-10-10,BC,British Columbia,,province,10185,245,8502
2020-10-11,BC,British Columbia,,province,10185,245,8502
2020-10-12,BC,British Columbia,,province,10185,245,8502
2020-10-13,BC,British Columbia,,province,10734,250,8974
2020-10-14,BC,British Columbia,,province,10892,250,9112
2020-10-15,BC,British Columbia,,province,11034,250,9257
2020-10-16,BC,British Columbia,,province,11189,251,9387
2020-10-17,BC,British Columbia,,province,11189,251,9387
2020-10-18,BC,British Columbia,,province,11189,251,9387
2020-10-19,BC,British Columbia,,province,11687,253,9753
2020-10-20,BC,British Columbia,,province,11854,254,9871
2020-10-21,BC,British Columbia,,province,12057,256,9993
2020-10-22,BC,British Columbia,,province,12331,256,10114
2020-10-23,BC,British Columbia,,province,12554,256,10247
2020-10-24,BC,British Columbia,,province,12554,256,10247
2020-10-25,BC,British Columbia,,province,12554,256,10247
2020-10-26,BC,British Columbia,,province,13371,259,10734
2020-10-27,BC,British Columbia,,province,13588,259,10954
2020-10-28,BC,British Columbia,,province,13875,261,11244
2020-10-29,BC,British Columbia,,province,14109,262,11448
2020-10-30,BC,British Columbia,,province,14381,263,11670
2020-10-31,BC,British Columbia,,province,14381,263,11670
2020-11-01,BC,British Columbia,,province,14381,263,11670
2020-11-02,BC,British Columbia,,province,15501,269,12207
2020-11-03,BC,British Columbia,,province,15800,272,12430
2020-11-04,BC,British Columbia,,province,16135,273,12659
2020-11-05,BC,British Columbia,,province,16560,273,12806
2020-11-06,BC,British Columbia,,province,17149,275,13035
2020-11-07,BC,British Columbia,,province,17716,276,13035
2020-11-08,BC,British Columbia,,province,17716,276,13035
2020-11-09,BC,British Columbia,,province,18714,281,13425
2020-11-10,BC,British Columbia,,province,19239,284,13704
2020-11-11,BC,British Columbia,,province,19239,284,13704
2020-11-12,BC,British Columbia,,province,20368,288,14089
2020-11-13,BC,British Columbia,,province,20985,290,14901
2020-11-14,BC,British Columbia,,province,20985,290,14901
2020-11-15,BC,British Columbia,,province,20985,290,14901
2020-11-16,BC,British Columbia,,province,22944,299,16087
2020-11-17,BC,British Columbia,,province,23661,310,16469
2020-11-18,BC,British Columbia,,province,24422,320,16914
2020-11-19,BC,British Columbia,,province,24958,321,17207
2020-11-20,BC,British Columbia,,province,25474,331,17477
2020-11-21,BC,British Columbia,,province,25474,331,17477
2020-11-22,BC,British Columbia,,province,25474,331,17477
2020-11-23,BC,British Columbia,,province,27407,348,19069
2020-11-24,BC,British Columbia,,province,28348,358,19605
2020-11-25,BC,British Columbia,,province,29086,371,19814
2020-11-26,BC,British Columbia,,province,29973,384,19998
2020-11-27,BC,British Columbia,,province,30884,395,21304
2020-11-28,BC,British Columbia,,province,30884,395,21304
2020-11-29,BC,British Columbia,,province,30884,395,21304
2020-11-30,BC,British Columbia,,province,33238,441,23111
2020-12-01,BC,British Columbia,,province,33894,457,23774
2020-12-02,BC,British Columbia,,province,34728,469,24424
2020-12-03,BC,British Columbia,,province,35421,481,24928
2020-12-04,BC,British Columbia,,province,36132,492,25658
2020-12-05,BC,British Columbia,,province,36132,492,25658
2020-12-06,BC,British Columbia,,province,36132,492,25658
2020-12-07,BC,British Columbia,,province,38152,527,27287
2020-12-08,BC,British Columbia,,province,38718,543,27897
2020-12-09,BC,British Columbia,,province,39337,559,28448
2020-12-10,BC,British Columbia,,province,40060,587,28948
2020-12-11,BC,British Columbia,,province,40797,598,29598
2020-12-12,BC,British Columbia,,province,40797,598,29598
2020-12-13,BC,British Columbia,,province,40797,598,29598
2020-12-14,BC,British Columbia,,province,42943,647,31207
2020-12-15,BC,British Columbia,,province,43463,668,31866
2020-12-16,BC,British Columbia,,province,44103,692,32376
2020-12-17,BC,British Columbia,,province,44776,713,32963
2020-12-18,BC,British Columbia,,province,45400,724,33589
2020-12-19,BC,British Columbia,,province,45400,724,33589
2020-12-20,BC,British Columbia,,province,45400,724,33589
2020-12-21,BC,British Columbia,,province,47066,765,35455
2020-12-22,BC,British Columbia,,province,47510,777,36094
2020-12-23,BC,British Columbia,,province,48027,796,36952
2020-12-24,BC,British Columbia,,province,48609,808,37784
2020-12-25,BC,British Columbia,,province,48609,808,37784
2020-12-26,BC,British Columbia,,province,48609,808,37784
2020-12-27,BC,British Columbia,,province,48609,808,37784
2020-12-28,BC,British Columbia,,province,48609,808,37784
2020-12-29,BC,British Columbia,,province,50815,882,41175
2020-12-30,BC,British Columbia,,province,51300,893,41681
2020-12-31,BC,British Columbia,,province,51990,901,42129
2021-01-01,BC,British Columbia,,province,51990,901,42129
2021-01-02,BC,British Columbia,,province,51990,901,42129
2021-01-03,BC,British Columbia,,province,51990,901,42129
2021-01-04,BC,British Columbia,,province,54201,946,45229
2021-01-05,BC,British Columbia,,province,54629,954,45999
2021-01-06,BC,British Columbia,,province,55254,962,46728
2021-01-07,BC,British Columbia,,province,56015,970,47374
2021-01-08,BC,British Columbia,,province,56632,988,48205
2021-01-09,BC,British Columbia,,province,56632,988,48205
2021-01-10,BC,British Columbia,,province,56632,988,48205
2021-01-11,BC,British Columbia,,province,58107,1010,50541
2021-01-12,BC,British Columbia,,province,58553,1019,51144
2021-01-13,BC,British Columbia,,province,59072,1031,51893
2021-01-14,BC,British Columbia,,province,59608,1038,52605
2021-01-15,BC,British Columbia,,province,60117,1047,53115
2021-01-16,BC,British Columbia,,province,60117,1047,53115
2021-01-17,BC,British Columbia,,province,60117,1047,53115
2021-01-18,BC,British Columbia,,province,61447,1078,54656
2021-01-19,BC,British Columbia,,province,61912,1090,55099
2021-01-20,BC,British Columbia,,province,62412,1104,55564
2021-01-21,BC,British Columbia,,province,62976,1119,56010
2021-01-22,BC,British Columbia,,province,63484,1128,56455
2021-01-23,BC,British Columbia,,province,63484,1128,56455
2021-01-24,BC,British Columbia,,province,63484,1128,56455
2021-01-25,BC,British Columbia,,province,64828,1154,57831
2021-01-26,BC,British Columbia,,province,65234,1168,58352
2021-01-27,BC,British Columbia,,province,65719,1172,58778
2021-01-28,BC,British Columbia,,province,66265,1184,59141
2021-01-29,BC,British Columbia,,province,66779,1189,59551
2021-01-30,BC,British Columbia,,province,66779,1189,59551
2021-01-31,BC,British Columbia,,province,66779,1189,59551
2021-02-01,BC,British Columbia,,province,67937,1210,61117
2021-02-02,BC,British Columbia,,province,68366,1218,61129
2021-02-03,BC,British Columbia,,province,68780,1234,61643
2021-02-04,BC,British Columbia,,province,69245,1240,62078
2021-02-05,BC,British Columbia,,province,69716,1246,62567
2021-02-06,BC,British Columbia,,province,69716,1246,62567
2021-02-07,BC,British Columbia,,province,69716,1246,62567
2021-02-08,BC,British Columbia,,province,70952,1259,65605
2021-02-09,BC,British Columbia,,province,71387,1263,65618
2021-02-10,BC,British Columbia,,province,71856,1269,66167
2021-02-11,BC,British Columbia,,province,72305,1278,66603
2021-02-12,BC,British Columbia,,province,72750,1288,67008
2021-02-13,BC,British Columbia,,province,72750,1288,67008
2021-02-14,BC,British Columbia,,province,72750,1288,67008
2021-02-15,BC,British Columbia,,province,72750,1288,67008
2021-02-16,BC,British Columbia,,province,74283,1314,68705
2021-02-17,BC,British Columbia,,province,74710,1317,69167
2021-02-18,BC,British Columbia,,province,75327,1321,69602
2021-02-19,BC,British Columbia,,province,75835,1327,69970
2021-02-20,BC,British Columbia,,province,75835,1327,69970
2021-02-21,BC,British Columbia,,province,75835,1327,69970
2021-02-22,BC,British Columbia,,province,77263,1335,71313
2021-02-23,BC,British Columbia,,province,77822,1336,71753
2021-02-24,BC,British Columbia,,province,78278,1338,72219
2021-02-25,BC,British Columbia,,province,78673,1348,72781
2021-02-26,BC,British Columbia,,province,79194,1355,73188
2021-02-27,BC,British Columbia,,province,79194,1355,73188
2021-02-28,BC,British Columbia,,province,79194,1355,73188
2021-03-01,BC,British Columbia,,province,80672,1363,74776
2021-03-02,BC,British Columbia,,province,81367,1365,75255
2021-03-03,BC,British Columbia,,province,81909,1372,75819
2021-03-04,BC,British Columbia,,province,82473,1376,76289
2021-03-05,BC,British Columbia,,province,83107,1380,76752
2021-03-06,BC,British Columbia,,province,83107,1380,76752
2021-03-07,BC,British Columbia,,province,83107,1380,76752
2021-03-08,BC,British Columbia,,province,84569,1391,78237
2021-03-09,BC,British Columbia,,province,85119,1393,78770
2021-03-10,BC,British Columbia,,province,85650,1394,79309
2021-03-11,BC,British Columbia,,province,86219,1397,79829
2021-03-12,BC,British Columbia,,province,86867,1397,80325
2021-03-13,BC,British Columbia,,province,86867,1397,80325
2021-03-14,BC,British Columbia,,province,86867,1397,80325
2021-03-15,BC,British Columbia,,province,88373,1407,81890
2021-03-16,BC,British Columbia,,province,88929,1407,82436
2021-03-17,BC,British Columbia,,province,89427,1411,83083
2021-03-18,BC,British Columbia,,province,90049,1419,83613
2021-03-19,BC,British Columbia,,province,90786,1421,84078
2021-03-20,BC,British Columbia,,province,90786,1421,84078
2021-03-21,BC,British Columbia,,province,90786,1421,84078
2021-03-22,BC,British Columbia,,province,92571,1437,85746
2021-03-23,BC,British Columbia,,province,93253,1438,86307
2021-03-24,BC,British Columbia,,province,93969,1441,86857
2021-03-25,BC,British Columbia,,province,94769,1446,87351
2021-03-26,BC,British Columbia,,province,95677,1449,87866
2021-03-27,BC,British Columbia,,province,95677,1449,87866
2021-03-28,BC,British Columbia,,province,95677,1449,87866
2021-03-29,BC,British Columbia,,province,98195,1455,89722
2021-03-30,BC,British Columbia,,province,99035,1455,90401
2021-03-31,BC,British Columbia,,province,100048,1458,91066
2021-04-01,BC,British Columbia,,province,100880,1463,91732
2021-04-02,BC,British Columbia,,province,100880,1463,91732
2021-04-03,BC,British Columbia,,province,103031,1463,91732
2021-04-04,BC,British Columbia,,province,103031,1463,91732
2021-04-05,BC,British Columbia,,province,104920,1486,94806
2021-04-06,BC,British Columbia,,province,105988,1489,95691
2021-04-07,BC,British Columbia,,province,106985,1491,96626
2021-04-08,BC,British Columbia,,province,108278,1493,97462
2021-04-09,BC,British Columbia,,province,109540,1495,98336
2021-04-10,BC,British Columbia,,province,109540,1495,98336
2021-04-11,BC,British Columbia,,province,109540,1495,98336
2021-04-12,BC,British Columbia,,province,112829,1513,101216
2021-04-13,BC,British Columbia,,province,113702,1515,102268
2021-04-14,BC,British Columbia,,province,114870,1521,103360
2021-04-15,BC,British Columbia,,province,116075,1524,104331
2021-04-16,BC,British Columbia,,province,117080,1530,105291
2021-04-17,BC,British Columbia,,province,117080,1530,105291
2021-04-18,BC,British Columbia,,province,117080,1530,105291
2021-04-19,BC,British Columbia,,province,120040,1538,108919
2021-04-20,BC,British Columbia,,province,120889,1539,109973
2021-04-21,BC,British Columbia,,province,121751,1546,111039
2021-04-22,BC,British Columbia,,province,122757,1550,112235
2021-04-23,BC,British Columbia,,province,123758,1554,113139
2021-04-24,BC,British Columbia,,province,123758,1554,113139
2021-04-25,BC,British Columbia,,province,123758,1554,113139
2021-04-26,BC,British Columbia,,province,126249,1571,116241
2021-04-27,BC,British Columbia,,province,127048,1571,117150
2021-04-28,BC,British Columbia,,province,127889,1576,118057
2021-04-29,BC,British Columbia,,province,128742,1577,118937
2021-04-30,BC,British Columbia,,province,129482,1581,119785
2021-05-01,BC,British Columbia,,province,129482,1581,119785
2021-05-02,BC,British Columbia,,province,129482,1581,119785
2021-05-03,BC,British Columbia,,province,131656,1594,122518
2021-05-04,BC,British Columbia,,province,132353,1594,123353
2021-05-05,BC,British Columbia,,province,132925,1594,124252
2021-05-06,BC,British Columbia,,province,133619,1595,125025
2021-05-07,BC,British Columbia,,province,134341,1602,125799
2021-05-08,BC,British Columbia,,province,134341,1602,125799
2021-05-09,BC,British Columbia,,province,134341,1602,125799
2021-05-10,BC,British Columbia,,province,136108,1622,128149
2021-05-11,BC,British Columbia,,province,136623,1624,128782
2021-05-12,BC,British Columbia,,province,137223,1627,129524
2021-05-13,BC,British Columbia,,province,137810,1632,130310
2021-05-14,BC,British Columbia,,province,138304,1634,130953
2021-05-15,BC,British Columbia,,province,138304,1634,130953
2021-05-16,BC,British Columbia,,province,138304,1634,130953
2021-05-17,BC,British Columbia,,province,139664,1648,132841
2021-05-18,BC,British Columbia,,province,140075,1650,133383
2021-05-19,BC,British Columbia,,province,140596,1658,133985
2021-05-20,BC,British Columbia,,province,140953,1661,134521
2021-05-21,BC,British Columbia,,province,141373,1667,135068
2021-05-22,BC,British Columbia,,province,141373,1667,135068
2021-05-23,BC,British Columbia,,province,141373,1667,135068
2021-05-24,BC,British Columbia,,province,142347,1679,136603
2021-05-25,BC,British Columbia,,province,142636,1680,137062
2021-05-26,BC,British Columbia,,province,142886,1683,137517
2021-05-27,BC,British Columbia,,province,143264,1690,137929
2021-05-28,BC,British Columbia,,province,143581,1692,138360
2021-05-29,BC,British Columbia,,province,143581,1692,138360
2021-05-30,BC,British Columbia,,province,143581,1692,138360
2021-05-31,BC,British Columbia,,province,144289,1703,139562
2021-06-01,BC,British Columbia,,province,144473,1703,139899
2021-06-02,BC,British Columbia,,province,144667,1707,140238
2021-06-03,BC,British Columbia,,province,144866,1709,140537
2021-06-04,BC,British Columbia,,province,145049,1710,140835
2021-06-05,BC,British Columbia,,province,145049,1710,140835
2021-06-06,BC,British Columbia,,province,145049,1710,140835
2021-06-07,BC,British Columbia,,province,145530,1722,141663
2021-06-08,BC,British Columbia,,province,145695,1722,141879
2021-06-09,BC,British Columbia,,province,145843,1725,142106
2021-06-10,BC,British Columbia,,province,145996,1729,142314
2021-06-11,BC,British Columbia,,province,146176,1730,142526
2021-06-12,BC,British Columbia,,province,146176,1730,142526
2021-06-13,BC,British Columbia,,province,146176,1730,142526
2021-06-14,BC,British Columbia,,province,146453,1734,143147
2021-06-15,BC,British Columbia,,province,146561,1734,143299
2021-06-16,BC,British Columbia,,province,146674,1738,143449
2021-06-17,BC,British Columbia,,province,146794,1739,143579
2021-06-18,BC,British Columbia,,province,146902,1740,143748
2021-06-19,BC,British Columbia,,province,146902,1740,143748
2021-06-20,BC,British Columbia,,province,146902,1740,143748
2021-06-21,BC,British Columbia,,province,147131,1743,144153
2021-06-22,BC,British Columbia,,province,147187,1743,144263
2021-06-23,BC,British Columbia,,province,147271,1744,144383
2021-06-24,BC,British Columbia,,province,147346,1747,144466
2021-06-25,BC,British Columbia,,province,147418,1749,144554
